time,"I(LQ|XBFR1)","I(LQ|XBFR2)","I(LQ|XBFR3)","I(LQ|XBFR4)","I(LOUT|XBFR1)","I(RX1)","I(RX2)","I(RIN)","I(LYOUT)"
1.631800e-09,1.041732e-04,1.698898e-05,4.873379e-06,-8.126858e-06,-3.205477e-05,-6.818217e-04,-4.391354e-04,4.983318e-06,-2.442110e-06
1.632000e-09,1.046849e-04,1.719519e-05,5.128459e-06,-9.423817e-06,-3.220576e-05,-6.845679e-04,-4.348429e-04,4.991466e-06,-2.899414e-06
1.632200e-09,1.048444e-04,1.730372e-05,5.304237e-06,-1.034116e-05,-3.224939e-05,-6.872870e-04,-4.305333e-04,5.000060e-06,-3.224065e-06
1.632400e-09,1.046575e-04,1.731226e-05,5.393564e-06,-1.085140e-05,-3.218784e-05,-6.899790e-04,-4.262068e-04,5.008046e-06,-3.406448e-06
1.632600e-09,1.041714e-04,1.722916e-05,5.392771e-06,-1.093710e-05,-3.203572e-05,-6.926436e-04,-4.218636e-04,5.014483e-06,-3.440480e-06
1.632800e-09,1.034665e-04,1.707230e-05,5.302514e-06,-1.059268e-05,-3.181764e-05,-6.952807e-04,-4.175038e-04,5.018668e-06,-3.324202e-06
1.633000e-09,1.026451e-04,1.686685e-05,5.128209e-06,-9.825718e-06,-3.156450e-05,-6.978902e-04,-4.131274e-04,5.020214e-06,-3.060267e-06
1.633200e-09,1.018176e-04,1.664234e-05,4.879932e-06,-8.657930e-06,-3.130935e-05,-7.004721e-04,-4.087346e-04,5.019071e-06,-2.656263e-06
1.633400e-09,1.010891e-04,1.642917e-05,4.571759e-06,-7.125559e-06,-3.108335e-05,-7.030261e-04,-4.043255e-04,5.015505e-06,-2.124857e-06
1.633600e-09,1.005476e-04,1.625522e-05,4.220637e-06,-5.279217e-06,-3.091244e-05,-7.055523e-04,-3.999003e-04,5.010033e-06,-1.483735e-06
1.633800e-09,1.002560e-04,1.614281e-05,3.844959e-06,-3.183045e-06,-3.081485e-05,-7.080507e-04,-3.954591e-04,5.003352e-06,-7.553166e-07
1.634000e-09,1.002463e-04,1.610634e-05,3.463066e-06,-9.131698e-07,-3.079973e-05,-7.105210e-04,-3.910022e-04,4.996255e-06,3.379473e-08
1.634200e-09,1.005178e-04,1.615097e-05,3.091927e-06,1.444592e-06,-3.086661e-05,-7.129634e-04,-3.865297e-04,4.989550e-06,8.536070e-07
1.634400e-09,1.010379e-04,1.627240e-05,2.746162e-06,3.797764e-06,-3.100584e-05,-7.153777e-04,-3.820419e-04,4.983983e-06,1.671801e-06
1.634600e-09,1.017466e-04,1.645774e-05,2.437528e-06,6.050881e-06,-3.119985e-05,-7.177638e-04,-3.775390e-04,4.980167e-06,2.455012e-06
1.634800e-09,1.025636e-04,1.668729e-05,2.174855e-06,8.109657e-06,-3.142514e-05,-7.201218e-04,-3.730214e-04,4.978518e-06,3.170290e-06
1.635000e-09,1.033970e-04,1.693713e-05,1.964367e-06,9.885423e-06,-3.165506e-05,-7.224514e-04,-3.684892e-04,4.979201e-06,3.786645e-06
1.635200e-09,1.041546e-04,1.718202e-05,1.810210e-06,1.129959e-05,-3.186293e-05,-7.247526e-04,-3.639428e-04,4.982102e-06,4.276611e-06
1.635400e-09,1.047552e-04,1.739843e-05,1.715011e-06,1.228790e-05,-3.202534e-05,-7.270253e-04,-3.593821e-04,4.986837e-06,4.617733e-06
1.635600e-09,1.051383e-04,1.756732e-05,1.680277e-06,1.280426e-05,-3.212516e-05,-7.292692e-04,-3.548075e-04,4.992793e-06,4.793899e-06
1.635800e-09,1.052719e-04,1.767630e-05,1.706526e-06,1.282393e-05,-3.215355e-05,-7.314844e-04,-3.502189e-04,4.999215e-06,4.796463e-06
1.636000e-09,1.051555e-04,1.772109e-05,1.793096e-06,1.234590e-05,-3.211101e-05,-7.336706e-04,-3.456165e-04,5.005308e-06,4.625076e-06
1.636200e-09,1.048193e-04,1.770589e-05,1.937705e-06,1.139436e-05,-3.200684e-05,-7.358278e-04,-3.410003e-04,5.010350e-06,4.288187e-06
1.636400e-09,1.043187e-04,1.764275e-05,2.135872e-06,1.001886e-05,-3.185758e-05,-7.379560e-04,-3.363704e-04,5.013784e-06,3.803116e-06
1.636600e-09,1.037263e-04,1.754997e-05,2.380408e-06,8.293175e-06,-3.168441e-05,-7.400549e-04,-3.317270e-04,5.015281e-06,3.195648e-06
1.636800e-09,1.031215e-04,1.744962e-05,2.661136e-06,6.312580e-06,-3.151024e-05,-7.421245e-04,-3.270703e-04,5.014769e-06,2.499078e-06
1.637000e-09,1.025811e-04,1.736462e-05,2.964989e-06,4.189442e-06,-3.135672e-05,-7.441647e-04,-3.224005e-04,5.012415e-06,1.752679e-06
1.637200e-09,1.021700e-04,1.731570e-05,3.276527e-06,2.047281e-06,-3.124182e-05,-7.461756e-04,-3.177180e-04,5.008591e-06,9.996198e-07
1.637400e-09,1.019344e-04,1.731862e-05,3.578854e-06,1.349795e-08,-3.117793e-05,-7.481569e-04,-3.130229e-04,5.003812e-06,2.844254e-07
1.637600e-09,1.018982e-04,1.738218e-05,3.854810e-06,-1.788737e-06,-3.117083e-05,-7.501088e-04,-3.083156e-04,4.998673e-06,-3.498568e-07
1.637800e-09,1.020607e-04,1.750712e-05,4.088268e-06,-3.248828e-06,-3.121936e-05,-7.520310e-04,-3.035963e-04,4.993780e-06,-8.645748e-07
1.638000e-09,1.023983e-04,1.768620e-05,4.265402e-06,-4.276671e-06,-3.131581e-05,-7.539235e-04,-2.988654e-04,4.989690e-06,-1.228238e-06
1.638200e-09,1.028675e-04,1.790531e-05,4.375784e-06,-4.809511e-06,-3.144700e-05,-7.557864e-04,-2.941229e-04,4.986849e-06,-1.418913e-06
1.638400e-09,1.034106e-04,1.814550e-05,4.413247e-06,-4.817220e-06,-3.159589e-05,-7.576195e-04,-2.893689e-04,4.985550e-06,-1.426072e-06
1.638600e-09,1.039627e-04,1.838555e-05,4.376484e-06,-4.305567e-06,-3.174362e-05,-7.594227e-04,-2.846035e-04,4.985896e-06,-1.251730e-06
1.638800e-09,1.044596e-04,1.860477e-05,4.269361e-06,-3.317133e-06,-3.187181e-05,-7.611960e-04,-2.798266e-04,4.987790e-06,-9.107686e-07
1.639000e-09,1.048458e-04,1.878557e-05,4.100907e-06,-1.929602e-06,-3.196485e-05,-7.629392e-04,-2.750384e-04,4.990948e-06,-4.303379e-07
1.639200e-09,1.050812e-04,1.891562e-05,3.884929e-06,-2.512493e-07,-3.201184e-05,-7.646523e-04,-2.702391e-04,4.994932e-06,1.517212e-07
1.639400e-09,1.051455e-04,1.898919e-05,3.639206e-06,1.586332e-06,-3.200788e-05,-7.663353e-04,-2.654288e-04,4.999219e-06,7.894188e-07
1.639600e-09,1.050408e-04,1.900766e-05,3.384262e-06,3.437934e-06,-3.195464e-05,-7.679879e-04,-2.606079e-04,5.003262e-06,1.432006e-06
1.639800e-09,1.047898e-04,1.897914e-05,3.141787e-06,5.156141e-06,-3.185990e-05,-7.696103e-04,-2.557769e-04,5.006575e-06,2.027964e-06
1.640000e-09,1.044326e-04,1.891737e-05,2.932843e-06,6.603448e-06,-3.173631e-05,-7.712022e-04,-2.509359e-04,5.008786e-06,2.529237e-06
1.640200e-09,1.040201e-04,1.883985e-05,2.776020e-06,7.663932e-06,-3.159957e-05,-7.727636e-04,-2.460854e-04,5.009683e-06,2.895309e-06
1.640400e-09,1.036077e-04,1.876576e-05,2.685734e-06,8.253386e-06,-3.146628e-05,-7.742945e-04,-2.412255e-04,5.009233e-06,3.096753e-06
1.640600e-09,1.032476e-04,1.871361e-05,2.670808e-06,8.327033e-06,-3.135181e-05,-7.757949e-04,-2.363564e-04,5.007565e-06,3.117920e-06
1.640800e-09,1.029829e-04,1.869910e-05,2.733459e-06,7.884137e-06,-3.126848e-05,-7.772646e-04,-2.314779e-04,5.004954e-06,2.958551e-06
1.641000e-09,1.028427e-04,1.873329e-05,2.868823e-06,6.969051e-06,-3.122420e-05,-7.787036e-04,-2.265901e-04,5.001768e-06,2.634148e-06
1.641200e-09,1.028396e-04,1.882142e-05,3.065121e-06,5.668373e-06,-3.122173e-05,-7.801118e-04,-2.216930e-04,4.998426e-06,2.174976e-06
1.641400e-09,1.029687e-04,1.896234e-05,3.304562e-06,4.104112e-06,-3.125862e-05,-7.814893e-04,-2.167869e-04,4.995344e-06,1.623677e-06
1.641600e-09,1.032090e-04,1.914880e-05,3.564972e-06,2.423128e-06,-3.132762e-05,-7.828359e-04,-2.118719e-04,4.992889e-06,1.031575e-06
1.641800e-09,1.035267e-04,1.936839e-05,3.822045e-06,7.835904e-07,-3.141782e-05,-7.841517e-04,-2.069485e-04,4.991337e-06,4.539509e-07
1.642000e-09,1.038796e-04,1.960513e-05,4.051936e-06,-6.602706e-07,-3.151598e-05,-7.854365e-04,-2.020170e-04,4.990842e-06,-5.529409e-08
1.642200e-09,1.042227e-04,1.984142e-05,4.233870e-06,-1.773496e-06,-3.160828e-05,-7.866903e-04,-1.970779e-04,4.991423e-06,-4.489928e-07
1.642400e-09,1.045140e-04,2.006028e-05,4.352406e-06,-2.454116e-06,-3.168203e-05,-7.879130e-04,-1.921313e-04,4.992960e-06,-6.915074e-07
1.642600e-09,1.047194e-04,2.024741e-05,4.399088e-06,-2.643753e-06,-3.172722e-05,-7.891047e-04,-1.871773e-04,4.995219e-06,-7.624356e-07
1.642800e-09,1.048170e-04,2.039292e-05,4.373305e-06,-2.333993e-06,-3.173772e-05,-7.902652e-04,-1.822161e-04,4.997878e-06,-6.588369e-07
1.643000e-09,1.047996e-04,2.049254e-05,4.282306e-06,-1.567788e-06,-3.171196e-05,-7.913945e-04,-1.772475e-04,5.000577e-06,-3.957226e-07
1.643200e-09,1.046748e-04,2.054809e-05,4.140336e-06,-4.355585e-07,-3.165293e-05,-7.924925e-04,-1.722716e-04,5.002966e-06,-4.693294e-09
1.643400e-09,1.044635e-04,2.056717e-05,3.966992e-06,9.339017e-07,-3.156765e-05,-7.935593e-04,-1.672886e-04,5.004754e-06,4.692388e-07
1.643600e-09,1.041966e-04,2.056213e-05,3.784938e-06,2.387027e-06,-3.146609e-05,-7.945947e-04,-1.622987e-04,5.005738e-06,9.724046e-07
1.643800e-09,1.039106e-04,2.054841e-05,3.617237e-06,3.762265e-06,-3.135976e-05,-7.955987e-04,-1.573024e-04,5.005834e-06,1.448343e-06
1.644000e-09,1.036426e-04,2.054248e-05,3.484662e-06,4.908116e-06,-3.126025e-05,-7.965714e-04,-1.523001e-04,5.005071e-06,1.844108e-06
1.644200e-09,1.034256e-04,2.055966e-05,3.403330e-06,5.700250e-06,-3.117772e-05,-7.975126e-04,-1.472921e-04,5.003589e-06,2.116248e-06
1.644400e-09,1.032849e-04,2.061215e-05,3.382956e-06,6.055620e-06,-3.111976e-05,-7.984223e-04,-1.422786e-04,5.001609e-06,2.235737e-06
1.644600e-09,1.032347e-04,2.070745e-05,3.425904e-06,5.941940e-06,-3.109057e-05,-7.993004e-04,-1.372598e-04,4.999407e-06,2.191294e-06
1.644800e-09,1.032774e-04,2.084744e-05,3.527077e-06,5.381466e-06,-3.109057e-05,-8.001471e-04,-1.322355e-04,4.997271e-06,1.990696e-06
1.645000e-09,1.034034e-04,2.102830e-05,3.674639e-06,4.448555e-06,-3.111651e-05,-8.009621e-04,-1.272058e-04,4.995472e-06,1.659931e-06
1.645200e-09,1.035928e-04,2.124111e-05,3.851512e-06,3.261075e-06,-3.116196e-05,-8.017455e-04,-1.221707e-04,4.994227e-06,1.240191e-06
1.645400e-09,1.038185e-04,2.147323e-05,4.037517e-06,1.966359e-06,-3.121819e-05,-8.024973e-04,-1.171304e-04,4.993675e-06,7.829682e-07
1.645600e-09,1.040494e-04,2.171009e-05,4.211943e-06,7.231917e-07,-3.127534e-05,-8.032174e-04,-1.120854e-04,4.993860e-06,3.437570e-07
1.645800e-09,1.042547e-04,2.193726e-05,4.356210e-06,-3.179743e-07,-3.132365e-05,-8.039058e-04,-1.070360e-04,4.994732e-06,-2.486116e-08
1.646000e-09,1.044082e-04,2.214249e-05,4.456252e-06,-1.033968e-06,-3.135470e-05,-8.045624e-04,-1.019826e-04,4.996149e-06,-2.798389e-07
1.646200e-09,1.044909e-04,2.231732e-05,4.504259e-06,-1.344440e-06,-3.136245e-05,-8.051873e-04,-9.692560e-05,4.997902e-06,-3.930946e-07
1.646400e-09,1.044937e-04,2.245820e-05,4.499563e-06,-1.221937e-06,-3.134396e-05,-8.057804e-04,-9.186499e-05,4.999746e-06,-3.550334e-07
1.646600e-09,1.044184e-04,2.256690e-05,4.448563e-06,-6.951916e-07,-3.129969e-05,-8.063417e-04,-8.680079e-05,5.001431e-06,-1.756972e-07
1.646800e-09,1.042766e-04,2.265011e-05,4.363714e-06,1.548617e-07,-3.123331e-05,-8.068711e-04,-8.173297e-05,5.002736e-06,1.166281e-07
1.647000e-09,1.040885e-04,2.271839e-05,4.261706e-06,1.205988e-06,-3.115118e-05,-8.073687e-04,-7.666161e-05,5.003502e-06,4.792228e-07
1.647200e-09,1.038793e-04,2.278460e-05,4.161049e-06,2.311217e-06,-3.106144e-05,-8.078345e-04,-7.158694e-05,5.003645e-06,8.607229e-07
1.647400e-09,1.036763e-04,2.286194e-05,4.079400e-06,3.318931e-06,-3.097289e-05,-8.082683e-04,-6.650933e-05,5.003167e-06,1.208140e-06
1.647600e-09,1.035049e-04,2.296210e-05,4.031053e-06,4.093664e-06,-3.089385e-05,-8.086702e-04,-6.142922e-05,5.002153e-06,1.474130e-06
1.647800e-09,1.033856e-04,2.309355e-05,4.024980e-06,4.534609e-06,-3.083116e-05,-8.090402e-04,-5.634698e-05,5.000754e-06,1.623463e-06
1.648000e-09,1.033313e-04,2.326038e-05,4.063729e-06,4.589178e-06,-3.078927e-05,-8.093783e-04,-5.126284e-05,4.999166e-06,1.637759e-06
1.648200e-09,1.033462e-04,2.346182e-05,4.143299e-06,4.259756e-06,-3.076979e-05,-8.096844e-04,-4.617686e-05,4.997604e-06,1.517854e-06
1.648400e-09,1.034248e-04,2.369250e-05,4.253961e-06,3.602756e-06,-3.077128e-05,-8.099585e-04,-4.108901e-05,4.996272e-06,1.283462e-06
1.648600e-09,1.035538e-04,2.394336e-05,4.381894e-06,2.720057e-06,-3.078953e-05,-8.102007e-04,-3.599929e-05,4.995338e-06,9.701882e-07
1.648800e-09,1.037130e-04,2.420313e-05,4.511386e-06,1.743932e-06,-3.081810e-05,-8.104109e-04,-3.090782e-05,4.994913e-06,6.242615e-07
1.649000e-09,1.038790e-04,2.446018e-05,4.627311e-06,8.174783e-07,-3.084919e-05,-8.105890e-04,-2.581489e-05,4.995038e-06,2.956933e-07
1.649200e-09,1.040276e-04,2.470432e-05,4.717462e-06,7.342469e-08,-3.087470e-05,-8.107352e-04,-2.072091e-05,4.995676e-06,3.087083e-08
1.649400e-09,1.041377e-04,2.492842e-05,4.774383e-06,-3.854691e-07,-3.088730e-05,-8.108494e-04,-1.562629e-05,4.996723e-06,-1.342919e-07
1.649600e-09,1.041937e-04,2.512950e-05,4.796365e-06,-5.013588e-07,-3.088138e-05,-8.109316e-04,-1.053135e-05,4.998019e-06,-1.795788e-07
1.649800e-09,1.041878e-04,2.530915e-05,4.787479e-06,-2.693310e-07,-3.085383e-05,-8.109817e-04,-5.436248e-06,4.999375e-06,-1.032723e-07
1.650000e-09,1.041207e-04,2.547323e-05,4.756667e-06,2.626968e-07,-3.080442e-05,-8.109999e-04,-3.410108e-07,5.000598e-06,7.788080e-08
1.650200e-09,1.040015e-04,2.563086e-05,4.716076e-06,1.002153e-06,-3.073578e-05,-8.109860e-04,4.754364e-06,5.001518e-06,3.315278e-07
1.650400e-09,1.038460e-04,2.579290e-05,4.678925e-06,1.826837e-06,-3.065301e-05,-8.109401e-04,9.849801e-06,5.002013e-06,6.149610e-07
1.650600e-09,1.036750e-04,2.597008e-05,4.657240e-06,2.604488e-06,-3.056298e-05,-8.108622e-04,1.494508e-05,5.002022e-06,8.819564e-07
1.650800e-09,1.035104e-04,2.617131e-05,4.659875e-06,3.213784e-06,-3.047334e-05,-8.107523e-04,2.003985e-05,5.001554e-06,1.090114e-06
1.651000e-09,1.033732e-04,2.640210e-05,4.691137e-06,3.563366e-06,-3.039147e-05,-8.106103e-04,2.513372e-05,5.000682e-06,1.207506e-06
1.651200e-09,1.032797e-04,2.666376e-05,4.750282e-06,3.605776e-06,-3.032347e-05,-8.104364e-04,3.022637e-05,4.999536e-06,1.217545e-06
1.651400e-09,1.032401e-04,2.695315e-05,4.831908e-06,3.344105e-06,-3.027331e-05,-8.102305e-04,3.531761e-05,4.998278e-06,1.121313e-06
1.651600e-09,1.032566e-04,2.726335e-05,4.927148e-06,2.830403e-06,-3.024233e-05,-8.099926e-04,4.040738e-05,4.997083e-06,9.370000e-07
1.651800e-09,1.033234e-04,2.758492e-05,5.025408e-06,2.156180e-06,-3.022900e-05,-8.097227e-04,4.549566e-05,4.996112e-06,6.965880e-07
1.652000e-09,1.034279e-04,2.790763e-05,5.116333e-06,1.436597e-06,-3.022917e-05,-8.094208e-04,5.058236e-05,4.995492e-06,4.403245e-07
1.652200e-09,1.035518e-04,2.822233e-05,5.191666e-06,7.909409e-07,-3.023661e-05,-8.090870e-04,5.566727e-05,4.995298e-06,2.098995e-07
1.652400e-09,1.036746e-04,2.852274e-05,5.246674e-06,3.226659e-07,-3.024393e-05,-8.087212e-04,6.075007e-05,4.995543e-06,4.146925e-08
1.652600e-09,1.037760e-04,2.880664e-05,5.280874e-06,1.023890e-07,-3.024360e-05,-8.083235e-04,6.583040e-05,4.996173e-06,-4.028605e-08
1.652800e-09,1.038390e-04,2.907638e-05,5.297948e-06,1.567541e-07,-3.022902e-05,-8.078940e-04,7.090792e-05,4.997084e-06,-2.605432e-08
1.653000e-09,1.038522e-04,2.933859e-05,5.304879e-06,4.650039e-07,-3.019550e-05,-8.074325e-04,7.598245e-05,4.998127e-06,7.691023e-08
1.653200e-09,1.038116e-04,2.960310e-05,5.310486e-06,9.637416e-07,-3.014089e-05,-8.069391e-04,8.105388e-05,4.999141e-06,2.464511e-07
1.653400e-09,1.037210e-04,2.988123e-05,5.323681e-06,1.558949e-06,-3.006594e-05,-8.064139e-04,8.612215e-05,4.999968e-06,4.497101e-07
1.653600e-09,1.035913e-04,3.018375e-05,5.351747e-06,2.143094e-06,-2.997412e-05,-8.058569e-04,9.118716e-05,5.000484e-06,6.491059e-07
1.653800e-09,1.034389e-04,3.051897e-05,5.398997e-06,2.614272e-06,-2.987112e-05,-8.052680e-04,9.624872e-05,5.000611e-06,8.090245e-07
1.654000e-09,1.032831e-04,3.089117e-05,5.466035e-06,2.893970e-06,-2.976400e-05,-8.046473e-04,1.013065e-04,5.000330e-06,9.020260e-07
1.654200e-09,1.031435e-04,3.129976e-05,5.549788e-06,2.940268e-06,-2.966012e-05,-8.039949e-04,1.063603e-04,4.999684e-06,9.134607e-07
1.654400e-09,1.030366e-04,3.173928e-05,5.644259e-06,2.754212e-06,-2.956606e-05,-8.033108e-04,1.114098e-04,4.998767e-06,8.436943e-07
1.654600e-09,1.029738e-04,3.220037e-05,5.741850e-06,2.378325e-06,-2.948663e-05,-8.025949e-04,1.164548e-04,4.997712e-06,7.075881e-07
1.654800e-09,1.029597e-04,3.267144e-05,5.834956e-06,1.887705e-06,-2.942413e-05,-8.018473e-04,1.214951e-04,4.996672e-06,5.313883e-07
1.655000e-09,1.029914e-04,3.314077e-05,5.917510e-06,1.375459e-06,-2.937803e-05,-8.010681e-04,1.265308e-04,4.995792e-06,3.476348e-07
1.655200e-09,1.030587e-04,3.359879e-05,5.986176e-06,9.352193e-07,-2.934505e-05,-8.002572e-04,1.315615e-04,4.995193e-06,1.890516e-07
1.655400e-09,1.031463e-04,3.403998e-05,6.040952e-06,6.440004e-07,-2.931959e-05,-7.994148e-04,1.365872e-04,4.994951e-06,8.255416e-08
1.655600e-09,1.032355e-04,3.446404e-05,6.085086e-06,5.485515e-07,-2.929462e-05,-7.985408e-04,1.416075e-04,4.995088e-06,4.448131e-08
1.655800e-09,1.033075e-04,3.487628e-05,6.124327e-06,6.576954e-07,-2.926270e-05,-7.976353e-04,1.466221e-04,4.995564e-06,7.791677e-08
1.656000e-09,1.033461e-04,3.528688e-05,6.165676e-06,9.419544e-07,-2.921714e-05,-7.966982e-04,1.516308e-04,4.996291e-06,1.725586e-07
1.656200e-09,1.033400e-04,3.570929e-05,6.215923e-06,1.340370e-06,-2.915295e-05,-7.957298e-04,1.566334e-04,4.997140e-06,3.071025e-07
1.656400e-09,1.032847e-04,3.615807e-05,6.280263e-06,1.773055e-06,-2.906762e-05,-7.947299e-04,1.616297e-04,4.997965e-06,4.536295e-07
1.656600e-09,1.031832e-04,3.664638e-05,6.361296e-06,2.156972e-06,-2.896144e-05,-7.936987e-04,1.666197e-04,4.998624e-06,5.831183e-07
1.656800e-09,1.030450e-04,3.718382e-05,6.458596e-06,2.421836e-06,-2.883743e-05,-7.926361e-04,1.716032e-04,4.999004e-06,6.710052e-07
1.657000e-09,1.028849e-04,3.777480e-05,6.568939e-06,2.523100e-06,-2.870077e-05,-7.915422e-04,1.765800e-04,4.999034e-06,7.017222e-07
1.657200e-09,1.027207e-04,3.841784e-05,6.687121e-06,2.449585e-06,-2.855800e-05,-7.904171e-04,1.815498e-04,4.998697e-06,6.713624e-07
1.657400e-09,1.025700e-04,3.910603e-05,6.807178e-06,2.224407e-06,-2.841592e-05,-7.892608e-04,1.865124e-04,4.998032e-06,5.880047e-07
1.657600e-09,1.024479e-04,3.982836e-05,6.923737e-06,1.899214e-06,-2.828053e-05,-7.880733e-04,1.914677e-04,4.997130e-06,4.697001e-07
1.657800e-09,1.023642e-04,4.057187e-05,7.033190e-06,1.543047e-06,-2.815605e-05,-7.868547e-04,1.964154e-04,4.996112e-06,3.405770e-07
1.658000e-09,1.023225e-04,4.132413e-05,7.134445e-06,1.228155e-06,-2.804430e-05,-7.856050e-04,2.013553e-04,4.995119e-06,2.258866e-07
1.658200e-09,1.023192e-04,4.207560e-05,7.229093e-06,1.015667e-06,-2.794440e-05,-7.843243e-04,2.062874e-04,4.994282e-06,1.469927e-07
1.658400e-09,1.023445e-04,4.282152e-05,7.320973e-06,9.439436e-07,-2.785293e-05,-7.830126e-04,2.112113e-04,4.993709e-06,1.173022e-07
1.658600e-09,1.023836e-04,4.356280e-05,7.415241e-06,1.021863e-06,-2.776449e-05,-7.816701e-04,2.161270e-04,4.993464e-06,1.399178e-07
1.658800e-09,1.024196e-04,4.430595e-05,7.517178e-06,1.228229e-06,-2.767256e-05,-7.802967e-04,2.210340e-04,4.993558e-06,2.074325e-07
1.659000e-09,1.024358e-04,4.506195e-05,7.630993e-06,1.517239e-06,-2.757054e-05,-7.788924e-04,2.259322e-04,4.993950e-06,3.038386e-07
1.659200e-09,1.024182e-04,4.584428e-05,7.758919e-06,1.828703e-06,-2.745275e-05,-7.774575e-04,2.308215e-04,4.994550e-06,4.081002e-07
1.659400e-09,1.023582e-04,4.666660e-05,7.900794e-06,2.100793e-06,-2.731534e-05,-7.759918e-04,2.357016e-04,4.995239e-06,4.986101e-07
1.659600e-09,1.022534e-04,4.754038e-05,8.054207e-06,2.282662e-06,-2.715679e-05,-7.744956e-04,2.405724e-04,4.995884e-06,5.575970e-07
1.659800e-09,1.021076e-04,4.847301e-05,8.215186e-06,2.344328e-06,-2.697813e-05,-7.729687e-04,2.454337e-04,4.996360e-06,5.745836e-07
1.660000e-09,1.019310e-04,4.946676e-05,8.379231e-06,2.281933e-06,-2.678260e-05,-7.714113e-04,2.502853e-04,4.996570e-06,5.482211e-07
1.660200e-09,1.017371e-04,5.051871e-05,8.542462e-06,2.117418e-06,-2.657510e-05,-7.698235e-04,2.551270e-04,4.996462e-06,4.861780e-07
1.660400e-09,1.015417e-04,5.162170e-05,8.702603e-06,1.892900e-06,-2.636131e-05,-7.682052e-04,2.599587e-04,4.996032e-06,4.031739e-07
1.660600e-09,1.013593e-04,5.276600e-05,8.859557e-06,1.661092e-06,-2.614670e-05,-7.665567e-04,2.647801e-04,4.995327e-06,3.176319e-07
1.660800e-09,1.012016e-04,5.394148e-05,9.015448e-06,1.473908e-06,-2.593562e-05,-7.648778e-04,2.695912e-04,4.994434e-06,2.476950e-07
1.661000e-09,1.010750e-04,5.513970e-05,9.174117e-06,1.371688e-06,-2.573067e-05,-7.631688e-04,2.743916e-04,4.993469e-06,2.074621e-07
1.661200e-09,1.009803e-04,5.635558e-05,9.340191e-06,1.375292e-06,-2.553223e-05,-7.614296e-04,2.791811e-04,4.992555e-06,2.042240e-07
1.661400e-09,1.009123e-04,5.758825e-05,9.517949e-06,1.482610e-06,-2.533855e-05,-7.596604e-04,2.839597e-04,4.991804e-06,2.372429e-07
1.661600e-09,1.008612e-04,5.884102e-05,9.710266e-06,1.670051e-06,-2.514606e-05,-7.578612e-04,2.887270e-04,4.991300e-06,2.982744e-07
1.661800e-09,1.008139e-04,6.012030e-05,9.917871e-06,1.898512e-06,-2.495006e-05,-7.560320e-04,2.934829e-04,4.991087e-06,3.736529e-07
1.662000e-09,1.007566e-04,6.143390e-05,1.013912e-05,2.122375e-06,-2.474560e-05,-7.541731e-04,2.982272e-04,4.991165e-06,4.474354e-07
1.662200e-09,1.006769e-04,6.278886e-05,1.037031e-05,2.299491e-06,-2.452837e-05,-7.522843e-04,3.029597e-04,4.991487e-06,5.048913e-07
1.662400e-09,1.005660e-04,6.418943e-05,1.060650e-05,2.399980e-06,-2.429549e-05,-7.503659e-04,3.076802e-04,4.991973e-06,5.355783e-07
1.662600e-09,1.004199e-04,6.563542e-05,1.084253e-05,2.412011e-06,-2.404607e-05,-7.484179e-04,3.123886e-04,4.992523e-06,5.353612e-07
1.662800e-09,1.002403e-04,6.712137e-05,1.107420e-05,2.343438e-06,-2.378144e-05,-7.464403e-04,3.170847e-04,4.993034e-06,5.069857e-07
1.663000e-09,1.000340e-04,6.863658e-05,1.129902e-05,2.219127e-06,-2.350506e-05,-7.444332e-04,3.217683e-04,4.993419e-06,4.591420e-07
1.663200e-09,9.981153e-05,7.016611e-05,1.151665e-05,2.074721e-06,-2.322199e-05,-7.423968e-04,3.264393e-04,4.993622e-06,4.042870e-07
1.663400e-09,9.958584e-05,7.169244e-05,1.172873e-05,1.948354e-06,-2.293826e-05,-7.403310e-04,3.310975e-04,4.993625e-06,3.557488e-07
1.663600e-09,9.936977e-05,7.319745e-05,1.193815e-05,1.872209e-06,-2.266001e-05,-7.382360e-04,3.357427e-04,4.993452e-06,3.247747e-07
1.663800e-09,9.917420e-05,7.466445e-05,1.214807e-05,1.865755e-06,-2.239270e-05,-7.361118e-04,3.403747e-04,4.993165e-06,3.181690e-07
1.664000e-09,9.900630e-05,7.607981e-05,1.236075e-05,1.932083e-06,-2.214040e-05,-7.339586e-04,3.449934e-04,4.992849e-06,3.370127e-07
1.664200e-09,9.886859e-05,7.743389e-05,1.257672e-05,2.058003e-06,-2.190541e-05,-7.317764e-04,3.495984e-04,4.992601e-06,3.766957e-07
1.664400e-09,9.875874e-05,7.872127e-05,1.279420e-05,2.217706e-06,-2.168813e-05,-7.295653e-04,3.541897e-04,4.992511e-06,4.281986e-07
1.664600e-09,9.867017e-05,7.994020e-05,1.300925e-05,2.379032e-06,-2.148721e-05,-7.273254e-04,3.587670e-04,4.992647e-06,4.802816e-07
1.664800e-09,9.859333e-05,8.109159e-05,1.321641e-05,2.510832e-06,-2.130002e-05,-7.250569e-04,3.633302e-04,4.993042e-06,5.220594e-07
1.665000e-09,9.851747e-05,8.217770e-05,1.340978e-05,2.589758e-06,-2.112326e-05,-7.227597e-04,3.678790e-04,4.993689e-06,5.453714e-07
