time,"I(RX2)","I(RX1)","I(RIN1)","I(RIN2)","I(LQ|X2)"
5.144000e-10,7.297872e-04,3.532773e-04,-5.002220e-06,5.002833e-06,-6.604594e-05
5.146000e-10,7.275507e-04,3.578596e-04,-5.003335e-06,5.004516e-06,-6.582444e-05
5.148000e-10,7.252854e-04,3.624275e-04,-5.004205e-06,5.005870e-06,-6.536641e-05
5.150000e-10,7.229913e-04,3.669807e-04,-5.004747e-06,5.006726e-06,-6.474216e-05
5.152000e-10,7.206685e-04,3.715189e-04,-5.004909e-06,5.006968e-06,-6.403772e-05
5.154000e-10,7.183171e-04,3.760418e-04,-5.004680e-06,5.006549e-06,-6.334509e-05
5.156000e-10,7.159371e-04,3.805492e-04,-5.004093e-06,5.005506e-06,-6.275252e-05
5.158000e-10,7.135287e-04,3.850409e-04,-5.003219e-06,5.003957e-06,-6.233596e-05
5.160000e-10,7.110920e-04,3.895166e-04,-5.002170e-06,5.002093e-06,-6.215218e-05
5.162000e-10,7.086273e-04,3.939765e-04,-5.001075e-06,5.000153e-06,-6.223388e-05
5.164000e-10,7.061346e-04,3.984205e-04,-5.000075e-06,4.998394e-06,-6.258668e-05
5.166000e-10,7.036141e-04,4.028488e-04,-4.999296e-06,4.997055e-06,-6.318804e-05
5.168000e-10,7.010660e-04,4.072616e-04,-4.998835e-06,4.996319e-06,-6.398833e-05
5.170000e-10,6.984905e-04,4.116588e-04,-4.998742e-06,4.996284e-06,-6.491459e-05
5.172000e-10,6.958875e-04,4.160404e-04,-4.999015e-06,4.996951e-06,-6.587721e-05
5.174000e-10,6.932573e-04,4.204064e-04,-4.999594e-06,4.998215e-06,-6.677966e-05
5.176000e-10,6.905997e-04,4.247564e-04,-5.000376e-06,4.999883e-06,-6.753031e-05
5.178000e-10,6.879150e-04,4.290901e-04,-5.001226e-06,5.001705e-06,-6.805477e-05
5.180000e-10,6.852031e-04,4.334073e-04,-5.002000e-06,5.003406e-06,-6.830657e-05
5.182000e-10,6.824640e-04,4.377076e-04,-5.002569e-06,5.004734e-06,-6.827394e-05
5.184000e-10,6.796980e-04,4.419907e-04,-5.002844e-06,5.005499e-06,-6.798147e-05
5.186000e-10,6.769050e-04,4.462563e-04,-5.002786e-06,5.005603e-06,-6.748613e-05
5.188000e-10,6.740853e-04,4.505041e-04,-5.002420e-06,5.005053e-06,-6.686864e-05
5.190000e-10,6.712387e-04,4.547337e-04,-5.001826e-06,5.003962e-06,-6.622194e-05
5.192000e-10,6.683656e-04,4.589449e-04,-5.001126e-06,5.002529e-06,-6.563874e-05
5.194000e-10,6.654660e-04,4.631373e-04,-5.000464e-06,5.001001e-06,-6.520005e-05
5.196000e-10,6.625401e-04,4.673107e-04,-4.999976e-06,4.999633e-06,-6.496613e-05
5.198000e-10,6.595880e-04,4.714649e-04,-4.999767e-06,4.998644e-06,-6.497027e-05
5.200000e-10,6.566098e-04,4.756002e-04,-4.999888e-06,4.998178e-06,-6.521583e-05
5.202000e-10,6.536058e-04,4.797166e-04,-5.000328e-06,4.998284e-06,-6.567648e-05
5.204000e-10,6.505760e-04,4.838142e-04,-5.001011e-06,4.998910e-06,-6.629955e-05
5.206000e-10,6.475206e-04,4.878932e-04,-5.001811e-06,4.999912e-06,-6.701243e-05
5.208000e-10,6.444397e-04,4.919534e-04,-5.002573e-06,5.001087e-06,-6.773175e-05
5.210000e-10,6.413334e-04,4.959947e-04,-5.003145e-06,5.002211e-06,-6.837429e-05
5.212000e-10,6.382019e-04,5.000169e-04,-5.003399e-06,5.003077e-06,-6.886845e-05
5.214000e-10,6.350453e-04,5.040196e-04,-5.003265e-06,5.003536e-06,-6.916420e-05
5.216000e-10,6.318637e-04,5.080026e-04,-5.002740e-06,5.003519e-06,-6.923987e-05
5.218000e-10,6.286572e-04,5.119657e-04,-5.001891e-06,5.003050e-06,-6.910446e-05
5.220000e-10,6.254258e-04,5.159086e-04,-5.000850e-06,5.002239e-06,-6.879511e-05
5.222000e-10,6.221699e-04,5.198311e-04,-4.999786e-06,5.001256e-06,-6.837036e-05
5.224000e-10,6.188893e-04,5.237330e-04,-4.998881e-06,5.000299e-06,-6.790065e-05
5.226000e-10,6.155843e-04,5.276139e-04,-4.998295e-06,4.999558e-06,-6.745781e-05
5.228000e-10,6.122548e-04,5.314736e-04,-4.998139e-06,4.999174e-06,-6.710522e-05
5.230000e-10,6.089012e-04,5.353120e-04,-4.998455e-06,4.999218e-06,-6.689010e-05
5.232000e-10,6.055234e-04,5.391288e-04,-4.999206e-06,4.999676e-06,-6.683846e-05
5.234000e-10,6.021215e-04,5.429242e-04,-5.000287e-06,5.000457e-06,-6.695324e-05
5.236000e-10,5.986958e-04,5.466980e-04,-5.001532e-06,5.001407e-06,-6.721538e-05
5.238000e-10,5.952463e-04,5.504503e-04,-5.002752e-06,5.002345e-06,-6.758754e-05
5.240000e-10,5.917733e-04,5.541812e-04,-5.003759e-06,5.003092e-06,-6.801998e-05
5.242000e-10,5.882769e-04,5.578904e-04,-5.004399e-06,5.003507e-06,-6.845785e-05
5.244000e-10,5.847574e-04,5.615778e-04,-5.004575e-06,5.003514e-06,-6.884888e-05
5.246000e-10,5.812149e-04,5.652432e-04,-5.004265e-06,5.003110e-06,-6.915049e-05
5.248000e-10,5.776496e-04,5.688864e-04,-5.003521e-06,5.002370e-06,-6.933516e-05
5.250000e-10,5.740617e-04,5.725072e-04,-5.002459e-06,5.001428e-06,-6.939328e-05
5.252000e-10,5.704513e-04,5.761054e-04,-5.001242e-06,5.000452e-06,-6.933309e-05
5.254000e-10,5.668185e-04,5.796808e-04,-5.000050e-06,4.999612e-06,-6.917794e-05
5.256000e-10,5.631633e-04,5.832334e-04,-4.999051e-06,4.999053e-06,-6.896144e-05
5.258000e-10,5.594860e-04,5.867629e-04,-4.998379e-06,4.998866e-06,-6.872163e-05
5.260000e-10,5.557866e-04,5.902691e-04,-4.998113e-06,4.999077e-06,-6.849512e-05
5.262000e-10,5.520652e-04,5.937520e-04,-4.998271e-06,4.999643e-06,-6.831209e-05
5.264000e-10,5.483219e-04,5.972112e-04,-4.998809e-06,5.000464e-06,-6.819298e-05
5.266000e-10,5.445568e-04,6.006468e-04,-4.999635e-06,5.001401e-06,-6.814694e-05
5.268000e-10,5.407701e-04,6.040586e-04,-5.000623e-06,5.002302e-06,-6.817212e-05
5.270000e-10,5.369619e-04,6.074466e-04,-5.001638e-06,5.003028e-06,-6.825754e-05
5.272000e-10,5.331322e-04,6.108106e-04,-5.002550e-06,5.003476e-06,-6.838591e-05
5.274000e-10,5.292814e-04,6.141505e-04,-5.003258e-06,5.003592e-06,-6.853708e-05
5.276000e-10,5.254097e-04,6.174663e-04,-5.003694e-06,5.003381e-06,-6.869134e-05
5.278000e-10,5.215172e-04,6.207578e-04,-5.003832e-06,5.002895e-06,-6.883215e-05
5.280000e-10,5.176042e-04,6.240248e-04,-5.003686e-06,5.002228e-06,-6.894801e-05
5.282000e-10,5.136709e-04,6.272671e-04,-5.003300e-06,5.001492e-06,-6.903305e-05
5.284000e-10,5.097176e-04,6.304847e-04,-5.002742e-06,5.000800e-06,-6.908664e-05
5.286000e-10,5.057443e-04,6.336773e-04,-5.002089e-06,5.000249e-06,-6.911210e-05
5.288000e-10,5.017512e-04,6.368450e-04,-5.001417e-06,4.999905e-06,-6.911494e-05
5.290000e-10,4.977384e-04,6.399875e-04,-5.000798e-06,4.999797e-06,-6.910098e-05
5.292000e-10,4.937061e-04,6.431048e-04,-5.000286e-06,4.999916e-06,-6.907495e-05
5.294000e-10,4.896543e-04,6.461967e-04,-4.999921e-06,5.000225e-06,-6.903961e-05
5.296000e-10,4.855832e-04,6.492630e-04,-4.999724e-06,5.000664e-06,-6.899570e-05
5.298000e-10,4.814930e-04,6.523037e-04,-4.999704e-06,5.001167e-06,-6.894253e-05
5.300000e-10,4.773836e-04,6.553187e-04,-4.999853e-06,5.001669e-06,-6.887906e-05
5.302000e-10,4.732553e-04,6.583077e-04,-5.000156e-06,5.002114e-06,-6.880514e-05
5.304000e-10,4.691081e-04,6.612708e-04,-5.000586e-06,5.002467e-06,-6.872255e-05
5.306000e-10,4.649423e-04,6.642078e-04,-5.001108e-06,5.002708e-06,-6.863563e-05
5.308000e-10,4.607579e-04,6.671185e-04,-5.001681e-06,5.002831e-06,-6.855122e-05
5.310000e-10,4.565552e-04,6.700029e-04,-5.002258e-06,5.002845e-06,-6.847795e-05
5.312000e-10,4.523344e-04,6.728608e-04,-5.002790e-06,5.002767e-06,-6.842496e-05
5.314000e-10,4.480957e-04,6.756922e-04,-5.003230e-06,5.002616e-06,-6.840033e-05
5.316000e-10,4.438394e-04,6.784968e-04,-5.003538e-06,5.002415e-06,-6.840935e-05
5.318000e-10,4.395656e-04,6.812747e-04,-5.003684e-06,5.002183e-06,-6.845323e-05
5.320000e-10,4.352747e-04,6.840257e-04,-5.003656e-06,5.001943e-06,-6.852818e-05
5.322000e-10,4.309667e-04,6.867498e-04,-5.003459e-06,5.001713e-06,-6.862542e-05
5.324000e-10,4.266418e-04,6.894467e-04,-5.003121e-06,5.001515e-06,-6.873193e-05
5.326000e-10,4.223002e-04,6.921164e-04,-5.002684e-06,5.001366e-06,-6.883199e-05
5.328000e-10,4.179420e-04,6.947588e-04,-5.002204e-06,5.001285e-06,-6.890930e-05
5.330000e-10,4.135675e-04,6.973738e-04,-5.001740e-06,5.001286e-06,-6.894932e-05
5.332000e-10,4.091767e-04,6.999612e-04,-5.001351e-06,5.001376e-06,-6.894150e-05
5.334000e-10,4.047699e-04,7.025210e-04,-5.001083e-06,5.001553e-06,-6.888089e-05
5.336000e-10,4.003471e-04,7.050531e-04,-5.000965e-06,5.001808e-06,-6.876907e-05
5.338000e-10,3.959084e-04,7.075573e-04,-5.001009e-06,5.002119e-06,-6.861397e-05
5.340000e-10,3.914541e-04,7.100335e-04,-5.001203e-06,5.002459e-06,-6.842883e-05
5.342000e-10,3.869842e-04,7.124817e-04,-5.001521e-06,5.002795e-06,-6.823031e-05
5.344000e-10,3.824989e-04,7.149018e-04,-5.001924e-06,5.003096e-06,-6.803620e-05
5.346000e-10,3.779985e-04,7.172937e-04,-5.002367e-06,5.003336e-06,-6.786296e-05
5.348000e-10,3.734830e-04,7.196572e-04,-5.002809e-06,5.003500e-06,-6.772355e-05
5.350000e-10,3.689527e-04,7.219924e-04,-5.003216e-06,5.003582e-06,-6.762581e-05
5.352000e-10,3.644077e-04,7.242991e-04,-5.003565e-06,5.003592e-06,-6.757166e-05
5.354000e-10,3.598484e-04,7.265771e-04,-5.003847e-06,5.003549e-06,-6.755710e-05
5.356000e-10,3.552748e-04,7.288265e-04,-5.004064e-06,5.003479e-06,-6.757309e-05
5.358000e-10,3.506873e-04,7.310472e-04,-5.004230e-06,5.003413e-06,-6.760709e-05
5.360000e-10,3.460860e-04,7.332390e-04,-5.004359e-06,5.003376e-06,-6.764493e-05
5.362000e-10,3.414710e-04,7.354018e-04,-5.004469e-06,5.003386e-06,-6.767295e-05
5.364000e-10,3.368427e-04,7.375356e-04,-5.004572e-06,5.003453e-06,-6.767978e-05
5.366000e-10,3.322013e-04,7.396402e-04,-5.004676e-06,5.003575e-06,-6.765774e-05
5.368000e-10,3.275468e-04,7.417156e-04,-5.004783e-06,5.003739e-06,-6.760353e-05
5.370000e-10,3.228796e-04,7.437617e-04,-5.004888e-06,5.003928e-06,-6.751821e-05
5.372000e-10,3.181998e-04,7.457785e-04,-5.004984e-06,5.004124e-06,-6.740644e-05
5.374000e-10,3.135074e-04,7.477658e-04,-5.005067e-06,5.004309e-06,-6.727528e-05
5.376000e-10,3.088028e-04,7.497236e-04,-5.005131e-06,5.004473e-06,-6.713269e-05
5.378000e-10,3.040861e-04,7.516519e-04,-5.005181e-06,5.004615e-06,-6.698600e-05
5.380000e-10,2.993573e-04,7.535504e-04,-5.005223e-06,5.004743e-06,-6.684066e-05
5.382000e-10,2.946167e-04,7.554193e-04,-5.005270e-06,5.004869e-06,-6.669948e-05
5.384000e-10,2.898645e-04,7.572583e-04,-5.005339e-06,5.005012e-06,-6.656234e-05
5.386000e-10,2.851007e-04,7.590674e-04,-5.005445e-06,5.005189e-06,-6.642649e-05
5.388000e-10,2.803257e-04,7.608466e-04,-5.005601e-06,5.005414e-06,-6.628736e-05
5.390000e-10,2.755395e-04,7.625957e-04,-5.005815e-06,5.005692e-06,-6.613965e-05
5.392000e-10,2.707423e-04,7.643147e-04,-5.006087e-06,5.006021e-06,-6.597847e-05
5.394000e-10,2.659343e-04,7.660036e-04,-5.006410e-06,5.006390e-06,-6.580049e-05
5.396000e-10,2.611158e-04,7.676621e-04,-5.006771e-06,5.006781e-06,-6.560472e-05
5.398000e-10,2.562868e-04,7.692904e-04,-5.007151e-06,5.007172e-06,-6.539289e-05
5.400000e-10,2.514476e-04,7.708883e-04,-5.007531e-06,5.007540e-06,-6.516937e-05
5.402000e-10,2.465983e-04,7.724557e-04,-5.007889e-06,5.007864e-06,-6.494070e-05
5.404000e-10,2.417391e-04,7.739926e-04,-5.008207e-06,5.008129e-06,-6.471470e-05
5.406000e-10,2.368701e-04,7.754990e-04,-5.008467e-06,5.008325e-06,-6.449943e-05
5.408000e-10,2.319916e-04,7.769748e-04,-5.008658e-06,5.008447e-06,-6.430219e-05
5.410000e-10,2.271037e-04,7.784199e-04,-5.008768e-06,5.008494e-06,-6.412856e-05
5.412000e-10,2.222066e-04,7.798343e-04,-5.008787e-06,5.008466e-06,-6.398177e-05
5.414000e-10,2.173005e-04,7.812179e-04,-5.008706e-06,5.008365e-06,-6.386239e-05
5.416000e-10,2.123855e-04,7.825707e-04,-5.008514e-06,5.008187e-06,-6.376845e-05
5.418000e-10,2.074619e-04,7.838926e-04,-5.008200e-06,5.007928e-06,-6.369577e-05
5.420000e-10,2.025299e-04,7.851835e-04,-5.007755e-06,5.007580e-06,-6.363870e-05
5.422000e-10,1.975899e-04,7.864434e-04,-5.007174e-06,5.007136e-06,-6.359095e-05
5.424000e-10,1.926420e-04,7.876723e-04,-5.006456e-06,5.006591e-06,-6.354637e-05
5.426000e-10,1.876866e-04,7.888701e-04,-5.005612e-06,5.005945e-06,-6.349975e-05
5.428000e-10,1.827238e-04,7.900367e-04,-5.004663e-06,5.005207e-06,-6.344732e-05
5.430000e-10,1.777539e-04,7.911721e-04,-5.003641e-06,5.004396e-06,-6.338704e-05
5.432000e-10,1.727773e-04,7.922763e-04,-5.002594e-06,5.003541e-06,-6.331855e-05
5.434000e-10,1.677940e-04,7.933492e-04,-5.001574e-06,5.002679e-06,-6.324289e-05
5.436000e-10,1.628043e-04,7.943908e-04,-5.000641e-06,5.001855e-06,-6.316207e-05
5.438000e-10,1.578084e-04,7.954010e-04,-4.999854e-06,5.001114e-06,-6.307846e-05
5.440000e-10,1.528065e-04,7.963799e-04,-4.999263e-06,5.000500e-06,-6.299426e-05
5.442000e-10,1.477989e-04,7.973273e-04,-4.998906e-06,5.000049e-06,-6.291107e-05
5.444000e-10,1.427855e-04,7.982433e-04,-4.998806e-06,4.999786e-06,-6.282965e-05
5.446000e-10,1.377668e-04,7.991277e-04,-4.998962e-06,4.999722e-06,-6.274984e-05
5.448000e-10,1.327428e-04,7.999806e-04,-4.999357e-06,4.999853e-06,-6.267079e-05
5.450000e-10,1.277137e-04,8.008019e-04,-4.999953e-06,5.000163e-06,-6.259127e-05
5.452000e-10,1.226797e-04,8.015917e-04,-5.000697e-06,5.000621e-06,-6.251012e-05
5.454000e-10,1.176408e-04,8.023497e-04,-5.001527e-06,5.001190e-06,-6.242672e-05
5.456000e-10,1.125973e-04,8.030761e-04,-5.002378e-06,5.001822e-06,-6.234134e-05
5.458000e-10,1.075493e-04,8.037708e-04,-5.003184e-06,5.002472e-06,-6.225535e-05
5.460000e-10,1.024969e-04,8.044337e-04,-5.003885e-06,5.003091e-06,-6.217118e-05
5.462000e-10,9.744021e-05,8.050649e-04,-5.004430e-06,5.003634e-06,-6.209214e-05
5.464000e-10,9.237946e-05,8.056643e-04,-5.004779e-06,5.004060e-06,-6.202195e-05
5.466000e-10,8.731484e-05,8.062319e-04,-5.004907e-06,5.004336e-06,-6.196416e-05
5.468000e-10,8.224658e-05,8.067676e-04,-5.004800e-06,5.004435e-06,-6.192159e-05
5.470000e-10,7.717492e-05,8.072715e-04,-5.004463e-06,5.004342e-06,-6.189569e-05
5.472000e-10,7.210012e-05,8.077436e-04,-5.003911e-06,5.004053e-06,-6.188616e-05
5.474000e-10,6.702246e-05,8.081837e-04,-5.003178e-06,5.003576e-06,-6.189076e-05
5.476000e-10,6.194221e-05,8.085920e-04,-5.002312e-06,5.002937e-06,-6.190538e-05
5.478000e-10,5.685961e-05,8.089683e-04,-5.001374e-06,5.002175e-06,-6.192437e-05
5.480000e-10,5.177488e-05,8.093127e-04,-5.000433e-06,5.001344e-06,-6.194124e-05
5.482000e-10,4.668825e-05,8.096251e-04,-4.999564e-06,5.000509e-06,-6.194936e-05
5.484000e-10,4.159990e-05,8.099056e-04,-4.998841e-06,4.999740e-06,-6.194290e-05
5.486000e-10,3.651002e-05,8.101541e-04,-4.998329e-06,4.999107e-06,-6.191760e-05
5.488000e-10,3.141882e-05,8.103706e-04,-4.998076e-06,4.998670e-06,-6.187143e-05
5.490000e-10,2.632650e-05,8.105552e-04,-4.998107e-06,4.998473e-06,-6.180497e-05
5.492000e-10,2.123326e-05,8.107077e-04,-4.998419e-06,4.998538e-06,-6.172144e-05
5.494000e-10,1.613930e-05,8.108282e-04,-4.998981e-06,4.998860e-06,-6.162638e-05
5.496000e-10,1.104480e-05,8.109167e-04,-4.999733e-06,4.999404e-06,-6.152707e-05
5.498000e-10,5.949897e-06,8.109732e-04,-5.000596e-06,5.000111e-06,-6.143160e-05
5.500000e-10,8.547297e-07,8.109977e-04,-5.001477e-06,5.000904e-06,-6.134788e-05
5.502000e-10,-4.240582e-06,8.109902e-04,-3.033281e-06,3.032695e-06,-6.128272e-05
5.504000e-10,-9.335886e-06,8.109506e-04,-1.030332e-06,1.029804e-06,-6.124086e-05
5.506000e-10,-1.443099e-05,8.108791e-04,9.626850e-07,-9.630947e-07,-6.122439e-05
5.508000e-10,-1.952568e-05,8.107755e-04,2.955558e-06,-2.955807e-06,-6.123244e-05
5.510000e-10,-2.461970e-05,8.106399e-04,4.950129e-06,-4.950196e-06,-6.126121e-05
5.512000e-10,-2.971278e-05,8.104723e-04,4.978434e-06,-4.978320e-06,-6.130443e-05
5.514000e-10,-3.480470e-05,8.102728e-04,4.975324e-06,-4.975048e-06,-6.135403e-05
5.516000e-10,-3.989525e-05,8.100412e-04,4.985302e-06,-4.984904e-06,-6.140121e-05
5.518000e-10,-4.498424e-05,8.097777e-04,4.997773e-06,-4.997302e-06,-6.143745e-05
5.520000e-10,-5.007149e-05,8.094822e-04,5.009667e-06,-5.009180e-06,-6.145564e-05
5.522000e-10,-5.515680e-05,8.091547e-04,5.018587e-06,-5.018139e-06,-6.145096e-05
5.524000e-10,-6.023994e-05,8.087952e-04,5.022888e-06,-5.022525e-06,-6.142150e-05
5.526000e-10,-6.532067e-05,8.084039e-04,5.022015e-06,-5.021768e-06,-6.136850e-05
5.528000e-10,-7.039872e-05,8.079806e-04,5.016552e-06,-5.016435e-06,-6.129618e-05
5.530000e-10,-7.547383e-05,8.075254e-04,5.008023e-06,-5.008033e-06,-6.121124e-05
5.532000e-10,-8.054574e-05,8.070384e-04,4.998496e-06,-4.998614e-06,-6.112193e-05
5.534000e-10,-8.561421e-05,8.065195e-04,4.990099e-06,-4.990296e-06,-6.103710e-05
5.536000e-10,-9.067899e-05,8.059687e-04,4.984548e-06,-4.984788e-06,-6.096499e-05
5.538000e-10,-9.573993e-05,8.053861e-04,4.982806e-06,-4.983050e-06,-6.091227e-05
5.540000e-10,-1.007969e-04,8.047717e-04,4.984921e-06,-4.985132e-06,-6.088320e-05
5.542000e-10,-1.058498e-04,8.041256e-04,4.990081e-06,-4.990233e-06,-6.087912e-05
5.544000e-10,-1.108987e-04,8.034478e-04,4.996864e-06,-4.996938e-06,-6.089827e-05
5.546000e-10,-1.159435e-04,8.027382e-04,5.003594e-06,-5.003585e-06,-6.093606e-05
5.548000e-10,-1.209844e-04,8.019970e-04,5.008742e-06,-5.008656e-06,-6.098563e-05
5.550000e-10,-1.260210e-04,8.012241e-04,5.011259e-06,-5.011113e-06,-6.103873e-05
5.552000e-10,-1.310532e-04,8.004195e-04,5.010781e-06,-5.010598e-06,-6.108676e-05
5.554000e-10,-1.360805e-04,7.995834e-04,5.007663e-06,-5.007470e-06,-6.112189e-05
5.556000e-10,-1.411024e-04,7.987157e-04,5.002846e-06,-5.002671e-06,-6.113802e-05
5.558000e-10,-1.461186e-04,7.978164e-04,4.997604e-06,-4.997470e-06,-6.113157e-05
5.560000e-10,-1.511287e-04,7.968856e-04,4.993221e-06,-4.993145e-06,-6.110191e-05
5.562000e-10,-1.561325e-04,7.959234e-04,4.990695e-06,-4.990686e-06,-6.105141e-05
5.564000e-10,-1.611299e-04,7.949297e-04,4.990522e-06,-4.990578e-06,-6.098512e-05
5.566000e-10,-1.661205e-04,7.939046e-04,4.992611e-06,-4.992719e-06,-6.091003e-05
5.568000e-10,-1.711043e-04,7.928482e-04,4.996338e-06,-4.996480e-06,-6.083423e-05
5.570000e-10,-1.760810e-04,7.917604e-04,5.000722e-06,-5.000874e-06,-6.076576e-05
5.572000e-10,-1.810505e-04,7.906414e-04,5.004679e-06,-5.004816e-06,-6.071166e-05
5.574000e-10,-1.860127e-04,7.894912e-04,5.007278e-06,-5.007379e-06,-6.067703e-05
5.576000e-10,-1.909674e-04,7.883099e-04,5.007957e-06,-5.008007e-06,-6.066443e-05
5.578000e-10,-1.959147e-04,7.870975e-04,5.006634e-06,-5.006625e-06,-6.067354e-05
5.580000e-10,-2.008545e-04,7.858540e-04,5.003707e-06,-5.003642e-06,-6.070128e-05
5.582000e-10,-2.057865e-04,7.845796e-04,4.999933e-06,-4.999825e-06,-6.074223e-05
5.584000e-10,-2.107105e-04,7.832741e-04,4.996241e-06,-4.996110e-06,-6.078930e-05
5.586000e-10,-2.156262e-04,7.819378e-04,4.993503e-06,-4.993374e-06,-6.083473e-05
5.588000e-10,-2.205334e-04,7.805705e-04,4.992334e-06,-4.992230e-06,-6.087110e-05
5.590000e-10,-2.254319e-04,7.791724e-04,4.992957e-06,-4.992899e-06,-6.089225e-05
5.592000e-10,-2.303214e-04,7.777435e-04,4.995171e-06,-4.995169e-06,-6.089416e-05
5.594000e-10,-2.352020e-04,7.762839e-04,4.998412e-06,-4.998466e-06,-6.087537e-05
5.596000e-10,-2.400734e-04,7.747935e-04,5.001901e-06,-5.002000e-06,-6.083719e-05
5.598000e-10,-2.449355e-04,7.732726e-04,5.004830e-06,-5.004954e-06,-6.078343e-05
5.600000e-10,-2.497880e-04,7.717211e-04,5.006555e-06,-5.006678e-06,-6.071991e-05
5.602000e-10,-2.546308e-04,7.701391e-04,5.006732e-06,-5.006828e-06,-6.065359e-05
5.604000e-10,-2.594635e-04,7.685268e-04,5.005388e-06,-5.005435e-06,-6.059166e-05
5.606000e-10,-2.642860e-04,7.668842e-04,5.002896e-06,-5.002883e-06,-6.054055e-05
5.608000e-10,-2.690981e-04,7.652114e-04,4.999876e-06,-4.999805e-06,-6.050513e-05
5.610000e-10,-2.738995e-04,7.635085e-04,4.997041e-06,-4.996925e-06,-6.048808e-05
5.612000e-10,-2.786901e-04,7.617754e-04,4.995026e-06,-4.994892e-06,-6.048953e-05
5.614000e-10,-2.834698e-04,7.600123e-04,4.994250e-06,-4.994132e-06,-6.050717e-05
5.616000e-10,-2.882383e-04,7.582192e-04,4.994827e-06,-4.994760e-06,-6.053651e-05
5.618000e-10,-2.929956e-04,7.563961e-04,4.996552e-06,-4.996564e-06,-6.057159e-05
5.620000e-10,-2.977415e-04,7.545431e-04,4.998967e-06,-4.999075e-06,-6.060572e-05
5.622000e-10,-3.024759e-04,7.526603e-04,5.001473e-06,-5.001680e-06,-6.063244e-05
5.624000e-10,-3.071986e-04,7.507477e-04,5.003482e-06,-5.003772e-06,-6.064635e-05
5.626000e-10,-3.119094e-04,7.488054e-04,5.004545e-06,-5.004891e-06,-6.064381e-05
5.628000e-10,-3.166082e-04,7.468335e-04,5.004458e-06,-5.004821e-06,-6.062340e-05
5.630000e-10,-3.212947e-04,7.448322e-04,5.003292e-06,-5.003634e-06,-6.058602e-05
5.632000e-10,-3.259687e-04,7.428014e-04,5.001370e-06,-5.001657e-06,-6.053475e-05
5.634000e-10,-3.306298e-04,7.407413e-04,4.999175e-06,-4.999388e-06,-6.047437e-05
5.636000e-10,-3.352778e-04,7.386521e-04,4.997236e-06,-4.997372e-06,-6.041065e-05
5.638000e-10,-3.399123e-04,7.365337e-04,4.996000e-06,-4.996073e-06,-6.034959e-05
5.640000e-10,-3.445332e-04,7.343863e-04,4.995728e-06,-4.995767e-06,-6.029662e-05
5.642000e-10,-3.491401e-04,7.322100e-04,4.996446e-06,-4.996487e-06,-6.025589e-05
5.644000e-10,-3.537330e-04,7.300048e-04,4.997944e-06,-4.998023e-06,-6.022977e-05
5.646000e-10,-3.583116e-04,7.277708e-04,4.999836e-06,-4.999979e-06,-6.021864e-05
5.648000e-10,-3.628759e-04,7.255081e-04,5.001656e-06,-5.001870e-06,-6.022083e-05
5.650000e-10,-3.674258e-04,7.232166e-04,5.002969e-06,-5.003244e-06,-6.023299e-05
5.652000e-10,-3.719610e-04,7.208966e-04,5.003476e-06,-5.003780e-06,-6.025053e-05
5.654000e-10,-3.764816e-04,7.185481e-04,5.003077e-06,-5.003363e-06,-6.026825e-05
5.656000e-10,-3.809873e-04,7.161711e-04,5.001889e-06,-5.002104e-06,-6.028108e-05
5.658000e-10,-3.854780e-04,7.137658e-04,5.000213e-06,-5.000311e-06,-6.028470e-05
5.660000e-10,-3.899536e-04,7.113323e-04,4.998459e-06,-4.998408e-06,-6.027607e-05
5.662000e-10,-3.944138e-04,7.088707e-04,4.997048e-06,-4.996843e-06,-6.025380e-05
5.664000e-10,-3.988585e-04,7.063811e-04,4.996313e-06,-4.995976e-06,-6.021820e-05
5.666000e-10,-4.032875e-04,7.038637e-04,4.996421e-06,-4.996004e-06,-6.017121e-05
5.668000e-10,-4.077005e-04,7.013185e-04,4.997343e-06,-4.996918e-06,-6.011607e-05
5.670000e-10,-4.120975e-04,6.987456e-04,4.998861e-06,-4.998509e-06,-6.005680e-05
5.672000e-10,-4.164782e-04,6.961452e-04,5.000621e-06,-5.000419e-06,-5.999768e-05
5.674000e-10,-4.208425e-04,6.935174e-04,5.002218e-06,-5.002225e-06,-5.994265e-05
5.676000e-10,-4.251903e-04,6.908623e-04,5.003288e-06,-5.003533e-06,-5.989484e-05
5.678000e-10,-4.295214e-04,6.881799e-04,5.003590e-06,-5.004066e-06,-5.985617e-05
5.680000e-10,-4.338356e-04,6.854704e-04,5.003057e-06,-5.003721e-06,-5.982721e-05
5.682000e-10,-4.381328e-04,6.827339e-04,5.001809e-06,-5.002586e-06,-5.980709e-05
5.684000e-10,-4.424128e-04,6.799703e-04,5.000121e-06,-5.000921e-06,-5.979374e-05
5.686000e-10,-4.466753e-04,6.771799e-04,4.998362e-06,-4.999089e-06,-5.978418e-05
5.688000e-10,-4.509202e-04,6.743627e-04,4.996909e-06,-4.997479e-06,-5.977493e-05
5.690000e-10,-4.551472e-04,6.715188e-04,4.996069e-06,-4.996422e-06,-5.976251e-05
5.692000e-10,-4.593561e-04,6.686484e-04,4.996009e-06,-4.996120e-06,-5.974386e-05
5.694000e-10,-4.635468e-04,6.657515e-04,4.996730e-06,-4.996608e-06,-5.971673e-05
5.696000e-10,-4.677189e-04,6.628283e-04,4.998064e-06,-4.997755e-06,-5.967992e-05
