time,"V(B11|XBFR1)","V(B21|XBFR1)","I(B11|XBFR1)","I(B21|XBFR1)"
1.015000e-09,-5.420976e-06,2.896777e-05,-4.923710e-05,4.328386e-05
1.015200e-09,-4.657157e-06,2.987348e-05,-4.919709e-05,4.283879e-05
1.015400e-09,-3.820596e-06,3.087015e-05,-4.915913e-05,4.236662e-05
1.015600e-09,-2.902930e-06,3.196944e-05,-4.912360e-05,4.186483e-05
1.015800e-09,-1.894677e-06,3.318476e-05,-4.909087e-05,4.133056e-05
1.016000e-09,-7.850739e-07,3.453156e-05,-4.906131e-05,4.076049e-05
1.016200e-09,4.381182e-07,3.602772e-05,-4.903525e-05,4.015083e-05
1.016400e-09,1.788826e-06,3.769393e-05,-4.901296e-05,3.949719e-05
1.016600e-09,3.282915e-06,3.955423e-05,-4.899468e-05,3.879449e-05
1.016800e-09,4.938466e-06,4.163659e-05,-4.898052e-05,3.803683e-05
1.017000e-09,6.776096e-06,4.397360e-05,-4.897045e-05,3.721734e-05
1.017200e-09,8.819300e-06,4.660330e-05,-4.896424e-05,3.632802e-05
1.017400e-09,1.109484e-05,4.957015e-05,-4.896142e-05,3.535944e-05
1.017600e-09,1.363313e-05,5.292612e-05,-4.896113e-05,3.430059e-05
1.017800e-09,1.646869e-05,5.673193e-05,-4.896206e-05,3.313846e-05
1.018000e-09,1.964045e-05,6.105846e-05,-4.896224e-05,3.185771e-05
1.018200e-09,2.319213e-05,6.598815e-05,-4.895893e-05,3.044024e-05
1.018400e-09,2.717232e-05,7.161636e-05,-4.894830e-05,2.886463e-05
1.018600e-09,3.163431e-05,7.805244e-05,-4.892522e-05,2.710557e-05
1.018800e-09,3.663531e-05,8.541993e-05,-4.888284e-05,2.513323e-05
1.019000e-09,4.223478e-05,9.385529e-05,-4.881227e-05,2.291258e-05
1.019200e-09,4.849123e-05,1.035036e-04,-4.870212e-05,2.040283e-05
1.019400e-09,5.545662e-05,1.145092e-04,-4.853817e-05,1.755707e-05
1.019600e-09,6.316700e-05,1.269980e-04,-4.830309e-05,1.432245e-05
1.019800e-09,7.162761e-05,1.410454e-04,-4.797660e-05,1.064130e-05
1.020000e-09,8.078971e-05,1.566249e-04,-4.753626e-05,6.454116e-06
1.020200e-09,9.051615e-05,1.735256e-04,-4.695944e-05,1.705170e-06
1.020400e-09,1.005326e-04,1.912350e-04,-4.622708e-05,-3.647522e-06
1.020600e-09,1.103632e-04,2.087851e-04,-4.532987e-05,-9.616705e-06
1.020800e-09,1.192561e-04,2.245862e-04,-4.427692e-05,-1.616407e-05
1.021000e-09,1.261143e-04,2.363119e-04,-4.310590e-05,-2.317381e-05
1.021200e-09,1.294711e-04,2.409558e-04,-4.189104e-05,-3.042756e-05
1.021400e-09,1.275669e-04,2.352091e-04,-4.074287e-05,-3.759263e-05
1.021600e-09,1.185947e-04,2.162494e-04,-3.979265e-05,-4.423860e-05
1.021800e-09,1.011454e-04,1.828122e-04,-3.915906e-05,-4.989310e-05
1.022000e-09,7.479305e-05,1.361283e-04,-3.890556e-05,-5.413067e-05
1.022200e-09,4.063383e-05,8.018727e-05,-3.900829e-05,-5.666765e-05
1.022400e-09,1.518178e-06,2.103935e-05,-3.935613e-05,-5.742500e-05
1.022600e-09,-3.824081e-05,-3.463864e-05,-3.979031e-05,-5.653212e-05
1.022800e-09,-7.370548e-05,-8.109136e-05,-4.016773e-05,-5.427414e-05
1.023000e-09,-1.004639e-04,-1.145267e-04,-4.041647e-05,-5.101195e-05
1.023200e-09,-1.156772e-04,-1.333727e-04,-4.055483e-05,-4.711284e-05
1.023400e-09,-1.186280e-04,-1.378819e-04,-4.066591e-05,-4.291578e-05
1.023600e-09,-1.105958e-04,-1.294498e-04,-4.084305e-05,-3.873139e-05
1.023800e-09,-9.417949e-05,-1.100055e-04,-4.113523e-05,-3.485838e-05
1.024000e-09,-7.238577e-05,-8.166143e-05,-4.151826e-05,-3.159327e-05
1.024200e-09,-4.783544e-05,-4.662125e-05,-4.190303e-05,-2.921926e-05
1.024400e-09,-2.233168e-05,-7.225753e-06,-4.217426e-05,-2.797412e-05
1.024600e-09,3.132731e-06,3.398812e-05,-4.224061e-05,-2.800888e-05
1.024800e-09,2.800904e-05,7.428492e-05,-4.207430e-05,-2.935389e-05
1.025000e-09,5.165563e-05,1.107858e-04,-4.172449e-05,-3.190446e-05
1.025200e-09,7.286383e-05,1.405584e-04,-4.130102e-05,-3.542995e-05
1.025400e-09,8.965881e-05,1.607527e-04,-4.093655e-05,-3.960168e-05
1.025600e-09,9.950537e-05,1.688487e-04,-4.074281e-05,-4.403096e-05
1.025800e-09,9.991297e-05,1.630875e-04,-4.077652e-05,-4.831049e-05
1.026000e-09,8.927234e-05,1.430512e-04,-4.102508e-05,-5.205606e-05
1.026200e-09,6.762629e-05,1.101897e-04,-4.141409e-05,-5.494728e-05
1.026400e-09,3.705571e-05,6.798463e-05,-4.183265e-05,-5.676340e-05
1.026600e-09,1.482486e-06,2.153927e-05,-4.216816e-05,-5.740686e-05
1.026800e-09,-3.409096e-05,-2.334766e-05,-4.234048e-05,-5.690769e-05
1.027000e-09,-6.467062e-05,-6.130640e-05,-4.232476e-05,-5.540812e-05
1.027200e-09,-8.633268e-05,-8.832432e-05,-4.215504e-05,-5.313417e-05
1.027400e-09,-9.692544e-05,-1.022153e-04,-4.190730e-05,-5.036445e-05
1.027600e-09,-9.623341e-05,-1.025999e-04,-4.166881e-05,-4.740347e-05
1.027800e-09,-8.564022e-05,-9.055677e-05,-4.150638e-05,-4.456075e-05
1.028000e-09,-6.749861e-05,-6.817072e-05,-4.144634e-05,-4.213179e-05
1.028200e-09,-4.447475e-05,-3.814926e-05,-4.147321e-05,-4.037627e-05
1.028400e-09,-1.907917e-05,-3.575003e-06,-4.154603e-05,-3.949169e-05
1.028600e-09,6.521808e-06,3.223281e-05,-4.162399e-05,-3.958570e-05
1.028800e-09,3.044567e-05,6.582213e-05,-4.168975e-05,-4.065365e-05
1.029000e-09,5.090842e-05,9.376033e-05,-4.176050e-05,-4.256915e-05
1.029200e-09,6.608146e-05,1.129017e-04,-4.188179e-05,-4.509350e-05
1.029400e-09,7.413901e-05,1.207943e-04,-4.210610e-05,-4.790608e-05
1.029600e-09,7.356227e-05,1.161752e-04,-4.246431e-05,-5.065251e-05
1.029800e-09,6.363592e-05,9.940395e-05,-4.294224e-05,-5.300184e-05
1.030000e-09,4.494328e-05,7.263075e-05,-4.347335e-05,-5.469920e-05
1.030200e-09,1.961093e-05,3.954735e-05,-4.395349e-05,-5.560026e-05
1.030400e-09,-8.878970e-06,4.736038e-06,-4.427375e-05,-5.567926e-05
1.030600e-09,-3.631831e-05,-2.719010e-05,-4.435886e-05,-5.501222e-05
1.030800e-09,-5.866200e-05,-5.238055e-05,-4.419473e-05,-5.374590e-05
1.031000e-09,-7.287955e-05,-6.825826e-05,-4.383361e-05,-5.206598e-05
1.031200e-09,-7.749439e-05,-7.367708e-05,-4.337504e-05,-5.017412e-05
1.031400e-09,-7.267679e-05,-6.879645e-05,-4.293176e-05,-4.827555e-05
1.031600e-09,-5.993767e-05,-5.481657e-05,-4.259516e-05,-4.657197e-05
1.031800e-09,-4.160186e-05,-3.370506e-05,-4.241369e-05,-4.525209e-05
1.032000e-09,-2.027224e-05,-7.981734e-06,-4.239034e-05,-4.447467e-05
1.032200e-09,1.559157e-06,1.944593e-05,-4.249722e-05,-4.434460e-05
1.032400e-09,2.169712e-05,4.545262e-05,-4.269815e-05,-4.488811e-05
1.032600e-09,3.826847e-05,6.693588e-05,-4.296818e-05,-4.603633e-05
1.032800e-09,4.969170e-05,8.116343e-05,-4.330106e-05,-4.762628e-05
1.033000e-09,5.470599e-05,8.620278e-05,-4.370188e-05,-4.942354e-05
1.033200e-09,5.252678e-05,8.133475e-05,-4.416910e-05,-5.116415e-05
1.033400e-09,4.310402e-05,6.730280e-05,-4.467629e-05,-5.260519e-05
1.033600e-09,2.736754e-05,4.626617e-05,-4.516466e-05,-5.356952e-05
1.033800e-09,7.302733e-06,2.142078e-05,-4.555274e-05,-5.397155e-05
1.034000e-09,-1.425555e-05,-3.616068e-06,-4.576094e-05,-5.381819e-05
1.034200e-09,-3.410823e-05,-2.546904e-05,-4.574076e-05,-5.318929e-05
1.034400e-09,-4.932629e-05,-4.152785e-05,-4.549520e-05,-5.220868e-05
1.034600e-09,-5.783369e-05,-5.022300e-05,-4.508138e-05,-5.101763e-05
1.034800e-09,-5.875996e-05,-5.105631e-05,-4.459425e-05,-4.975798e-05
1.035000e-09,-5.248206e-05,-4.446756e-05,-4.413865e-05,-4.856495e-05
1.035200e-09,-4.039286e-05,-3.163950e-05,-4.380122e-05,-4.756426e-05
1.035400e-09,-2.451596e-05,-1.431320e-05,-4.363212e-05,-4.686703e-05
1.035600e-09,-7.104357e-06,5.367196e-06,-4.364139e-05,-4.655886e-05
1.035800e-09,9.676740e-06,2.500685e-05,-4.380828e-05,-4.668386e-05
1.036000e-09,2.394627e-05,4.215538e-05,-4.409714e-05,-4.722925e-05
1.036200e-09,3.420547e-05,5.457507e-05,-4.447168e-05,-4.811781e-05
1.036400e-09,3.939381e-05,6.057000e-05,-4.490167e-05,-4.921441e-05
1.036600e-09,3.895499e-05,5.931022e-05,-4.536060e-05,-5.034799e-05
1.036800e-09,3.292994e-05,5.104741e-05,-4.581785e-05,-5.134447e-05
1.037000e-09,2.204312e-05,3.712549e-05,-4.623220e-05,-5.206133e-05
1.037200e-09,7.714079e-06,1.974888e-05,-4.655260e-05,-5.241315e-05
1.037400e-09,-8.069975e-06,1.559167e-06,-4.672843e-05,-5.238126e-05
1.037600e-09,-2.303770e-05,-1.485790e-05,-4.672546e-05,-5.200653e-05
1.037800e-09,-3.502300e-05,-2.739792e-05,-4.654050e-05,-5.137105e-05
1.038000e-09,-4.235821e-05,-3.470097e-05,-4.620767e-05,-5.057681e-05
1.038200e-09,-4.416094e-05,-3.622968e-05,-4.579275e-05,-4.972845e-05
1.038400e-09,-4.044257e-05,-3.220320e-05,-4.537758e-05,-4.892306e-05
1.038600e-09,-3.202992e-05,-2.345564e-05,-4.504023e-05,-4.824565e-05
1.038800e-09,-2.034788e-05,-1.127886e-05,-4.483794e-05,-4.776661e-05
1.039000e-09,-7.138904e-06,2.723042e-06,-4.479781e-05,-4.753756e-05
1.039200e-09,5.809320e-06,1.677339e-05,-4.491683e-05,-4.758453e-05
1.039400e-09,1.688358e-05,2.908071e-05,-4.516926e-05,-4.790021e-05
1.039600e-09,2.479959e-05,3.803329e-05,-4.551687e-05,-4.843926e-05
1.039800e-09,2.870184e-05,4.242357e-05,-4.591786e-05,-4.912047e-05
1.040000e-09,2.822651e-05,4.166212e-05,-4.633167e-05,-4.983805e-05
1.040200e-09,2.353625e-05,3.591758e-05,-4.671995e-05,-5.048019e-05
1.040400e-09,1.531884e-05,2.612258e-05,-4.704586e-05,-5.095047e-05
1.040600e-09,4.729346e-06,1.382129e-05,-4.727502e-05,-5.118571e-05
1.040800e-09,-6.741984e-06,8.866699e-07,-4.737961e-05,-5.116535e-05
1.041000e-09,-1.747475e-05,-1.081877e-05,-4.734508e-05,-5.091037e-05
1.041200e-09,-2.596670e-05,-1.975059e-05,-4.717666e-05,-5.047372e-05
1.041400e-09,-3.107386e-05,-2.489014e-05,-4.690224e-05,-4.992663e-05
1.041600e-09,-3.218731e-05,-2.582631e-05,-4.656939e-05,-4.934521e-05
1.041800e-09,-2.930806e-05,-2.272704e-05,-4.623680e-05,-4.880050e-05
1.042000e-09,-2.301108e-05,-1.624056e-05,-4.596242e-05,-4.835257e-05
1.042200e-09,-1.431794e-05,-7.367596e-06,-4.579203e-05,-4.804725e-05
1.042400e-09,-4.515132e-06,2.669601e-06,-4.575127e-05,-4.791394e-05
1.042600e-09,5.042458e-06,1.255504e-05,-4.584299e-05,-4.796305e-05
1.042800e-09,1.311159e-05,2.101036e-05,-4.604979e-05,-4.818365e-05
1.043000e-09,1.870600e-05,2.693607e-05,-4.633986e-05,-4.854235e-05
1.043200e-09,2.119935e-05,2.955674e-05,-4.667396e-05,-4.898566e-05
1.043400e-09,2.038413e-05,2.854683e-05,-4.701152e-05,-4.944654e-05
1.043600e-09,1.648537e-05,2.410262e-05,-4.731492e-05,-4.985497e-05
1.043800e-09,1.012695e-05,1.692883e-05,-4.755221e-05,-5.015007e-05
1.044000e-09,2.249066e-06,8.128548e-06,-4.769924e-05,-5.029088e-05
1.044200e-09,-6.019109e-06,-9.857091e-07,-4.774176e-05,-5.026278e-05
1.044400e-09,-1.351842e-05,-9.116609e-06,-4.767775e-05,-5.007808e-05
1.044600e-09,-1.922685e-05,-1.518957e-05,-4.751902e-05,-4.977139e-05
1.044800e-09,-2.240607e-05,-1.849998e-05,-4.729100e-05,-4.939146e-05
1.045000e-09,-2.270099e-05,-1.877931e-05,-4.702994e-05,-4.899216e-05
1.045200e-09,-2.017575e-05,-1.618426e-05,-4.677749e-05,-4.862466e-05
1.045400e-09,-1.528382e-05,-1.122958e-05,-4.657370e-05,-4.833173e-05
1.045600e-09,-8.782790e-06,-4.690100e-06,-4.645017e-05,-4.814425e-05
1.045800e-09,-1.612746e-06,2.508269e-06,-4.642486e-05,-4.807927e-05
1.046000e-09,5.240378e-06,9.398071e-06,-4.649979e-05,-4.813908e-05
1.046200e-09,1.087727e-05,1.507758e-05,-4.666182e-05,-4.831104e-05
1.046400e-09,1.459833e-05,1.881402e-05,-4.688602e-05,-4.856857e-05
1.046600e-09,1.598635e-05,2.013647e-05,-4.714053e-05,-4.887377e-05
1.046800e-09,1.495123e-05,1.890497e-05,-4.739163e-05,-4.918214e-05
1.047000e-09,1.173227e-05,1.533866e-05,-4.760832e-05,-4.944890e-05
1.047200e-09,6.857383e-06,9.989025e-06,-4.776569e-05,-4.963599e-05
1.047400e-09,1.063871e-06,3.655626e-06,-4.784733e-05,-4.971825e-05
1.047600e-09,-4.809203e-06,-2.742826e-06,-4.784668e-05,-4.968723e-05
1.047800e-09,-9.941372e-06,-8.316237e-06,-4.776755e-05,-4.955177e-05
1.048000e-09,-1.364549e-05,-1.233900e-05,-4.762370e-05,-4.933559e-05
1.048200e-09,-1.545914e-05,-1.434809e-05,-4.743718e-05,-4.907236e-05
1.048400e-09,-1.519948e-05,-1.418946e-05,-4.723562e-05,-4.879993e-05
1.048600e-09,-1.297541e-05,-1.201282e-05,-4.704834e-05,-4.855463e-05
1.048800e-09,-9.158245e-06,-8.225201e-06,-4.690212e-05,-4.836677e-05
1.049000e-09,-4.318604e-06,-3.418139e-06,-4.681708e-05,-4.825746e-05
1.049200e-09,8.593234e-07,1.717545e-06,-4.680377e-05,-4.823693e-05
1.049400e-09,5.673563e-06,6.479506e-06,-4.686182e-05,-4.830401e-05
1.049600e-09,9.497960e-06,1.023773e-05,-4.698040e-05,-4.844669e-05
1.049800e-09,1.186262e-05,1.250939e-05,-4.714046e-05,-4.864371e-05
1.050000e-09,1.251183e-05,1.301853e-05,-4.731797e-05,-4.886713e-05
1.050200e-09,1.143246e-05,1.173246e-05,-4.748774e-05,-4.908595e-05
1.050400e-09,8.848809e-06,8.866746e-06,-4.762695e-05,-4.927036e-05
1.050600e-09,5.184578e-06,4.854007e-06,-4.771804e-05,-4.939599e-05
1.050800e-09,9.972197e-07,2.782506e-07,-4.775066e-05,-4.944753e-05
1.051000e-09,-3.105122e-06,-4.215236e-06,-4.772252e-05,-4.942088e-05
1.051200e-09,-6.551112e-06,-8.018277e-06,-4.763928e-05,-4.932337e-05
1.051400e-09,-8.884579e-06,-1.064826e-05,-4.751350e-05,-4.917223e-05
1.051600e-09,-9.822388e-06,-1.181143e-05,-4.736284e-05,-4.899143e-05
1.051800e-09,-9.284640e-06,-1.143259e-05,-4.720761e-05,-4.880787e-05
1.052000e-09,-7.395057e-06,-9.650380e-06,-4.706802e-05,-4.864742e-05
1.052200e-09,-4.453993e-06,-6.783708e-06,-4.696139e-05,-4.853149e-05
1.052400e-09,-8.899030e-07,-3.278173e-06,-4.689983e-05,-4.847461e-05
1.052600e-09,2.803014e-06,3.581947e-07,-4.688863e-05,-4.848300e-05
1.052800e-09,6.132628e-06,3.621790e-06,-4.692568e-05,-4.855423e-05
1.053000e-09,8.673850e-06,6.076330e-06,-4.700208e-05,-4.867787e-05
1.053200e-09,1.012309e-05,7.406170e-06,-4.710365e-05,-4.883702e-05
1.053400e-09,1.033550e-05,7.454674e-06,-4.721325e-05,-4.901064e-05
1.053600e-09,9.340265e-06,6.242602e-06,-4.731335e-05,-4.917630e-05
1.053800e-09,7.331421e-06,3.962813e-06,-4.738849e-05,-4.931328e-05
1.054000e-09,4.635753e-06,9.505524e-07,-4.742733e-05,-4.940538e-05
1.054200e-09,1.662365e-06,-2.367269e-06,-4.742390e-05,-4.944315e-05
1.054400e-09,-1.157984e-06,-5.536030e-06,-4.737812e-05,-4.942507e-05
1.054600e-09,-3.434241e-06,-8.139920e-06,-4.729549e-05,-4.935755e-05
1.054800e-09,-4.867759e-06,-9.859862e-06,-4.718607e-05,-4.925371e-05
1.055000e-09,-5.288977e-06,-1.051384e-05,-4.706289e-05,-4.913122e-05
1.055200e-09,-4.673901e-06,-1.007463e-05,-4.694015e-05,-4.900964e-05
1.055400e-09,-3.139691e-06,-8.664493e-06,-4.683125e-05,-4.890762e-05
1.055600e-09,-9.216900e-07,-6.529996e-06,-4.674700e-05,-4.884044e-05
1.055800e-09,1.663617e-06,-4.002636e-06,-4.669426e-05,-4.881815e-05
1.056000e-09,4.264067e-06,-1.451451e-06,-4.667517e-05,-4.884452e-05
1.056200e-09,6.539691e-06,7.662132e-07,-4.668703e-05,-4.891678e-05
1.056400e-09,8.207134e-06,2.350330e-06,-4.672288e-05,-4.902623e-05
1.056600e-09,9.075347e-06,3.095369e-06,-4.677268e-05,-4.915953e-05
1.056800e-09,9.068198e-06,2.914848e-06,-4.682480e-05,-4.930058e-05
1.057000e-09,8.231153e-06,1.850058e-06,-4.686780e-05,-4.943272e-05
1.057200e-09,6.721153e-06,6.142285e-08,-4.689189e-05,-4.954102e-05
1.057400e-09,4.781180e-06,-2.196716e-06,-4.689027e-05,-4.961426e-05
1.057600e-09,2.703404e-06,-4.614369e-06,-4.685983e-05,-4.964640e-05
1.057800e-09,7.865991e-07,-6.871332e-06,-4.680140e-05,-4.963725e-05
1.058000e-09,-7.056419e-07,-8.682561e-06,-4.671944e-05,-4.959233e-05
1.058200e-09,-1.579707e-06,-9.836432e-06,-4.662119e-05,-4.952186e-05
1.058400e-09,-1.735089e-06,-1.022045e-05,-4.651559e-05,-4.943921e-05
1.058600e-09,-1.173282e-06,-9.831466e-06,-4.641198e-05,-4.935892e-05
1.058800e-09,7.741485e-09,-8.770352e-06,-4.631879e-05,-4.929469e-05
1.059000e-09,1.631619e-06,-7.223093e-06,-4.624248e-05,-4.925763e-05
1.059200e-09,3.470935e-06,-5.432129e-06,-4.618673e-05,-4.925485e-05
1.059400e-09,5.279652e-06,-3.662135e-06,-4.615211e-05,-4.928867e-05
1.059600e-09,6.826309e-06,-2.164724e-06,-4.613619e-05,-4.935650e-05
1.059800e-09,7.923846e-06,-1.146187e-06,-4.613398e-05,-4.945129e-05
1.060000e-09,8.452508e-06,-7.419837e-07,-4.613883e-05,-4.956259e-05
1.060200e-09,8.373180e-06,-1.000997e-06,-4.614337e-05,-4.967801e-05
1.060400e-09,7.729624e-06,-1.881535e-06,-4.614055e-05,-4.978496e-05
1.060600e-09,6.639535e-06,-3.259674e-06,-4.612457e-05,-4.987232e-05
1.060800e-09,5.275822e-06,-4.948783e-06,-4.609160e-05,-4.993194e-05
1.061000e-09,3.840937e-06,-6.727311e-06,-4.604016e-05,-4.995964e-05
1.061200e-09,2.538061e-06,-8.370596e-06,-4.597116e-05,-4.995566e-05
1.061400e-09,1.543399e-06,-9.681800e-06,-4.588772e-05,-4.992444e-05
1.061600e-09,9.834970e-07,-1.051746e-05,-4.579455e-05,-4.987386e-05
1.061800e-09,9.205637e-07,-1.080426e-05,-4.569730e-05,-4.981409e-05
1.062000e-09,1.347378e-06,-1.054522e-05,-4.560166e-05,-4.975608e-05
1.062200e-09,2.191872e-06,-9.815462e-06,-4.551265e-05,-4.971015e-05
1.062400e-09,3.330083e-06,-8.748684e-06,-4.543397e-05,-4.968461e-05
1.062600e-09,4.605176e-06,-7.517060e-06,-4.536753e-05,-4.968479e-05
1.062800e-09,5.849629e-06,-6.307294e-06,-4.531338e-05,-4.971240e-05
1.063000e-09,6.907570e-06,-5.295997e-06,-4.526977e-05,-4.976544e-05
1.063200e-09,7.654452e-06,-4.627313e-06,-4.523358e-05,-4.983850e-05
1.063400e-09,8.011750e-06,-4.395409e-06,-4.520079e-05,-4.992360e-05
1.063600e-09,7.955103e-06,-4.633916e-06,-4.516709e-05,-5.001128e-05
1.063800e-09,7.515114e-06,-5.313563e-06,-4.512849e-05,-5.009188e-05
1.064000e-09,6.770993e-06,-6.348257e-06,-4.508175e-05,-5.015683e-05
1.064200e-09,5.838078e-06,-7.608636e-06,-4.502481e-05,-5.019975e-05
1.064400e-09,4.851093e-06,-8.941059e-06,-4.495694e-05,-5.021725e-05
1.064600e-09,3.945526e-06,-1.018913e-05,-4.487876e-05,-5.020922e-05
1.064800e-09,3.239721e-06,-1.121464e-05,-4.479209e-05,-5.017873e-05
1.065000e-09,2.820111e-06,-1.191487e-05,-4.469964e-05,-5.013150e-05
1.065200e-09,2.731453e-06,-1.223428e-05,-4.460458e-05,-5.007505e-05
1.065400e-09,2.973134e-06,-1.216921e-05,-4.451012e-05,-5.001761e-05
1.065600e-09,3.501684e-06,-1.176563e-05,-4.441904e-05,-4.996708e-05
1.065800e-09,4.238752e-06,-1.111077e-05,-4.433337e-05,-4.993005e-05
1.066000e-09,5.083113e-06,-1.032008e-05,-4.425416e-05,-4.991095e-05
1.066200e-09,5.924854e-06,-9.521444e-06,-4.418143e-05,-4.991160e-05
1.066400e-09,6.659780e-06,-8.838676e-06,-4.411427e-05,-4.993101e-05
1.066600e-09,7.202208e-06,-8.376222e-06,-4.405102e-05,-4.996560e-05
1.066800e-09,7.494698e-06,-8.206876e-06,-4.398961e-05,-5.000968e-05
1.067000e-09,7.513716e-06,-8.363889e-06,-4.392782e-05,-5.005623e-05
1.067200e-09,7.270811e-06,-8.838345e-06,-4.386362e-05,-5.009785e-05
1.067400e-09,6.809388e-06,-9.582013e-06,-4.379538e-05,-5.012764e-05
1.067600e-09,6.197711e-06,-1.051517e-05,-4.372204e-05,-5.014010e-05
1.067800e-09,5.519141e-06,-1.153818e-05,-4.364320e-05,-5.013178e-05
1.068000e-09,4.860975e-06,-1.254509e-05,-4.355913e-05,-5.010158e-05
1.068200e-09,4.303317e-06,-1.343736e-05,-4.347065e-05,-5.005079e-05
1.068400e-09,3.909433e-06,-1.413585e-05,-4.337905e-05,-4.998282e-05
1.068600e-09,3.718737e-06,-1.458960e-05,-4.328587e-05,-4.990266e-05
1.068800e-09,3.743205e-06,-1.478048e-05,-4.319267e-05,-4.981622e-05
1.069000e-09,3.967468e-06,-1.472361e-05,-4.310086e-05,-4.972949e-05
1.069200e-09,4.352338e-06,-1.446363e-05,-4.301148e-05,-4.964789e-05
1.069400e-09,4.841066e-06,-1.406781e-05,-4.292515e-05,-4.957557e-05
1.069600e-09,5.367333e-06,-1.361688e-05,-4.284200e-05,-4.951499e-05
1.069800e-09,5.863806e-06,-1.319485e-05,-4.276173e-05,-4.946662e-05
1.070000e-09,6.270200e-06,-1.287899e-05,-4.268371e-05,-4.942895e-05
1.070200e-09,6.539888e-06,-1.273117e-05,-4.260712e-05,-4.939869e-05
1.070400e-09,6.644447e-06,-1.279128e-05,-4.253108e-05,-4.937122e-05
1.070600e-09,6.575782e-06,-1.307371e-05,-4.245481e-05,-4.934113e-05
1.070800e-09,6.345785e-06,-1.356691e-05,-4.237767e-05,-4.930288e-05
1.071000e-09,5.983755e-06,-1.423609e-05,-4.229927e-05,-4.925142e-05
1.071200e-09,5.531996e-06,-1.502859e-05,-4.221949e-05,-4.918275e-05
1.071400e-09,5.040206e-06,-1.588109e-05,-4.213841e-05,-4.909430e-05
1.071600e-09,4.559339e-06,-1.672754e-05,-4.205640e-05,-4.898513e-05
1.071800e-09,4.135676e-06,-1.750706e-05,-4.197394e-05,-4.885593e-05
1.072000e-09,3.805794e-06,-1.817051e-05,-4.189166e-05,-4.870881e-05
1.072200e-09,3.592977e-06,-1.868537e-05,-4.181020e-05,-4.854700e-05
1.072400e-09,3.505418e-06,-1.903825e-05,-4.173014e-05,-4.837435e-05
1.072600e-09,3.536317e-06,-1.923521e-05,-4.165198e-05,-4.819490e-05
1.072800e-09,3.665700e-06,-1.929983e-05,-4.157602e-05,-4.801237e-05
1.073000e-09,3.863605e-06,-1.926961e-05,-4.150241e-05,-4.782976e-05
1.073200e-09,4.094101e-06,-1.919116e-05,-4.143113e-05,-4.764898e-05
1.073400e-09,4.319603e-06,-1.911474e-05,-4.136206e-05,-4.747071e-05
1.073600e-09,4.504935e-06,-1.908883e-05,-4.129504e-05,-4.729428e-05
1.073800e-09,4.620750e-06,-1.915530e-05,-4.122990e-05,-4.711775e-05
1.074000e-09,4.646008e-06,-1.934551e-05,-4.116655e-05,-4.693815e-05
1.074200e-09,4.569386e-06,-1.967787e-05,-4.110499e-05,-4.675175e-05
1.074400e-09,4.389588e-06,-2.015694e-05,-4.104535e-05,-4.655443e-05
1.074600e-09,4.114645e-06,-2.077400e-05,-4.098785e-05,-4.634206e-05
1.074800e-09,3.760361e-06,-2.150902e-05,-4.093282e-05,-4.611085e-05
1.075000e-09,3.348101e-06,-2.233366e-05,-4.088065e-05,-4.585763e-05
1.075200e-09,2.902201e-06,-2.321486e-05,-4.083178e-05,-4.558004e-05
1.075400e-09,2.447257e-06,-2.411859e-05,-4.078667e-05,-4.527666e-05
1.075600e-09,2.005593e-06,-2.501338e-05,-4.074580e-05,-4.494696e-05
1.075800e-09,1.595166e-06,-2.587332e-05,-4.070958e-05,-4.459123e-05
1.076000e-09,1.228089e-06,-2.668016e-05,-4.067840e-05,-4.421038e-05
1.076200e-09,9.098894e-07,-2.742457e-05,-4.065258e-05,-4.380577e-05
1.076400e-09,6.395034e-07,-2.810647e-05,-4.063238e-05,-4.337893e-05
1.076600e-09,4.099180e-07,-2.873439e-05,-4.061799e-05,-4.293128e-05
1.076800e-09,2.093010e-07,-2.932429e-05,-4.060956e-05,-4.246394e-05
1.077000e-09,2.242519e-08,-2.989773e-05,-4.060726e-05,-4.197752e-05
1.077200e-09,-1.678075e-07,-3.047980e-05,-4.061127e-05,-4.147191e-05
1.077400e-09,-3.789090e-07,-3.109702e-05,-4.062187e-05,-4.094626e-05
1.077600e-09,-6.275390e-07,-3.177532e-05,-4.063941e-05,-4.039892e-05
1.077800e-09,-9.285088e-07,-3.253844e-05,-4.066439e-05,-3.982743e-05
1.078000e-09,-1.294096e-06,-3.340666e-05,-4.069743e-05,-3.922864e-05
1.078200e-09,-1.733685e-06,-3.439617e-05,-4.073929e-05,-3.859879e-05
1.078400e-09,-2.253718e-06,-3.551887e-05,-4.079082e-05,-3.793363e-05
1.078600e-09,-2.857944e-06,-3.678266e-05,-4.085305e-05,-3.722856e-05
1.078800e-09,-3.547914e-06,-3.819216e-05,-4.092708e-05,-3.647871e-05
1.079000e-09,-4.323670e-06,-3.974969e-05,-4.101411e-05,-3.567902e-05
1.079200e-09,-5.184565e-06,-4.145640e-05,-4.111544e-05,-3.482434e-05
1.079400e-09,-6.130125e-06,-4.331353e-05,-4.123247e-05,-3.390938e-05
1.079600e-09,-7.160897e-06,-4.532364e-05,-4.136664e-05,-3.292877e-05
1.079800e-09,-8.279208e-06,-4.749173e-05,-4.151951e-05,-3.187693e-05
