time,"I(LOUT)","I(LIN|XOUT)","I(LA|XAND)","I(LB|XAND)","I(LC|XAND)"
2.694000e-09,2.153930e-05,-9.255833e-06,-3.061550e-06,-3.132732e-06,-3.061550e-06
2.694200e-09,2.224992e-05,-9.756515e-06,-3.326196e-06,-3.104124e-06,-3.326196e-06
2.694400e-09,2.324979e-05,-1.085458e-05,-3.681836e-06,-3.490904e-06,-3.681836e-06
2.694600e-09,2.447751e-05,-1.245342e-05,-4.104628e-06,-4.244162e-06,-4.104628e-06
2.694800e-09,2.584695e-05,-1.438836e-05,-4.561935e-06,-5.264494e-06,-4.561935e-06
2.695000e-09,2.725082e-05,-1.644261e-05,-5.014411e-06,-6.413784e-06,-5.014411e-06
2.695200e-09,2.856901e-05,-1.837325e-05,-5.419821e-06,-7.533608e-06,-5.419821e-06
2.695400e-09,2.968189e-05,-1.994583e-05,-5.738409e-06,-8.469012e-06,-5.738409e-06
2.695600e-09,3.048656e-05,-2.097145e-05,-5.939089e-06,-9.093271e-06,-5.939089e-06
2.695800e-09,3.091272e-05,-2.133831e-05,-6.005102e-06,-9.328110e-06,-6.005102e-06
2.696000e-09,3.093372e-05,-2.103048e-05,-5.937553e-06,-9.155376e-06,-5.937553e-06
2.696200e-09,3.056964e-05,-2.013001e-05,-5.755652e-06,-8.618709e-06,-5.755652e-06
2.696400e-09,2.988162e-05,-1.880224e-05,-5.493465e-06,-7.815306e-06,-5.493465e-06
2.696600e-09,2.895930e-05,-1.726673e-05,-5.194032e-06,-6.878661e-06,-5.194032e-06
2.696800e-09,2.790507e-05,-1.575938e-05,-4.902372e-06,-5.954641e-06,-4.902372e-06
2.697000e-09,2.681895e-05,-1.449324e-05,-4.658866e-06,-5.175507e-06,-4.658866e-06
2.697200e-09,2.578682e-05,-1.362597e-05,-4.494074e-06,-4.637817e-06,-4.494074e-06
2.697400e-09,2.487335e-05,-1.323987e-05,-4.425513e-06,-4.388846e-06,-4.425513e-06
2.697600e-09,2.411954e-05,-1.333619e-05,-4.456519e-06,-4.423148e-06,-4.456519e-06
2.697800e-09,2.354404e-05,-1.384246e-05,-4.577101e-06,-4.688262e-06,-4.577101e-06
2.698000e-09,2.314707e-05,-1.463029e-05,-4.766433e-06,-5.097429e-06,-4.766433e-06
2.698200e-09,2.291565e-05,-1.554016e-05,-4.996530e-06,-5.547101e-06,-4.996530e-06
2.698400e-09,2.282921e-05,-1.640962e-05,-5.236546e-06,-5.936531e-06,-5.236546e-06
2.698600e-09,2.286469e-05,-1.710036e-05,-5.457138e-06,-6.186084e-06,-5.457138e-06
2.698800e-09,2.300058e-05,-1.751962e-05,-5.634380e-06,-6.250856e-06,-5.634380e-06
2.699000e-09,2.321958e-05,-1.763281e-05,-5.752751e-06,-6.127312e-06,-5.752751e-06
2.699200e-09,2.350949e-05,-1.746590e-05,-5.806848e-06,-5.852203e-06,-5.806848e-06
2.699400e-09,2.386261e-05,-1.709744e-05,-5.801605e-06,-5.494231e-06,-5.801605e-06
2.699600e-09,2.427371e-05,-1.664192e-05,-5.751045e-06,-5.139831e-06,-5.751045e-06
2.699800e-09,2.473714e-05,-1.622689e-05,-5.675763e-06,-4.875363e-06,-5.675763e-06
2.700000e-09,2.524379e-05,-1.596818e-05,-5.599521e-06,-4.769136e-06,-5.599521e-06
2.700200e-09,2.577845e-05,-1.594810e-05,-5.545457e-06,-4.857182e-06,-5.545457e-06
2.700400e-09,2.631831e-05,-1.620078e-05,-5.532452e-06,-5.135874e-06,-5.532452e-06
2.700600e-09,2.683302e-05,-1.670722e-05,-5.572212e-06,-5.562801e-06,-5.572212e-06
2.700800e-09,2.728672e-05,-1.740033e-05,-5.667509e-06,-6.065312e-06,-5.667509e-06
2.701000e-09,2.764174e-05,-1.817837e-05,-5.811813e-06,-6.554747e-06,-5.811813e-06
2.701200e-09,2.786350e-05,-1.892404e-05,-5.990297e-06,-6.943446e-06,-5.990297e-06
2.701400e-09,2.792577e-05,-1.952529e-05,-6.182016e-06,-7.161256e-06,-6.182016e-06
2.701600e-09,2.781498e-05,-1.989409e-05,-6.362856e-06,-7.168375e-06,-6.362856e-06
2.701800e-09,2.753289e-05,-1.997982e-05,-6.508845e-06,-6.962126e-06,-6.508845e-06
2.702000e-09,2.709685e-05,-1.977523e-05,-6.599354e-06,-6.576518e-06,-6.599354e-06
2.702200e-09,2.653784e-05,-1.931454e-05,-6.619828e-06,-6.074882e-06,-6.619828e-06
2.702400e-09,2.589669e-05,-1.866470e-05,-6.563749e-06,-5.537204e-06,-6.563749e-06
2.702600e-09,2.521934e-05,-1.791202e-05,-6.433643e-06,-5.044734e-06,-6.433643e-06
2.702800e-09,2.455214e-05,-1.714710e-05,-6.241054e-06,-4.664990e-06,-6.241054e-06
2.703000e-09,2.393780e-05,-1.645106e-05,-6.005456e-06,-4.440145e-06,-6.005456e-06
2.703200e-09,2.341241e-05,-1.588545e-05,-5.752210e-06,-4.381028e-06,-5.752210e-06
2.703400e-09,2.300372e-05,-1.548718e-05,-5.509728e-06,-4.467721e-06,-5.509728e-06
2.703600e-09,2.273040e-05,-1.526861e-05,-5.306169e-06,-4.656270e-06,-5.306169e-06
2.703800e-09,2.260216e-05,-1.522182e-05,-5.166037e-06,-4.889750e-06,-5.166037e-06
2.704000e-09,2.262028e-05,-1.532540e-05,-5.107137e-06,-5.111130e-06,-5.107137e-06
2.704200e-09,2.277840e-05,-1.555171e-05,-5.138282e-06,-5.275143e-06,-5.138282e-06
2.704400e-09,2.306330e-05,-1.587297e-05,-5.258094e-06,-5.356782e-06,-5.258094e-06
2.704600e-09,2.345563e-05,-1.626497e-05,-5.455054e-06,-5.354862e-06,-5.455054e-06
2.704800e-09,2.393069e-05,-1.670787e-05,-5.708846e-06,-5.290182e-06,-5.708846e-06
2.705000e-09,2.445920e-05,-1.718461e-05,-5.992844e-06,-5.198921e-06,-5.992844e-06
2.705200e-09,2.500842e-05,-1.767777e-05,-6.277443e-06,-5.122884e-06,-6.277443e-06
2.705400e-09,2.554374e-05,-1.816654e-05,-6.533821e-06,-5.098902e-06,-6.533821e-06
2.705600e-09,2.603069e-05,-1.862496e-05,-6.737596e-06,-5.149764e-06,-6.737596e-06
2.705800e-09,2.643742e-05,-1.902241e-05,-6.871866e-06,-5.278682e-06,-6.871866e-06
2.706000e-09,2.673739e-05,-1.932673e-05,-6.929161e-06,-5.468406e-06,-6.929161e-06
2.706200e-09,2.691181e-05,-1.950904e-05,-6.912004e-06,-5.685027e-06,-6.912004e-06
2.706400e-09,2.695156e-05,-1.954943e-05,-6.831978e-06,-5.885476e-06,-6.831978e-06
2.706600e-09,2.685798e-05,-1.944185e-05,-6.707454e-06,-6.026944e-06,-6.707454e-06
2.706800e-09,2.664257e-05,-1.919684e-05,-6.560366e-06,-6.076111e-06,-6.560366e-06
2.707000e-09,2.632546e-05,-1.884135e-05,-6.412587e-06,-6.016174e-06,-6.412587e-06
2.707200e-09,2.593302e-05,-1.841536e-05,-6.282546e-06,-5.850266e-06,-6.282546e-06
2.707400e-09,2.549501e-05,-1.796598e-05,-6.182657e-06,-5.600664e-06,-6.182657e-06
2.707600e-09,2.504160e-05,-1.754004e-05,-6.117972e-06,-5.304093e-06,-6.117972e-06
2.707800e-09,2.460097e-05,-1.717677e-05,-6.086256e-06,-5.004253e-06,-6.086256e-06
2.708000e-09,2.419735e-05,-1.690198e-05,-6.079380e-06,-4.743222e-06,-6.079380e-06
2.708200e-09,2.385000e-05,-1.672506e-05,-6.085733e-06,-4.553593e-06,-6.085733e-06
2.708400e-09,2.357281e-05,-1.663924e-05,-6.093139e-06,-4.452963e-06,-6.093139e-06
2.708600e-09,2.337451e-05,-1.662523e-05,-6.091708e-06,-4.441810e-06,-6.091708e-06
2.708800e-09,2.325926e-05,-1.665713e-05,-6.076062e-06,-4.505006e-06,-6.076062e-06
2.709000e-09,2.322741e-05,-1.670948e-05,-6.046519e-06,-4.616441e-06,-6.046519e-06
2.709200e-09,2.327615e-05,-1.676360e-05,-6.009035e-06,-4.745529e-06,-6.009035e-06
2.709400e-09,2.340006e-05,-1.681195e-05,-5.973926e-06,-4.864098e-06,-5.973926e-06
2.709600e-09,2.359132e-05,-1.685943e-05,-5.953661e-06,-4.952107e-06,-5.953661e-06
2.709800e-09,2.383975e-05,-1.692131e-05,-5.960136e-06,-5.001034e-06,-5.960136e-06
2.710000e-09,2.413269e-05,-1.701833e-05,-6.001996e-06,-5.014343e-06,-6.001996e-06
2.710200e-09,2.445482e-05,-1.717010e-05,-6.082499e-06,-5.005101e-06,-6.082499e-06
2.710400e-09,2.478832e-05,-1.738823e-05,-6.198364e-06,-4.991501e-06,-6.198364e-06
2.710600e-09,2.511332e-05,-1.767105e-05,-6.339814e-06,-4.991420e-06,-6.339814e-06
2.710800e-09,2.540883e-05,-1.800106e-05,-6.491838e-06,-5.017387e-06,-6.491838e-06
2.711000e-09,2.565425e-05,-1.834603e-05,-6.636455e-06,-5.073124e-06,-6.636455e-06
2.711200e-09,2.583117e-05,-1.866355e-05,-6.755570e-06,-5.152413e-06,-6.755570e-06
2.711400e-09,2.592529e-05,-1.890832e-05,-6.833919e-06,-5.240484e-06,-6.833919e-06
2.711600e-09,2.592814e-05,-1.904056e-05,-6.861544e-06,-5.317476e-06,-6.861544e-06
2.711800e-09,2.583824e-05,-1.903383e-05,-6.835368e-06,-5.363097e-06,-6.835368e-06
2.712000e-09,2.566143e-05,-1.888048e-05,-6.759570e-06,-5.361342e-06,-6.759570e-06
2.712200e-09,2.541033e-05,-1.859363e-05,-6.644722e-06,-5.304190e-06,-6.644722e-06
2.712400e-09,2.510297e-05,-1.820525e-05,-6.505885e-06,-5.193479e-06,-6.505885e-06
2.712600e-09,2.476084e-05,-1.776068e-05,-6.360035e-06,-5.040610e-06,-6.360035e-06
2.712800e-09,2.440668e-05,-1.731090e-05,-6.223337e-06,-4.864230e-06,-6.223337e-06
2.713000e-09,2.406235e-05,-1.690399e-05,-6.108753e-06,-4.686488e-06,-6.108753e-06
2.713200e-09,2.374701e-05,-1.657751e-05,-6.024393e-06,-4.528727e-06,-6.024393e-06
2.713400e-09,2.347592e-05,-1.635329e-05,-5.972862e-06,-4.407570e-06,-5.972862e-06
2.713600e-09,2.325972e-05,-1.623546e-05,-5.951628e-06,-4.332207e-06,-5.951628e-06
2.713800e-09,2.310437e-05,-1.621193e-05,-5.954274e-06,-4.303383e-06,-5.954274e-06
2.714000e-09,2.301153e-05,-1.625882e-05,-5.972314e-06,-4.314190e-06,-5.972314e-06
2.714200e-09,2.297920e-05,-1.634672e-05,-5.997185e-06,-4.352348e-06,-5.997185e-06
2.714400e-09,2.300255e-05,-1.644738e-05,-6.021999e-06,-4.403385e-06,-6.021999e-06
2.714600e-09,2.307469e-05,-1.653941e-05,-6.042745e-06,-4.453916e-06,-6.042745e-06
2.714800e-09,2.318733e-05,-1.661174e-05,-6.058713e-06,-4.494315e-06,-6.058713e-06
2.715000e-09,2.333125e-05,-1.666446e-05,-6.072122e-06,-4.520220e-06,-6.072122e-06
2.715200e-09,2.349653e-05,-1.670678e-05,-6.087074e-06,-4.532629e-06,-6.087074e-06
2.715400e-09,2.367271e-05,-1.675288e-05,-6.108100e-06,-4.536682e-06,-6.108100e-06
2.715600e-09,2.384888e-05,-1.681680e-05,-6.138638e-06,-4.539527e-06,-6.138638e-06
2.715800e-09,2.401379e-05,-1.690741e-05,-6.179782e-06,-4.547843e-06,-6.179782e-06
2.716000e-09,2.415615e-05,-1.702482e-05,-6.229583e-06,-4.565651e-06,-6.229583e-06
2.716200e-09,2.426512e-05,-1.715904e-05,-6.283051e-06,-4.592939e-06,-6.283051e-06
2.716400e-09,2.433101e-05,-1.729109e-05,-6.332853e-06,-4.625381e-06,-6.332853e-06
2.716600e-09,2.434603e-05,-1.739634e-05,-6.370567e-06,-4.655202e-06,-6.370567e-06
2.716800e-09,2.430509e-05,-1.744935e-05,-6.388223e-06,-4.672908e-06,-6.388223e-06
2.717000e-09,2.420640e-05,-1.742908e-05,-6.379810e-06,-4.669457e-06,-6.379810e-06
2.717200e-09,2.405178e-05,-1.732320e-05,-6.342430e-06,-4.638338e-06,-6.342430e-06
2.717400e-09,2.384667e-05,-1.713086e-05,-6.276892e-06,-4.577073e-06,-6.276892e-06
2.717600e-09,2.359957e-05,-1.686304e-05,-6.187602e-06,-4.487834e-06,-6.187602e-06
2.717800e-09,2.332135e-05,-1.654068e-05,-6.081811e-06,-4.377056e-06,-6.081811e-06
2.718000e-09,2.302421e-05,-1.619094e-05,-5.968383e-06,-4.254176e-06,-5.968383e-06
2.718200e-09,2.272054e-05,-1.584248e-05,-5.856327e-06,-4.129821e-06,-5.856327e-06
2.718400e-09,2.242200e-05,-1.552065e-05,-5.753398e-06,-4.013852e-06,-5.753398e-06
2.718600e-09,2.213863e-05,-1.524373e-05,-5.665017e-06,-3.913693e-06,-5.665017e-06
2.718800e-09,2.187832e-05,-1.502071e-05,-5.593711e-06,-3.833290e-06,-5.593711e-06
2.719000e-09,2.164658e-05,-1.485109e-05,-5.539120e-06,-3.772847e-06,-5.539120e-06
2.719200e-09,2.144653e-05,-1.472646e-05,-5.498550e-06,-3.729362e-06,-5.498550e-06
2.719400e-09,2.127915e-05,-1.463354e-05,-5.467894e-06,-3.697749e-06,-5.467894e-06
2.719600e-09,2.114364e-05,-1.455770e-05,-5.442717e-06,-3.672269e-06,-5.442717e-06
2.719800e-09,2.103781e-05,-1.448644e-05,-5.419263e-06,-3.647910e-06,-5.419263e-06
2.720000e-09,2.095848e-05,-1.441176e-05,-5.395174e-06,-3.621416e-06,-5.395174e-06
2.720200e-09,2.090176e-05,-1.433135e-05,-5.369788e-06,-3.591773e-06,-5.369788e-06
2.720400e-09,2.086319e-05,-1.424805e-05,-5.343990e-06,-3.560067e-06,-5.343990e-06
2.720600e-09,2.083793e-05,-1.416817e-05,-5.319675e-06,-3.528824e-06,-5.319675e-06
2.720800e-09,2.082067e-05,-1.409896e-05,-5.298973e-06,-3.501014e-06,-5.298973e-06
2.721000e-09,2.080574e-05,-1.404584e-05,-5.283430e-06,-3.478985e-06,-5.283430e-06
2.721200e-09,2.078711e-05,-1.401027e-05,-5.273337e-06,-3.463595e-06,-5.273337e-06
2.721400e-09,2.075855e-05,-1.398848e-05,-5.267371e-06,-3.453734e-06,-5.267371e-06
2.721600e-09,2.071381e-05,-1.397155e-05,-5.262608e-06,-3.446340e-06,-5.262608e-06
2.721800e-09,2.064699e-05,-1.394670e-05,-5.254912e-06,-3.436876e-06,-5.254912e-06
2.722000e-09,2.055280e-05,-1.389939e-05,-5.239615e-06,-3.420165e-06,-5.239615e-06
2.722200e-09,2.042699e-05,-1.381597e-05,-5.212311e-06,-3.391349e-06,-5.212311e-06
2.722400e-09,2.026655e-05,-1.368601e-05,-5.169617e-06,-3.346780e-06,-5.169617e-06
2.722600e-09,2.006993e-05,-1.350408e-05,-5.109724e-06,-3.284635e-06,-5.109724e-06
2.722800e-09,1.983708e-05,-1.327040e-05,-5.032630e-06,-3.205142e-06,-5.032630e-06
2.723000e-09,1.956925e-05,-1.299043e-05,-4.940023e-06,-3.110386e-06,-4.940023e-06
2.723200e-09,1.926886e-05,-1.267346e-05,-4.834850e-06,-3.003760e-06,-4.834850e-06
2.723400e-09,1.893906e-05,-1.233056e-05,-4.720676e-06,-2.889213e-06,-4.720676e-06
2.723600e-09,1.858347e-05,-1.197241e-05,-4.600984e-06,-2.770445e-06,-4.600984e-06
2.723800e-09,1.820577e-05,-1.160737e-05,-4.478558e-06,-2.650254e-06,-4.478558e-06
2.724000e-09,1.780951e-05,-1.124028e-05,-4.355075e-06,-2.530132e-06,-4.355075e-06
2.724200e-09,1.739783e-05,-1.087216e-05,-4.230980e-06,-2.410197e-06,-4.230980e-06
2.724400e-09,1.697347e-05,-1.050070e-05,-4.105635e-06,-2.289431e-06,-4.105635e-06
2.724600e-09,1.653873e-05,-1.012157e-05,-3.977707e-06,-2.166153e-06,-3.977707e-06
2.724800e-09,1.609551e-05,-9.729933e-06,-3.845671e-06,-2.038591e-06,-3.845671e-06
2.725000e-09,1.564542e-05,-9.322049e-06,-3.708310e-06,-1.905428e-06,-3.708310e-06
2.725200e-09,1.518985e-05,-8.896410e-06,-3.565111e-06,-1.766189e-06,-3.565111e-06
2.725400e-09,1.473003e-05,-8.454288e-06,-3.416446e-06,-1.621396e-06,-3.416446e-06
2.725600e-09,1.426704e-05,-7.999561e-06,-3.263539e-06,-1.472483e-06,-3.263539e-06
2.725800e-09,1.380184e-05,-7.537908e-06,-3.108213e-06,-1.321482e-06,-3.108213e-06
2.726000e-09,1.333516e-05,-7.075607e-06,-2.952503e-06,-1.170600e-06,-2.952503e-06
2.726200e-09,1.286754e-05,-6.618213e-06,-2.798231e-06,-1.021752e-06,-2.798231e-06
2.726400e-09,1.239924e-05,-6.169451e-06,-2.646629e-06,-8.761929e-07,-2.646629e-06
2.726600e-09,1.193032e-05,-5.730549e-06,-2.498126e-06,-7.342977e-07,-2.498126e-06
2.726800e-09,1.146059e-05,-5.300159e-06,-2.352304e-06,-5.955519e-07,-2.352304e-06
2.727000e-09,1.098982e-05,-4.874858e-06,-2.208063e-06,-4.587322e-07,-2.208063e-06
2.727200e-09,1.051774e-05,-4.450094e-06,-2.063929e-06,-3.222363e-07,-2.063929e-06
2.727400e-09,1.004430e-05,-4.021356e-06,-1.918438e-06,-1.844807e-07,-1.918438e-06
2.727600e-09,9.569697e-06,-3.585304e-06,-1.770511e-06,-4.428193e-08,-1.770511e-06
2.727800e-09,9.094567e-06,-3.140615e-06,-1.619737e-06,9.885833e-08,-1.619737e-06
2.728000e-09,8.620016e-06,-2.688393e-06,-1.466505e-06,2.446163e-07,-1.466505e-06
2.728200e-09,8.147670e-06,-2.232070e-06,-1.311973e-06,3.918754e-07,-1.311973e-06
2.728400e-09,7.679654e-06,-1.776862e-06,-1.157883e-06,5.389028e-07,-1.157883e-06
2.728600e-09,7.218541e-06,-1.328928e-06,-1.006277e-06,6.836268e-07,-1.006277e-06
2.728800e-09,6.767277e-06,-8.944331e-07,-8.591911e-07,8.239491e-07,-8.591911e-07
2.729000e-09,6.329088e-06,-4.787308e-07,-7.183775e-07,9.580241e-07,-7.183775e-07
2.729200e-09,5.907395e-06,-8.582320e-08,-5.851375e-07,1.084452e-06,-5.851375e-07
2.729400e-09,5.505722e-06,2.818023e-07,-4.602750e-07,1.202352e-06,-4.602750e-07
2.729600e-09,5.127629e-06,6.229645e-07,-3.441765e-07,1.311318e-06,-3.441765e-07
2.729800e-09,4.776636e-06,9.372970e-07,-2.369844e-07,1.411266e-06,-2.369844e-07
2.730000e-09,4.456148e-06,1.224622e-06,-1.388099e-07,1.502242e-06,-1.388099e-07
2.730200e-09,4.169365e-06,1.484366e-06,-4.992574e-08,1.584218e-06,-4.992574e-08
2.730400e-09,3.919174e-06,1.715167e-06,2.911345e-08,1.656940e-06,2.911345e-08
2.730600e-09,3.708004e-06,1.914784e-06,9.745752e-08,1.719869e-06,9.745752e-08
2.730800e-09,3.537670e-06,2.080334e-06,1.540598e-07,1.772214e-06,1.540598e-07
2.731000e-09,3.409193e-06,2.208812e-06,1.978688e-07,1.813074e-06,1.978688e-07
2.731200e-09,3.322626e-06,2.297778e-06,2.280718e-07,1.841635e-06,2.280718e-07
2.731400e-09,3.276894e-06,2.346073e-06,2.443357e-07,1.857402e-06,2.443357e-07
2.731600e-09,3.269687e-06,2.354402e-06,2.469963e-07,1.860409e-06,2.469963e-07
2.731800e-09,3.297399e-06,2.325673e-06,2.371535e-07,1.851366e-06,2.371535e-07
2.732000e-09,3.355151e-06,2.265030e-06,2.166566e-07,1.831717e-06,2.166566e-07
2.732200e-09,3.436893e-06,2.179558e-06,1.879829e-07,1.803593e-06,1.879829e-07
2.732400e-09,3.535586e-06,2.077744e-06,1.540349e-07,1.769674e-06,1.540349e-07
2.732600e-09,3.643457e-06,1.968772e-06,1.178960e-07,1.732980e-06,1.178960e-07
2.732800e-09,3.752312e-06,1.861802e-06,8.258750e-08,1.696627e-06,8.258750e-08
2.733000e-09,3.853895e-06,1.765307e-06,5.086548e-08,1.663577e-06,5.086548e-08
2.733200e-09,3.940263e-06,1.686595e-06,2.508078e-08,1.636434e-06,2.508078e-08
2.733400e-09,4.004168e-06,1.631511e-06,7.110228e-09,1.617291e-06,7.110228e-09
2.733600e-09,4.039416e-06,1.604345e-06,-1.651551e-09,1.607648e-06,-1.651551e-09
2.733800e-09,4.041197e-06,1.607869e-06,-2.618167e-10,1.608392e-06,-2.618167e-10
2.734000e-09,4.006364e-06,1.643454e-06,1.181130e-08,1.619831e-06,1.181130e-08
2.734200e-09,3.933647e-06,1.711188e-06,3.471572e-08,1.641756e-06,3.471572e-08
2.734400e-09,3.823789e-06,1.809937e-06,6.821302e-08,1.673511e-06,6.821302e-08
2.734600e-09,3.679593e-06,1.937344e-06,1.116451e-07,1.714054e-06,1.116451e-07
2.734800e-09,3.505864e-06,2.089766e-06,1.638825e-07,1.762001e-06,1.638825e-07
2.735000e-09,3.309232e-06,2.262209e-06,2.232767e-07,1.815656e-06,2.232767e-07
2.735200e-09,3.097868e-06,2.448316e-06,2.876455e-07,1.873025e-06,2.876455e-07
2.735400e-09,2.881072e-06,2.640479e-06,3.543143e-07,1.931851e-06,3.543143e-07
2.735600e-09,2.668760e-06,2.830123e-06,4.202309e-07,1.989662e-06,4.202309e-07
2.735800e-09,2.470873e-06,3.008173e-06,4.821542e-07,2.043865e-06,4.821542e-07
2.736000e-09,2.296729e-06,3.165687e-06,5.369024e-07,2.091882e-06,5.369024e-07
2.736200e-09,2.154376e-06,3.294596e-06,5.816348e-07,2.131326e-06,5.816348e-07
2.736400e-09,2.049981e-06,3.388461e-06,6.141286e-07,2.160204e-06,6.141286e-07
2.736600e-09,1.987328e-06,3.443148e-06,6.330149e-07,2.177118e-06,6.330149e-07
2.736800e-09,1.967450e-06,3.457323e-06,6.379376e-07,2.181448e-06,6.379376e-07
2.737000e-09,1.988454e-06,3.432701e-06,6.296152e-07,2.173471e-06,6.296152e-07
2.737200e-09,2.045565e-06,3.374001e-06,6.097933e-07,2.154415e-06,6.097933e-07
2.737400e-09,2.131393e-06,3.288599e-06,5.810972e-07,2.126405e-06,5.810972e-07
2.737600e-09,2.236426e-06,3.185925e-06,5.468000e-07,2.092325e-06,5.468000e-07
2.737800e-09,2.349709e-06,3.076659e-06,5.105360e-07,2.055587e-06,5.105360e-07
2.738000e-09,2.459676e-06,2.971814e-06,4.759905e-07,2.019833e-06,4.759905e-07
2.738200e-09,2.555055e-06,2.881806e-06,4.465972e-07,1.988611e-06,4.465972e-07
2.738400e-09,2.625791e-06,2.815578e-06,4.252697e-07,1.965039e-06,4.252697e-07
2.738600e-09,2.663884e-06,2.779888e-06,4.141856e-07,1.951517e-06,4.141856e-07
2.738800e-09,2.664096e-06,2.778773e-06,4.146359e-07,1.949502e-06,4.146359e-07
2.739000e-09,2.624432e-06,2.813263e-06,4.269441e-07,1.959375e-06,4.269441e-07
2.739200e-09,2.546364e-06,2.881326e-06,4.504555e-07,1.980415e-06,4.504555e-07
2.739400e-09,2.434755e-06,2.978066e-06,4.835953e-07,2.010876e-06,4.835953e-07
2.739600e-09,2.297479e-06,3.096146e-06,5.239914e-07,2.048163e-06,5.239914e-07
2.739800e-09,2.144758e-06,3.226407e-06,5.686580e-07,2.089091e-06,5.686580e-07
2.740000e-09,1.988259e-06,3.358650e-06,6.142313e-07,2.130188e-06,6.142313e-07
2.740200e-09,1.840029e-06,3.482525e-06,6.572471e-07,2.168031e-06,6.572471e-07
2.740400e-09,1.711358e-06,3.588456e-06,6.944427e-07,2.199571e-06,6.944427e-07
2.740600e-09,1.611684e-06,3.668533e-06,7.230592e-07,2.222414e-06,7.230592e-07
2.740800e-09,1.547645e-06,3.717278e-06,7.411161e-07,2.235046e-06,7.411161e-07
2.741000e-09,1.522390e-06,3.732218e-06,7.476278e-07,2.236963e-06,7.476278e-07
2.741200e-09,1.535218e-06,3.714176e-06,7.427336e-07,2.228709e-06,7.427336e-07
2.741400e-09,1.581614e-06,3.667243e-06,7.277159e-07,2.211812e-06,7.277159e-07
2.741600e-09,1.653676e-06,3.598414e-06,7.048968e-07,2.188621e-06,7.048968e-07
2.741800e-09,1.740916e-06,3.516891e-06,6.774143e-07,2.162062e-06,6.774143e-07
2.742000e-09,1.831354e-06,3.433129e-06,6.488943e-07,2.135341e-06,6.488943e-07
2.742200e-09,1.912805e-06,3.357713e-06,6.230550e-07,2.111603e-06,6.230550e-07
2.742400e-09,1.974200e-06,3.300183e-06,6.032850e-07,2.093613e-06,6.032850e-07
2.742600e-09,2.006821e-06,3.267955e-06,5.922496e-07,2.083456e-06,5.922496e-07
2.742800e-09,2.005281e-06,3.265467e-06,5.915738e-07,2.082319e-06,5.915738e-07
2.743000e-09,1.968148e-06,3.293654e-06,6.016455e-07,2.090363e-06,6.016455e-07
2.743200e-09,1.898115e-06,3.349835e-06,6.215666e-07,2.106701e-06,6.215666e-07
2.743400e-09,1.801697e-06,3.428034e-06,6.492624e-07,2.129509e-06,6.492624e-07
2.743600e-09,1.688466e-06,3.519703e-06,6.817387e-07,2.156225e-06,6.817387e-07
2.743800e-09,1.569915e-06,3.614770e-06,7.154560e-07,2.183858e-06,7.154560e-07
2.744000e-09,1.458064e-06,3.702891e-06,7.467748e-07,2.209342e-06,7.467748e-07
2.744200e-09,1.363996e-06,3.774735e-06,7.724136e-07,2.229908e-06,7.724136e-07
2.744400e-09,1.296479e-06,3.823150e-06,7.898613e-07,2.243427e-06,7.898613e-07
2.744600e-09,1.260883e-06,3.844054e-06,7.976871e-07,2.248680e-06,7.976871e-07
2.744800e-09,1.258506e-06,3.836923e-06,7.957092e-07,2.245504e-06,7.957092e-07
2.745000e-09,1.286427e-06,3.804813e-06,7.849978e-07,2.234818e-06,7.849978e-07
2.745200e-09,1.337908e-06,3.753917e-06,7.677136e-07,2.218490e-06,7.677136e-07
2.745400e-09,1.403292e-06,3.692702e-06,7.468044e-07,2.199094e-06,7.468044e-07
2.745600e-09,1.471298e-06,3.630750e-06,7.255995e-07,2.179551e-06,7.255995e-07
2.745800e-09,1.530535e-06,3.577455e-06,7.073585e-07,2.162738e-06,7.073585e-07
2.746000e-09,1.571029e-06,3.540760e-06,6.948361e-07,2.151088e-06,6.948361e-07
2.746200e-09,1.585565e-06,3.526102e-06,6.899206e-07,2.146261e-06,6.899206e-07
2.746400e-09,1.570642e-06,3.535710e-06,6.933958e-07,2.148918e-06,6.933958e-07
2.746600e-09,1.526918e-06,3.568360e-06,7.048581e-07,2.158644e-06,7.048581e-07
2.746800e-09,1.459070e-06,3.619613e-06,7.227978e-07,2.174017e-06,7.227978e-07
2.747000e-09,1.375090e-06,3.682503e-06,7.448337e-07,2.192835e-06,7.448337e-07
2.747200e-09,1.285106e-06,3.748579e-06,7.680670e-07,2.212445e-06,7.680670e-07
2.747400e-09,1.199908e-06,3.809155e-06,7.895045e-07,2.230146e-06,7.895045e-07
2.747600e-09,1.129369e-06,3.856576e-06,8.064905e-07,2.243595e-06,8.064905e-07
2.747800e-09,1.081020e-06,3.885326e-06,8.170846e-07,2.251156e-06,8.170846e-07
2.748000e-09,1.058971e-06,3.892799e-06,8.203306e-07,2.252137e-06,8.203306e-07
2.748200e-09,1.063351e-06,3.879632e-06,8.163760e-07,2.246880e-06,8.163760e-07
2.748400e-09,1.090355e-06,3.849536e-06,8.064260e-07,2.236684e-06,8.064260e-07
2.748600e-09,1.132883e-06,3.808661e-06,7.925377e-07,2.223586e-06,7.925377e-07
2.748800e-09,1.181685e-06,3.764587e-06,7.772880e-07,2.210011e-06,7.772880e-07
