time,"I(RIN1)","I(RIN2)","I(LOUT)"
1.471400e-09,4.994455e-06,-4.996180e-06,1.423895e-06
1.471600e-09,4.994094e-06,-4.994878e-06,1.425938e-06
1.471800e-09,4.994211e-06,-4.993982e-06,1.418726e-06
1.472000e-09,4.994812e-06,-4.993580e-06,1.406608e-06
1.472200e-09,4.995867e-06,-4.993719e-06,1.394765e-06
1.472400e-09,4.997305e-06,-4.994403e-06,1.387960e-06
1.472600e-09,4.999025e-06,-4.995589e-06,1.389469e-06
1.472800e-09,5.000898e-06,-4.997192e-06,1.400420e-06
1.473000e-09,5.002779e-06,-4.999091e-06,1.419679e-06
1.473200e-09,5.004518e-06,-5.001136e-06,1.444267e-06
1.473400e-09,5.005974e-06,-5.003167e-06,1.470172e-06
1.473600e-09,5.007028e-06,-5.005019e-06,1.493352e-06
1.473800e-09,5.007591e-06,-5.006547e-06,1.510669e-06
1.474000e-09,5.007619e-06,-5.007629e-06,1.520549e-06
1.474200e-09,5.007113e-06,-5.008183e-06,1.523234e-06
1.474400e-09,5.006122e-06,-5.008174e-06,1.520590e-06
1.474600e-09,5.004741e-06,-5.007613e-06,1.515552e-06
1.474800e-09,5.003101e-06,-5.006559e-06,1.511365e-06
1.475000e-09,5.001362e-06,-5.005113e-06,1.510804e-06
1.475200e-09,4.999698e-06,-5.003413e-06,1.515567e-06
1.475400e-09,4.998280e-06,-5.001618e-06,1.525964e-06
1.475600e-09,4.997264e-06,-4.999901e-06,1.540952e-06
1.475800e-09,4.996773e-06,-4.998430e-06,1.558484e-06
1.476000e-09,4.996881e-06,-4.997356e-06,1.576068e-06
1.476200e-09,4.997606e-06,-4.996800e-06,1.591379e-06
1.476400e-09,4.998904e-06,-4.996836e-06,1.602793e-06
1.476600e-09,5.000668e-06,-4.997488e-06,1.609707e-06
1.476800e-09,5.002742e-06,-4.998718e-06,1.612599e-06
1.477000e-09,5.004932e-06,-5.000435e-06,1.612832e-06
1.477200e-09,5.007026e-06,-5.002491e-06,1.612261e-06
1.477400e-09,5.008823e-06,-5.004706e-06,1.612765e-06
1.477600e-09,5.010147e-06,-5.006879e-06,1.615810e-06
1.477800e-09,5.010873e-06,-5.008809e-06,1.622138e-06
1.478000e-09,5.010940e-06,-5.010318e-06,1.631664e-06
1.478200e-09,5.010354e-06,-5.011272e-06,1.643565e-06
1.478400e-09,5.009188e-06,-5.011590e-06,1.656534e-06
1.478600e-09,5.007577e-06,-5.011255e-06,1.669134e-06
1.478800e-09,5.005702e-06,-5.010315e-06,1.680141e-06
1.479000e-09,5.003773e-06,-5.008876e-06,1.688816e-06
1.479200e-09,5.002006e-06,-5.007097e-06,1.695029e-06
1.479400e-09,5.000606e-06,-5.005167e-06,1.699245e-06
1.479600e-09,4.999743e-06,-5.003294e-06,1.702355e-06
1.479800e-09,4.999534e-06,-5.001684e-06,1.705434e-06
1.480000e-09,5.000030e-06,-5.000520e-06,1.709470e-06
1.480200e-09,5.001206e-06,-4.999944e-06,1.715145e-06
1.480400e-09,5.002969e-06,-5.000042e-06,1.722699e-06
1.480600e-09,5.005157e-06,-5.000837e-06,1.731919e-06
1.480800e-09,5.007566e-06,-5.002278e-06,1.742229e-06
1.481000e-09,5.009967e-06,-5.004251e-06,1.752865e-06
1.481200e-09,5.012134e-06,-5.006585e-06,1.763077e-06
1.481400e-09,5.013869e-06,-5.009072e-06,1.772311e-06
1.481600e-09,5.015021e-06,-5.011492e-06,1.780329e-06
1.481800e-09,5.015508e-06,-5.013630e-06,1.787248e-06
1.482000e-09,5.015316e-06,-5.015308e-06,1.793487e-06
1.482200e-09,5.014500e-06,-5.016396e-06,1.799643e-06
1.482400e-09,5.013180e-06,-5.016825e-06,1.806331e-06
1.482600e-09,5.011522e-06,-5.016595e-06,1.814023e-06
1.482800e-09,5.009723e-06,-5.015768e-06,1.822930e-06
1.483000e-09,5.007990e-06,-5.014460e-06,1.832935e-06
1.483200e-09,5.006523e-06,-5.012832e-06,1.843604e-06
1.483400e-09,5.005495e-06,-5.011070e-06,1.854268e-06
1.483600e-09,5.005035e-06,-5.009369e-06,1.864140e-06
1.483800e-09,5.005221e-06,-5.007919e-06,1.872456e-06
1.484000e-09,5.006069e-06,-5.006888e-06,1.878615e-06
1.484200e-09,5.007536e-06,-5.006408e-06,1.882264e-06
1.484400e-09,5.009520e-06,-5.006559e-06,1.883355e-06
1.484600e-09,5.011873e-06,-5.007369e-06,1.882130e-06
1.484800e-09,5.014416e-06,-5.008806e-06,1.879063e-06
1.485000e-09,5.016960e-06,-5.010782e-06,1.874773e-06
1.485200e-09,5.019323e-06,-5.013166e-06,1.869914e-06
1.485400e-09,5.021349e-06,-5.015794e-06,1.865075e-06
1.485600e-09,5.022926e-06,-5.018490e-06,1.860711e-06
1.485800e-09,5.023989e-06,-5.021082e-06,1.857096e-06
1.486000e-09,5.024527e-06,-5.023417e-06,1.854324e-06
1.486200e-09,5.024576e-06,-5.025377e-06,1.852339e-06
1.486400e-09,5.024216e-06,-5.026887e-06,1.850991e-06
1.486600e-09,5.023559e-06,-5.027916e-06,1.850101e-06
1.486800e-09,5.022740e-06,-5.028482e-06,1.849519e-06
1.487000e-09,5.021902e-06,-5.028643e-06,1.849167e-06
1.487200e-09,5.021188e-06,-5.028490e-06,1.849056e-06
1.487400e-09,5.020726e-06,-5.028139e-06,1.849274e-06
1.487600e-09,5.020623e-06,-5.027715e-06,1.849950e-06
1.487800e-09,5.020952e-06,-5.027341e-06,1.851203e-06
1.488000e-09,5.021751e-06,-5.027127e-06,1.853084e-06
1.488200e-09,5.023021e-06,-5.027167e-06,1.855528e-06
1.488400e-09,5.024731e-06,-5.027529e-06,1.858334e-06
1.488600e-09,5.026824e-06,-5.028256e-06,1.861161e-06
1.488800e-09,5.029227e-06,-5.029367e-06,1.863572e-06
1.489000e-09,5.031857e-06,-5.030860e-06,1.865089e-06
1.489200e-09,5.034633e-06,-5.032714e-06,1.865282e-06
1.489400e-09,5.037479e-06,-5.034888e-06,1.863859e-06
1.489600e-09,5.040325e-06,-5.037329e-06,1.860737e-06
1.489800e-09,5.043110e-06,-5.039967e-06,1.856106e-06
1.490000e-09,5.045779e-06,-5.042723e-06,1.850438e-06
1.490200e-09,5.048284e-06,-5.045508e-06,1.844470e-06
1.490400e-09,5.050581e-06,-5.048226e-06,1.839134e-06
1.490600e-09,5.052626e-06,-5.050782e-06,1.835463e-06
1.490800e-09,5.054380e-06,-5.053077e-06,1.834464e-06
1.491000e-09,5.055798e-06,-5.055019e-06,1.837001e-06
1.491200e-09,5.056835e-06,-5.056514e-06,1.843674e-06
1.491400e-09,5.057437e-06,-5.057468e-06,1.854730e-06
1.491600e-09,5.057539e-06,-5.057790e-06,1.870010e-06
1.491800e-09,5.057069e-06,-5.057389e-06,1.888933e-06
1.492000e-09,5.055948e-06,-5.056179e-06,1.910520e-06
1.492200e-09,5.054102e-06,-5.054093e-06,1.933463e-06
1.492400e-09,5.051477e-06,-5.051090e-06,1.956216e-06
1.492600e-09,5.048049e-06,-5.047178e-06,1.977121e-06
1.492800e-09,5.043842e-06,-5.042415e-06,1.994548e-06
1.493000e-09,5.038937e-06,-5.036928e-06,2.007048e-06
1.493200e-09,5.033479e-06,-5.030905e-06,2.013505e-06
1.493400e-09,5.027667e-06,-5.024592e-06,2.013276e-06
1.493600e-09,5.021751e-06,-5.018277e-06,2.006304e-06
1.493800e-09,5.016009e-06,-5.012268e-06,1.993193e-06
1.494000e-09,5.010729e-06,-5.006872e-06,1.975211e-06
1.494200e-09,5.006188e-06,-5.002372e-06,1.954234e-06
1.494400e-09,5.002629e-06,-4.999001e-06,1.932600e-06
1.494600e-09,5.000241e-06,-4.996931e-06,1.912893e-06
1.494800e-09,4.999141e-06,-4.996252e-06,1.897678e-06
1.495000e-09,4.999363e-06,-4.996965e-06,1.889201e-06
1.495200e-09,5.000849e-06,-4.998978e-06,1.889115e-06
1.495400e-09,5.003449e-06,-5.002107e-06,1.898249e-06
1.495600e-09,5.006923e-06,-5.006082e-06,1.916475e-06
1.495800e-09,5.010962e-06,-5.010570e-06,1.942692e-06
1.496000e-09,5.015206e-06,-5.015187e-06,1.974926e-06
1.496200e-09,5.019271e-06,-5.019537e-06,2.010549e-06
1.496400e-09,5.022782e-06,-5.023233e-06,2.046582e-06
1.496600e-09,5.025402e-06,-5.025937e-06,2.080029e-06
1.496800e-09,5.026866e-06,-5.027381e-06,2.108221e-06
1.497000e-09,5.027000e-06,-5.027403e-06,2.129101e-06
1.497200e-09,5.025747e-06,-5.025957e-06,2.141432e-06
1.497400e-09,5.023176e-06,-5.023133e-06,2.144896e-06
1.497600e-09,5.019490e-06,-5.019155e-06,2.140093e-06
1.497800e-09,5.015005e-06,-5.014365e-06,2.128434e-06
1.498000e-09,5.010129e-06,-5.009196e-06,2.111958e-06
1.498200e-09,5.005318e-06,-5.004127e-06,2.093102e-06
1.498400e-09,5.001026e-06,-4.999632e-06,2.074437e-06
1.498600e-09,4.997652e-06,-4.996126e-06,2.058413e-06
1.498800e-09,4.995497e-06,-4.993916e-06,2.047118e-06
1.499000e-09,4.994726e-06,-4.993167e-06,2.042092e-06
1.499200e-09,4.995351e-06,-4.993887e-06,2.044185e-06
1.499400e-09,4.997235e-06,-4.995927e-06,2.053501e-06
1.499600e-09,5.000109e-06,-4.999004e-06,2.069406e-06
1.499800e-09,5.003606e-06,-5.002731e-06,2.090628e-06
1.500000e-09,5.007302e-06,-5.006665e-06,2.115420e-06
1.500200e-09,5.010758e-06,-5.010349e-06,2.141789e-06
1.500400e-09,5.013572e-06,-5.013361e-06,2.167746e-06
1.500600e-09,5.015419e-06,-5.015364e-06,2.191557e-06
1.500800e-09,5.016090e-06,-5.016139e-06,2.211957e-06
1.501000e-09,5.015522e-06,-5.015619e-06,2.228282e-06
1.501200e-09,5.013804e-06,-5.013892e-06,2.240516e-06
1.501400e-09,5.011168e-06,-5.011197e-06,2.249232e-06
1.501600e-09,5.007959e-06,-5.007891e-06,2.255433e-06
1.501800e-09,5.004589e-06,-5.004399e-06,2.260340e-06
1.502000e-09,5.001476e-06,-5.001156e-06,2.265144e-06
1.502200e-09,4.998993e-06,-4.998548e-06,2.270780e-06
1.502400e-09,4.997413e-06,-4.996863e-06,2.277761e-06
1.502600e-09,4.996877e-06,-4.996249e-06,2.286107e-06
1.502800e-09,4.997380e-06,-4.996706e-06,2.295374e-06
1.503000e-09,4.998778e-06,-4.998090e-06,2.304784e-06
1.503200e-09,5.000811e-06,-5.000136e-06,2.313423e-06
1.503400e-09,5.003144e-06,-5.002502e-06,2.320482e-06
1.503600e-09,5.005417e-06,-5.004819e-06,2.325471e-06
1.503800e-09,5.007293e-06,-5.006742e-06,2.328384e-06
1.504000e-09,5.008508e-06,-5.007999e-06,2.329778e-06
1.504200e-09,5.008906e-06,-5.008429e-06,2.330738e-06
1.504400e-09,5.008458e-06,-5.008003e-06,2.332752e-06
1.504600e-09,5.007266e-06,-5.006822e-06,2.337492e-06
1.504800e-09,5.005539e-06,-5.005102e-06,2.346563e-06
1.505000e-09,5.003562e-06,-5.003131e-06,2.361244e-06
1.505200e-09,5.001646e-06,-5.001224e-06,2.382264e-06
1.505400e-09,5.000076e-06,-4.999674e-06,2.409662e-06
1.505600e-09,4.999071e-06,-4.998697e-06,2.442737e-06
1.505800e-09,4.998745e-06,-4.998410e-06,2.480101e-06
1.506000e-09,4.999100e-06,-4.998807e-06,2.519828e-06
1.506200e-09,5.000022e-06,-4.999771e-06,2.559681e-06
1.506400e-09,5.001314e-06,-5.001097e-06,2.597373e-06
1.506600e-09,5.002725e-06,-5.002525e-06,2.630833e-06
1.506800e-09,5.003996e-06,-5.003794e-06,2.658453e-06
1.507000e-09,5.004904e-06,-5.004677e-06,2.679261e-06
1.507200e-09,5.005299e-06,-5.005025e-06,2.693033e-06
1.507400e-09,5.005121e-06,-5.004785e-06,2.700304e-06
1.507600e-09,5.004415e-06,-5.004008e-06,2.702302e-06
1.507800e-09,5.003312e-06,-5.002838e-06,2.700808e-06
1.508000e-09,5.002007e-06,-5.001478e-06,2.697963e-06
1.508200e-09,5.000722e-06,-5.000158e-06,2.696051e-06
1.508400e-09,4.999663e-06,-4.999089e-06,2.697272e-06
1.508600e-09,4.998985e-06,-4.998428e-06,2.703542e-06
1.508800e-09,4.998770e-06,-4.998251e-06,2.716333e-06
1.509000e-09,4.999009e-06,-4.998543e-06,2.736568e-06
1.509200e-09,4.999616e-06,-4.999204e-06,2.764580e-06
1.509400e-09,5.000440e-06,-5.000074e-06,2.800127e-06
1.509600e-09,5.001303e-06,-5.000963e-06,2.842473e-06
1.509800e-09,5.002029e-06,-5.001691e-06,2.890498e-06
1.510000e-09,5.002481e-06,-5.002117e-06,2.942850e-06
1.510200e-09,5.002581e-06,-5.002169e-06,2.998086e-06
1.510400e-09,5.002324e-06,-5.001850e-06,3.054822e-06
1.510600e-09,5.001774e-06,-5.001237e-06,3.111845e-06
1.510800e-09,5.001048e-06,-5.000460e-06,3.168194e-06
1.511000e-09,5.000290e-06,-4.999678e-06,3.223203e-06
1.511200e-09,4.999642e-06,-4.999039e-06,3.276508e-06
1.511400e-09,4.999213e-06,-4.998659e-06,3.328021e-06
1.511600e-09,4.999062e-06,-4.998594e-06,3.377882e-06
1.511800e-09,4.999187e-06,-4.998833e-06,3.426409e-06
1.512000e-09,4.999529e-06,-4.999307e-06,3.474044e-06
1.512200e-09,4.999989e-06,-4.999898e-06,3.521301e-06
1.512400e-09,5.000448e-06,-5.000474e-06,3.568739e-06
1.512600e-09,5.000795e-06,-5.000914e-06,3.616931e-06
1.512800e-09,5.000954e-06,-5.001131e-06,3.666451e-06
1.513000e-09,5.000895e-06,-5.001096e-06,3.717861e-06
1.513200e-09,5.000641e-06,-5.000838e-06,3.771697e-06
1.513400e-09,5.000262e-06,-5.000436e-06,3.828457e-06
1.513600e-09,4.999860e-06,-5.000005e-06,3.888583e-06
1.513800e-09,4.999543e-06,-4.999665e-06,3.952439e-06
1.514000e-09,4.999403e-06,-4.999517e-06,4.020299e-06
1.514200e-09,4.999493e-06,-4.999619e-06,4.092326e-06
1.514400e-09,4.999819e-06,-4.999974e-06,4.168571e-06
1.514600e-09,5.000336e-06,-5.000530e-06,4.248967e-06
1.514800e-09,5.000958e-06,-5.001186e-06,4.333338e-06
1.515000e-09,5.001576e-06,-5.001818e-06,4.421400e-06
1.515200e-09,5.002081e-06,-5.002303e-06,4.512768e-06
1.515400e-09,5.002385e-06,-5.002544e-06,4.606957e-06
1.515600e-09,5.002441e-06,-5.002491e-06,4.703373e-06
1.515800e-09,5.002249e-06,-5.002148e-06,4.801298e-06
1.516000e-09,5.001860e-06,-5.001580e-06,4.899878e-06
1.516200e-09,5.001355e-06,-5.000889e-06,4.998102e-06
1.516400e-09,5.000838e-06,-5.000201e-06,5.094802e-06
1.516600e-09,5.000404e-06,-4.999638e-06,5.188668e-06
1.516800e-09,5.000127e-06,-4.999292e-06,5.278281e-06
1.517000e-09,5.000043e-06,-4.999213e-06,5.362183e-06
1.517200e-09,5.000142e-06,-4.999395e-06,5.438964e-06
1.517400e-09,5.000379e-06,-4.999784e-06,5.507384e-06
1.517600e-09,5.000679e-06,-5.000292e-06,5.566485e-06
1.517800e-09,5.000963e-06,-5.000812e-06,5.615715e-06
1.518000e-09,5.001159e-06,-5.001247e-06,5.655020e-06
1.518200e-09,5.001225e-06,-5.001526e-06,5.684901e-06
1.518400e-09,5.001152e-06,-5.001616e-06,5.706424e-06
1.518600e-09,5.000970e-06,-5.001530e-06,5.721163e-06
1.518800e-09,5.000735e-06,-5.001316e-06,5.731103e-06
1.519000e-09,5.000520e-06,-5.001046e-06,5.738483e-06
1.519200e-09,5.000393e-06,-5.000798e-06,5.745618e-06
1.519400e-09,5.000401e-06,-5.000638e-06,5.754708e-06
1.519600e-09,5.000561e-06,-5.000600e-06,5.767663e-06
1.519800e-09,5.000852e-06,-5.000688e-06,5.785951e-06
1.520000e-09,5.001219e-06,-5.000867e-06,5.810501e-06
1.520200e-09,5.001588e-06,-5.001080e-06,5.841655e-06
1.520400e-09,5.001879e-06,-5.001259e-06,5.879170e-06
1.520600e-09,5.002024e-06,-5.001343e-06,5.922267e-06
1.520800e-09,5.001984e-06,-5.001295e-06,5.969720e-06
1.521000e-09,5.001755e-06,-5.001107e-06,6.019963e-06
1.521200e-09,5.001372e-06,-5.000808e-06,6.071214e-06
1.521400e-09,5.000902e-06,-5.000456e-06,6.121607e-06
1.521600e-09,5.000430e-06,-5.000124e-06,6.169318e-06
1.521800e-09,5.000041e-06,-4.999887e-06,6.212690e-06
1.522000e-09,4.999805e-06,-4.999802e-06,6.250354e-06
1.522200e-09,4.999764e-06,-4.999900e-06,6.281327e-06
1.522400e-09,4.999922e-06,-5.000173e-06,6.305094e-06
1.522600e-09,5.000246e-06,-5.000580e-06,6.321663e-06
1.522800e-09,5.000676e-06,-5.001051e-06,6.331569e-06
1.523000e-09,5.001133e-06,-5.001505e-06,6.335848e-06
1.523200e-09,5.001539e-06,-5.001861e-06,6.335945e-06
1.523400e-09,5.001830e-06,-5.002059e-06,6.333589e-06
1.523600e-09,5.001966e-06,-5.002066e-06,6.330630e-06
1.523800e-09,5.001937e-06,-5.001887e-06,6.328860e-06
1.524000e-09,5.001763e-06,-5.001558e-06,6.329842e-06
1.524200e-09,5.001489e-06,-5.001141e-06,6.334764e-06
1.524400e-09,5.001170e-06,-5.000709e-06,6.344337e-06
1.524600e-09,5.000866e-06,-5.000336e-06,6.358755e-06
1.524800e-09,5.000623e-06,-5.000078e-06,6.377705e-06
1.525000e-09,5.000474e-06,-4.999968e-06,6.400438e-06
1.525200e-09,5.000427e-06,-5.000011e-06,6.425874e-06
1.525400e-09,5.000474e-06,-5.000186e-06,6.452729e-06
1.525600e-09,5.000591e-06,-5.000450e-06,6.479654e-06
1.525800e-09,5.000747e-06,-5.000752e-06,6.505356e-06
1.526000e-09,5.000912e-06,-5.001042e-06,6.528703e-06
1.526200e-09,5.001063e-06,-5.001279e-06,6.548802e-06
1.526400e-09,5.001187e-06,-5.001437e-06,6.565052e-06
1.526600e-09,5.001281e-06,-5.001509e-06,6.577168e-06
1.526800e-09,5.001350e-06,-5.001505e-06,6.585179e-06
1.527000e-09,5.001403e-06,-5.001445e-06,6.589410e-06
1.527200e-09,5.001446e-06,-5.001354e-06,6.590444e-06
1.527400e-09,5.001483e-06,-5.001256e-06,6.589068e-06
1.527600e-09,5.001511e-06,-5.001169e-06,6.586205e-06
1.527800e-09,5.001522e-06,-5.001103e-06,6.582833e-06
1.528000e-09,5.001506e-06,-5.001061e-06,6.579907e-06
1.528200e-09,5.001454e-06,-5.001038e-06,6.578271e-06
1.528400e-09,5.001364e-06,-5.001027e-06,6.578587e-06
1.528600e-09,5.001240e-06,-5.001023e-06,6.581275e-06
1.528800e-09,5.001097e-06,-5.001022e-06,6.586484e-06
1.529000e-09,5.000958e-06,-5.001028e-06,6.594080e-06
1.529200e-09,5.000848e-06,-5.001045e-06,6.603679e-06
1.529400e-09,5.000792e-06,-5.001079e-06,6.614691e-06
1.529600e-09,5.000807e-06,-5.001136e-06,6.626397e-06
1.529800e-09,5.000900e-06,-5.001217e-06,6.638028e-06
1.530000e-09,5.001066e-06,-5.001318e-06,6.648848e-06
1.530200e-09,5.001288e-06,-5.001430e-06,6.658230e-06
1.530400e-09,5.001538e-06,-5.001539e-06,6.665708e-06
1.530600e-09,5.001785e-06,-5.001632e-06,6.671013e-06
1.530800e-09,5.001998e-06,-5.001696e-06,6.674077e-06
1.531000e-09,5.002151e-06,-5.001725e-06,6.675018e-06
1.531200e-09,5.002230e-06,-5.001719e-06,6.674106e-06
1.531400e-09,5.002232e-06,-5.001685e-06,6.671713e-06
1.531600e-09,5.002165e-06,-5.001639e-06,6.668259e-06
1.531800e-09,5.002048e-06,-5.001596e-06,6.664164e-06
1.532000e-09,5.001904e-06,-5.001575e-06,6.659798e-06
1.532200e-09,5.001759e-06,-5.001588e-06,6.655450e-06
1.532400e-09,5.001636e-06,-5.001642e-06,6.651311e-06
1.532600e-09,5.001550e-06,-5.001734e-06,6.647458e-06
1.532800e-09,5.001513e-06,-5.001856e-06,6.643869e-06
1.533000e-09,5.001525e-06,-5.001993e-06,6.640430e-06
1.533200e-09,5.001584e-06,-5.002127e-06,6.636967e-06
1.533400e-09,5.001681e-06,-5.002242e-06,6.633267e-06
1.533600e-09,5.001810e-06,-5.002326e-06,6.629112e-06
1.533800e-09,5.001960e-06,-5.002377e-06,6.624308e-06
1.534000e-09,5.002126e-06,-5.002395e-06,6.618709e-06
1.534200e-09,5.002302e-06,-5.002393e-06,6.612235e-06
1.534400e-09,5.002484e-06,-5.002384e-06,6.604879e-06
1.534600e-09,5.002667e-06,-5.002386e-06,6.596709e-06
1.534800e-09,5.002845e-06,-5.002413e-06,6.587858e-06
1.535000e-09,5.003014e-06,-5.002475e-06,6.578508e-06
1.535200e-09,5.003164e-06,-5.002579e-06,6.568861e-06
1.535400e-09,5.003288e-06,-5.002721e-06,6.559120e-06
1.535600e-09,5.003381e-06,-5.002896e-06,6.549458e-06
1.535800e-09,5.003441e-06,-5.003091e-06,6.539993e-06
1.536000e-09,5.003469e-06,-5.003293e-06,6.530780e-06
1.536200e-09,5.003472e-06,-5.003492e-06,6.521795e-06
1.536400e-09,5.003463e-06,-5.003676e-06,6.512942e-06
1.536600e-09,5.003456e-06,-5.003841e-06,6.504070e-06
1.536800e-09,5.003466e-06,-5.003986e-06,6.494997e-06
1.537000e-09,5.003508e-06,-5.004112e-06,6.485542e-06
1.537200e-09,5.003591e-06,-5.004225e-06,6.475556e-06
1.537400e-09,5.003719e-06,-5.004330e-06,6.464963e-06
1.537600e-09,5.003892e-06,-5.004433e-06,6.453781e-06
1.537800e-09,5.004102e-06,-5.004540e-06,6.442140e-06
1.538000e-09,5.004336e-06,-5.004652e-06,6.430288e-06
1.538200e-09,5.004581e-06,-5.004771e-06,6.418582e-06
1.538400e-09,5.004824e-06,-5.004898e-06,6.407469e-06
1.538600e-09,5.005052e-06,-5.005031e-06,6.397450e-06
1.538800e-09,5.005257e-06,-5.005168e-06,6.389046e-06
1.539000e-09,5.005434e-06,-5.005307e-06,6.382755e-06
1.539200e-09,5.005582e-06,-5.005445e-06,6.379003e-06
1.539400e-09,5.005703e-06,-5.005576e-06,6.378111e-06
1.539600e-09,5.005800e-06,-5.005693e-06,6.380258e-06
1.539800e-09,5.005873e-06,-5.005789e-06,6.385465e-06
1.540000e-09,5.005924e-06,-5.005853e-06,6.393579e-06
1.540200e-09,5.005950e-06,-5.005872e-06,6.404285e-06
1.540400e-09,5.005946e-06,-5.005834e-06,6.417117e-06
1.540600e-09,5.005907e-06,-5.005727e-06,6.431494e-06
1.540800e-09,5.005823e-06,-5.005545e-06,6.446755e-06
1.541000e-09,5.005688e-06,-5.005281e-06,6.462207e-06
1.541200e-09,5.005495e-06,-5.004940e-06,6.477181e-06
1.541400e-09,5.005239e-06,-5.004527e-06,6.491075e-06
1.541600e-09,5.004921e-06,-5.004059e-06,6.503412e-06
1.541800e-09,5.004543e-06,-5.003555e-06,6.513876e-06
1.542000e-09,5.004114e-06,-5.003040e-06,6.522344e-06
1.542200e-09,5.003644e-06,-5.002540e-06,6.528901e-06
1.542400e-09,5.003148e-06,-5.002082e-06,6.533839e-06
1.542600e-09,5.002646e-06,-5.001686e-06,6.537635e-06
1.542800e-09,5.002159e-06,-5.001373e-06,6.540916e-06
1.543000e-09,5.001708e-06,-5.001152e-06,6.544409e-06
1.543200e-09,5.001318e-06,-5.001028e-06,6.548881e-06
1.543400e-09,5.001009e-06,-5.000996e-06,6.555077e-06
1.543600e-09,5.000801e-06,-5.001047e-06,6.563657e-06
1.543800e-09,5.000704e-06,-5.001165e-06,6.575148e-06
1.544000e-09,5.000726e-06,-5.001331e-06,6.589901e-06
1.544200e-09,5.000862e-06,-5.001525e-06,6.608071e-06
1.544400e-09,5.001100e-06,-5.001727e-06,6.629608e-06
1.544600e-09,5.001416e-06,-5.001919e-06,6.654273e-06
1.544800e-09,5.001781e-06,-5.002086e-06,6.681664e-06
1.545000e-09,5.002158e-06,-5.002216e-06,6.711252e-06
1.545200e-09,5.002507e-06,-5.002301e-06,6.742434e-06
1.545400e-09,5.002791e-06,-5.002336e-06,6.774572e-06
1.545600e-09,5.002977e-06,-5.002319e-06,6.807049e-06
1.545800e-09,5.003040e-06,-5.002251e-06,6.839306e-06
1.546000e-09,5.002968e-06,-5.002135e-06,6.870874e-06
1.546200e-09,5.002762e-06,-5.001973e-06,6.901403e-06
1.546400e-09,5.002438e-06,-5.001774e-06,6.930678e-06
1.546600e-09,5.002022e-06,-5.001544e-06,6.958624e-06
1.546800e-09,5.001552e-06,-5.001295e-06,6.985311e-06
1.547000e-09,5.001073e-06,-5.001038e-06,7.010948e-06
1.547200e-09,5.000630e-06,-5.000788e-06,7.035873e-06
1.547400e-09,5.000264e-06,-5.000558e-06,7.060534e-06
1.547600e-09,5.000008e-06,-5.000365e-06,7.085475e-06
1.547800e-09,4.999882e-06,-5.000223e-06,7.111302e-06
1.548000e-09,4.999892e-06,-5.000143e-06,7.138658e-06
1.548200e-09,5.000028e-06,-5.000134e-06,7.168184e-06
1.548400e-09,5.000266e-06,-5.000196e-06,7.200483e-06
1.548600e-09,5.000569e-06,-5.000327e-06,7.236076e-06
1.548800e-09,5.000896e-06,-5.000516e-06,7.275365e-06
1.549000e-09,5.001204e-06,-5.000746e-06,7.318595e-06
1.549200e-09,5.001454e-06,-5.000993e-06,7.365826e-06
1.549400e-09,5.001618e-06,-5.001233e-06,7.416912e-06
1.549600e-09,5.001679e-06,-5.001437e-06,7.471503e-06
1.549800e-09,5.001635e-06,-5.001581e-06,7.529057e-06
1.550000e-09,5.001498e-06,-5.001644e-06,7.588873e-06
1.550200e-09,5.001290e-06,-3.032519e-06,7.650139e-06
1.550400e-09,5.001044e-06,-1.028890e-06,7.712002e-06
1.550600e-09,5.000792e-06,9.649608e-07,7.773642e-06
1.550800e-09,5.000566e-06,2.958857e-06,7.834348e-06
1.551000e-09,5.000392e-06,4.954618e-06,7.893602e-06
1.551200e-09,5.000283e-06,4.984046e-06,7.951132e-06
1.551400e-09,5.000245e-06,4.982020e-06,8.006967e-06
1.551600e-09,5.000268e-06,4.992276e-06,8.061447e-06
1.551800e-09,5.000337e-06,5.003883e-06,8.115220e-06
1.552000e-09,5.000430e-06,5.013647e-06,8.169192e-06
1.552200e-09,5.000522e-06,5.019383e-06,8.224463e-06
1.552400e-09,5.000594e-06,5.019990e-06,8.282237e-06
1.552600e-09,5.000631e-06,5.015671e-06,8.343708e-06
1.552800e-09,5.000628e-06,5.007800e-06,8.409961e-06
1.553000e-09,5.000589e-06,4.998509e-06,8.481869e-06
1.553200e-09,5.000526e-06,4.990123e-06,8.560009e-06
1.553400e-09,5.000456e-06,4.984584e-06,8.644617e-06
1.553600e-09,5.000399e-06,4.983014e-06,8.735564e-06
1.553800e-09,5.000370e-06,4.985498e-06,8.832380e-06
1.554000e-09,5.000380e-06,4.991139e-06,8.934305e-06
1.554200e-09,5.000429e-06,4.998346e-06,9.040370e-06
1.554400e-09,5.000510e-06,5.005268e-06,9.149502e-06
1.554600e-09,5.000606e-06,5.010263e-06,9.260634e-06
1.554800e-09,5.000696e-06,5.012279e-06,9.372815e-06
1.555000e-09,5.000757e-06,5.011064e-06,9.485303e-06
1.555200e-09,5.000769e-06,5.007171e-06,9.597641e-06
1.555400e-09,5.000721e-06,5.001762e-06,9.709696e-06
1.555600e-09,5.000611e-06,4.996277e-06,9.821673e-06
1.555800e-09,5.000452e-06,4.992065e-06,9.934096e-06
1.556000e-09,5.000263e-06,4.990059e-06,1.004775e-05
