time,"I(LQ|XCOUT)","I(LQ|XSUM)"
1.090000e-10,-1.159711e-07,-1.216853e-06
1.092000e-10,-1.183125e-07,-1.229838e-06
1.094000e-10,-1.218187e-07,-1.240619e-06
1.096000e-10,-1.264732e-07,-1.249015e-06
1.098000e-10,-1.321368e-07,-1.255149e-06
1.100000e-10,-1.385655e-07,-1.259411e-06
1.102000e-10,-1.454395e-07,-1.262393e-06
1.104000e-10,-1.524009e-07,-1.264798e-06
1.106000e-10,-1.590938e-07,-1.267347e-06
1.108000e-10,-1.652042e-07,-1.270693e-06
1.110000e-10,-1.704928e-07,-1.275347e-06
1.112000e-10,-1.748191e-07,-1.281628e-06
1.114000e-10,-1.781531e-07,-1.289640e-06
1.116000e-10,-1.805752e-07,-1.299282e-06
1.118000e-10,-1.822632e-07,-1.310269e-06
1.120000e-10,-1.834694e-07,-1.322181e-06
1.122000e-10,-1.844911e-07,-1.334517e-06
1.124000e-10,-1.856367e-07,-1.346754e-06
1.126000e-10,-1.871920e-07,-1.358405e-06
1.128000e-10,-1.893905e-07,-1.369070e-06
1.130000e-10,-1.923900e-07,-1.378473e-06
1.132000e-10,-1.962580e-07,-1.386487e-06
1.134000e-10,-2.009667e-07,-1.393142e-06
1.136000e-10,-2.063993e-07,-1.398621e-06
1.138000e-10,-2.123640e-07,-1.403230e-06
1.140000e-10,-2.186166e-07,-1.407370e-06
1.142000e-10,-2.248884e-07,-1.411483e-06
1.144000e-10,-2.309161e-07,-1.416008e-06
1.146000e-10,-2.364704e-07,-1.421326e-06
1.148000e-10,-2.413819e-07,-1.427720e-06
1.150000e-10,-2.455590e-07,-1.435343e-06
1.152000e-10,-2.489974e-07,-1.444200e-06
1.154000e-10,-2.517803e-07,-1.454149e-06
1.156000e-10,-2.540676e-07,-1.464926e-06
1.158000e-10,-2.560773e-07,-1.476174e-06
1.160000e-10,-2.580595e-07,-1.487491e-06
1.162000e-10,-2.602677e-07,-1.498486e-06
1.164000e-10,-2.629300e-07,-1.508824e-06
1.166000e-10,-2.662230e-07,-1.518274e-06
1.168000e-10,-2.702538e-07,-1.526734e-06
1.170000e-10,-2.750496e-07,-1.534244e-06
1.172000e-10,-2.805573e-07,-1.540979e-06
1.174000e-10,-2.866533e-07,-1.547225e-06
1.176000e-10,-2.931614e-07,-1.553339e-06
1.178000e-10,-2.998760e-07,-1.559708e-06
1.180000e-10,-3.065887e-07,-1.566699e-06
1.182000e-10,-3.131143e-07,-1.574623e-06
1.184000e-10,-3.193128e-07,-1.583699e-06
1.186000e-10,-3.251055e-07,-1.594040e-06
1.188000e-10,-3.304836e-07,-1.605654e-06
1.190000e-10,-3.355079e-07,-1.618453e-06
1.192000e-10,-3.403016e-07,-1.632278e-06
1.194000e-10,-3.450359e-07,-1.646939e-06
1.196000e-10,-3.499118e-07,-1.662244e-06
1.198000e-10,-3.551402e-07,-1.678041e-06
1.200000e-10,-3.609222e-07,-1.694247e-06
1.202000e-10,-3.674322e-07,-1.710874e-06
1.204000e-10,-3.748061e-07,-1.728043e-06
1.206000e-10,-3.831339e-07,-1.745990e-06
1.208000e-10,-3.924598e-07,-1.765056e-06
1.210000e-10,-4.027875e-07,-1.785680e-06
1.212000e-10,-4.140901e-07,-1.808379e-06
1.214000e-10,-4.263254e-07,-1.833721e-06
1.216000e-10,-4.394522e-07,-1.862305e-06
1.218000e-10,-4.534479e-07,-1.894733e-06
1.220000e-10,-4.683258e-07,-1.931579e-06
1.222000e-10,-4.841484e-07,-1.973363e-06
1.224000e-10,-5.010384e-07,-2.020508e-06
1.226000e-10,-5.191836e-07,-2.073291e-06
1.228000e-10,-5.388380e-07,-2.131775e-06
1.230000e-10,-5.603153e-07,-2.195724e-06
1.232000e-10,-5.839784e-07,-2.264495e-06
1.234000e-10,-6.102223e-07,-2.336924e-06
1.236000e-10,-6.394529e-07,-2.411211e-06
1.238000e-10,-6.720595e-07,-2.484843e-06
1.240000e-10,-7.083829e-07,-2.554569e-06
1.242000e-10,-7.486764e-07,-2.616484e-06
1.244000e-10,-7.930597e-07,-2.666229e-06
1.246000e-10,-8.414630e-07,-2.699341e-06
1.248000e-10,-8.935627e-07,-2.711747e-06
1.250000e-10,-9.487086e-07,-2.700363e-06
1.252000e-10,-1.005848e-06,-2.663736e-06
1.254000e-10,-1.063454e-06,-2.602641e-06
1.256000e-10,-1.119482e-06,-2.520496e-06
1.258000e-10,-1.171353e-06,-2.423517e-06
1.260000e-10,-1.216014e-06,-2.320487e-06
1.262000e-10,-1.250071e-06,-2.222110e-06
1.264000e-10,-1.270022e-06,-2.139965e-06
1.266000e-10,-1.272591e-06,-2.085142e-06
1.268000e-10,-1.255145e-06,-2.066719e-06
1.270000e-10,-1.216151e-06,-2.090319e-06
1.272000e-10,-1.155637e-06,-2.156961e-06
1.274000e-10,-1.075566e-06,-2.262452e-06
1.276000e-10,-9.800577e-07,-2.397464e-06
1.278000e-10,-8.753830e-07,-2.548364e-06
1.280000e-10,-7.696827e-07,-2.698728e-06
1.282000e-10,-6.723835e-07,-2.831366e-06
1.284000e-10,-5.933417e-07,-2.930567e-06
1.286000e-10,-5.417861e-07,-2.984239e-06
1.288000e-10,-5.251796e-07,-2.985615e-06
1.290000e-10,-5.481511e-07,-2.934255e-06
1.292000e-10,-6.116573e-07,-2.836205e-06
1.294000e-10,-7.125232e-07,-2.703260e-06
1.296000e-10,-8.434630e-07,-2.551483e-06
1.298000e-10,-9.936265e-07,-2.399158e-06
1.300000e-10,-1.149635e-06,-2.264507e-06
1.302000e-10,-1.296999e-06,-2.163466e-06
1.304000e-10,-1.421734e-06,-2.107825e-06
1.306000e-10,-1.511975e-06,-2.103953e-06
1.308000e-10,-1.559354e-06,-2.152223e-06
1.310000e-10,-1.559958e-06,-2.247180e-06
1.312000e-10,-1.514746e-06,-2.378348e-06
1.314000e-10,-1.429365e-06,-2.531557e-06
1.316000e-10,-1.313402e-06,-2.690573e-06
1.318000e-10,-1.179194e-06,-2.838865e-06
1.320000e-10,-1.040363e-06,-2.961292e-06
1.322000e-10,-9.102753e-07,-3.045583e-06
1.324000e-10,-8.006436e-07,-3.083484e-06
1.326000e-10,-7.204214e-07,-3.071497e-06
1.328000e-10,-6.751144e-07,-3.011178e-06
1.330000e-10,-6.665439e-07,-2.908973e-06
1.332000e-10,-6.930407e-07,-2.775605e-06
1.334000e-10,-7.499854e-07,-2.625055e-06
1.336000e-10,-8.305823e-07,-2.473204e-06
1.338000e-10,-9.267357e-07,-2.336250e-06
1.340000e-10,-1.029914e-06,-2.229039e-06
1.342000e-10,-1.131906e-06,-2.163477e-06
1.344000e-10,-1.225418e-06,-2.147207e-06
1.346000e-10,-1.304478e-06,-2.182698e-06
1.348000e-10,-1.364679e-06,-2.266878e-06
1.350000e-10,-1.403256e-06,-2.391373e-06
1.352000e-10,-1.419062e-06,-2.543355e-06
1.354000e-10,-1.412461e-06,-2.706898e-06
1.356000e-10,-1.385173e-06,-2.864716e-06
1.358000e-10,-1.340077e-06,-3.000069e-06
1.360000e-10,-1.281002e-06,-3.098619e-06
1.362000e-10,-1.212487e-06,-3.150025e-06
1.364000e-10,-1.139527e-06,-3.149079e-06
1.366000e-10,-1.067297e-06,-3.096271e-06
1.368000e-10,-1.000866e-06,-2.997713e-06
1.370000e-10,-9.449007e-07,-2.864430e-06
1.372000e-10,-9.033826e-07,-2.711120e-06
1.374000e-10,-8.793478e-07,-2.554518e-06
1.376000e-10,-8.746642e-07,-2.411544e-06
1.378000e-10,-8.898685e-07,-2.297470e-06
1.380000e-10,-9.240757e-07,-2.224281e-06
1.382000e-10,-9.749767e-07,-2.199412e-06
1.384000e-10,-1.038937e-06,-2.225007e-06
1.386000e-10,-1.111205e-06,-2.297755e-06
1.388000e-10,-1.186225e-06,-2.409319e-06
1.390000e-10,-1.258045e-06,-2.547309e-06
1.392000e-10,-1.320805e-06,-2.696679e-06
1.394000e-10,-1.369246e-06,-2.841400e-06
1.396000e-10,-1.399219e-06,-2.966224e-06
1.398000e-10,-1.408111e-06,-3.058332e-06
1.400000e-10,-1.395152e-06,-3.108711e-06
1.402000e-10,-1.361556e-06,-3.113076e-06
1.404000e-10,-1.310453e-06,-3.072260e-06
1.406000e-10,-1.246620e-06,-2.992024e-06
1.408000e-10,-1.176028e-06,-2.882298e-06
1.410000e-10,-1.105254e-06,-2.755971e-06
1.412000e-10,-1.040823e-06,-2.627346e-06
1.414000e-10,-9.885550e-07,-2.510481e-06
1.416000e-10,-9.530063e-07,-2.417589e-06
1.418000e-10,-9.370476e-07,-2.357711e-06
1.420000e-10,-9.416394e-07,-2.335815e-06
1.422000e-10,-9.658129e-07,-2.352405e-06
1.424000e-10,-1.006848e-06,-2.403689e-06
1.426000e-10,-1.060617e-06,-2.482251e-06
1.428000e-10,-1.122038e-06,-2.578119e-06
1.430000e-10,-1.185597e-06,-2.680074e-06
1.432000e-10,-1.245857e-06,-2.777026e-06
1.434000e-10,-1.297926e-06,-2.859271e-06
1.436000e-10,-1.337840e-06,-2.919483e-06
1.438000e-10,-1.362831e-06,-2.953339e-06
1.440000e-10,-1.371480e-06,-2.959725e-06
1.442000e-10,-1.363752e-06,-2.940539e-06
1.444000e-10,-1.340920e-06,-2.900160e-06
1.446000e-10,-1.305405e-06,-2.844676e-06
1.448000e-10,-1.260542e-06,-2.781008e-06
1.450000e-10,-1.210285e-06,-2.716045e-06
1.452000e-10,-1.158900e-06,-2.655913e-06
1.454000e-10,-1.110627e-06,-2.605430e-06
1.456000e-10,-1.069362e-06,-2.567820e-06
1.458000e-10,-1.038366e-06,-2.544657e-06
1.460000e-10,-1.020022e-06,-2.536013e-06
1.462000e-10,-1.015658e-06,-2.540762e-06
1.464000e-10,-1.025448e-06,-2.556948e-06
1.466000e-10,-1.048404e-06,-2.582158e-06
1.468000e-10,-1.082461e-06,-2.613843e-06
1.470000e-10,-1.124646e-06,-2.649539e-06
1.472000e-10,-1.171322e-06,-2.686987e-06
1.474000e-10,-1.218497e-06,-2.724153e-06
1.476000e-10,-1.262155e-06,-2.759182e-06
1.478000e-10,-1.298601e-06,-2.790329e-06
1.480000e-10,-1.324782e-06,-2.815904e-06
1.482000e-10,-1.338552e-06,-2.834274e-06
1.484000e-10,-1.338863e-06,-2.843935e-06
1.486000e-10,-1.325866e-06,-2.843661e-06
1.488000e-10,-1.300898e-06,-2.832704e-06
1.490000e-10,-1.266364e-06,-2.811017e-06
1.492000e-10,-1.225518e-06,-2.779448e-06
1.494000e-10,-1.182162e-06,-2.739855e-06
1.496000e-10,-1.140290e-06,-2.695103e-06
1.498000e-10,-1.103711e-06,-2.648924e-06
1.500000e-10,-1.075686e-06,-2.605619e-06
1.502000e-10,-1.058640e-06,-2.569655e-06
1.504000e-10,-1.053720e-06,-2.544670e-06
1.506000e-10,-1.060543e-06,-2.532606e-06
1.508000e-10,-1.077212e-06,-2.533323e-06
1.510000e-10,-1.100659e-06,-2.544805e-06
1.512000e-10,-1.127214e-06,-2.563804e-06
1.514000e-10,-1.153247e-06,-2.586611e-06
1.516000e-10,-1.175691e-06,-2.609650e-06
1.518000e-10,-1.192347e-06,-2.629749e-06
1.520000e-10,-1.201931e-06,-2.644148e-06
1.522000e-10,-1.203989e-06,-2.650426e-06
1.524000e-10,-1.198756e-06,-2.646576e-06
1.526000e-10,-1.187045e-06,-2.631281e-06
1.528000e-10,-1.170161e-06,-2.604307e-06
1.530000e-10,-1.149782e-06,-2.566800e-06
1.532000e-10,-1.127783e-06,-2.521311e-06
1.534000e-10,-1.106004e-06,-2.471499e-06
1.536000e-10,-1.086010e-06,-2.421585e-06
1.538000e-10,-1.068922e-06,-2.375731e-06
1.540000e-10,-1.055353e-06,-2.337502e-06
1.542000e-10,-1.045472e-06,-2.309508e-06
1.544000e-10,-1.039132e-06,-2.293218e-06
1.546000e-10,-1.036036e-06,-2.288925e-06
1.548000e-10,-1.035856e-06,-2.295787e-06
1.550000e-10,-1.038291e-06,-2.311938e-06
1.552000e-10,-1.043071e-06,-2.334657e-06
1.554000e-10,-1.049908e-06,-2.360631e-06
1.556000e-10,-1.058464e-06,-2.386309e-06
1.558000e-10,-1.068319e-06,-2.408337e-06
1.560000e-10,-1.078981e-06,-2.423990e-06
1.562000e-10,-1.089896e-06,-2.431530e-06
1.564000e-10,-1.100483e-06,-2.430397e-06
1.566000e-10,-1.110154e-06,-2.421206e-06
1.568000e-10,-1.118343e-06,-2.405553e-06
1.570000e-10,-1.124536e-06,-2.385694e-06
1.572000e-10,-1.128324e-06,-2.364167e-06
1.574000e-10,-1.129459e-06,-2.343422e-06
1.576000e-10,-1.127915e-06,-2.325507e-06
1.578000e-10,-1.123927e-06,-2.311850e-06
1.580000e-10,-1.118002e-06,-2.303144e-06
1.582000e-10,-1.110890e-06,-2.299349e-06
1.584000e-10,-1.103514e-06,-2.299808e-06
1.586000e-10,-1.096881e-06,-2.303456e-06
1.588000e-10,-1.091983e-06,-2.309083e-06
1.590000e-10,-1.089691e-06,-2.315612e-06
1.592000e-10,-1.090666e-06,-2.322323e-06
1.594000e-10,-1.095291e-06,-2.328977e-06
1.596000e-10,-1.103628e-06,-2.335824e-06
1.598000e-10,-1.115414e-06,-2.343480e-06
1.600000e-10,-1.130094e-06,-2.352727e-06
1.602000e-10,-1.146899e-06,-2.364269e-06
1.604000e-10,-1.164945e-06,-2.378507e-06
1.606000e-10,-1.183363e-06,-2.395391e-06
1.608000e-10,-1.201411e-06,-2.414365e-06
1.610000e-10,-1.218569e-06,-2.434425e-06
1.612000e-10,-1.234596e-06,-2.454273e-06
1.614000e-10,-1.249523e-06,-2.472538e-06
1.616000e-10,-1.263618e-06,-2.488016e-06
1.618000e-10,-1.277300e-06,-2.499896e-06
1.620000e-10,-1.291041e-06,-2.507920e-06
1.622000e-10,-1.305267e-06,-2.512447e-06
1.624000e-10,-1.320282e-06,-2.514411e-06
1.626000e-10,-1.336217e-06,-2.515175e-06
1.628000e-10,-1.353028e-06,-2.516312e-06
1.630000e-10,-1.370525e-06,-2.519343e-06
1.632000e-10,-1.388435e-06,-2.525496e-06
1.634000e-10,-1.406482e-06,-2.535521e-06
1.636000e-10,-1.424465e-06,-2.549590e-06
1.638000e-10,-1.442317e-06,-2.567305e-06
1.640000e-10,-1.460140e-06,-2.587803e-06
1.642000e-10,-1.478191e-06,-2.609924e-06
1.644000e-10,-1.496840e-06,-2.632424e-06
1.646000e-10,-1.516495e-06,-2.654176e-06
1.648000e-10,-1.537520e-06,-2.674338e-06
1.650000e-10,-1.560149e-06,-2.692443e-06
1.652000e-10,-1.584427e-06,-2.708421e-06
1.654000e-10,-1.610179e-06,-2.722542e-06
1.656000e-10,-1.637016e-06,-2.735297e-06
1.658000e-10,-1.664372e-06,-2.747250e-06
1.660000e-10,-1.691569e-06,-2.758893e-06
1.662000e-10,-1.717891e-06,-2.770521e-06
1.664000e-10,-1.742664e-06,-2.782171e-06
1.666000e-10,-1.765321e-06,-2.793607e-06
1.668000e-10,-1.785443e-06,-2.804382e-06
1.670000e-10,-1.802782e-06,-2.813937e-06
1.672000e-10,-1.817254e-06,-2.821727e-06
1.674000e-10,-1.828922e-06,-2.827342e-06
1.676000e-10,-1.837960e-06,-2.830607e-06
1.678000e-10,-1.844621e-06,-2.831635e-06
1.680000e-10,-1.849207e-06,-2.830825e-06
1.682000e-10,-1.852053e-06,-2.828814e-06
1.684000e-10,-1.853517e-06,-2.826379e-06
1.686000e-10,-1.853984e-06,-2.824325e-06
1.688000e-10,-1.853867e-06,-2.823361e-06
1.690000e-10,-1.853613e-06,-2.824004e-06
1.692000e-10,-1.853686e-06,-2.826508e-06
1.694000e-10,-1.854555e-06,-2.830839e-06
1.696000e-10,-1.856657e-06,-2.836697e-06
1.698000e-10,-1.860358e-06,-2.843576e-06
1.700000e-10,-1.865908e-06,-2.850851e-06
1.702000e-10,-1.873402e-06,-2.857878e-06
1.704000e-10,-1.882752e-06,-2.864089e-06
1.706000e-10,-1.893680e-06,-2.869062e-06
1.708000e-10,-1.905730e-06,-2.872572e-06
1.710000e-10,-1.918301e-06,-2.874596e-06
1.712000e-10,-1.930707e-06,-2.875292e-06
1.714000e-10,-1.942237e-06,-2.874952e-06
1.716000e-10,-1.952233e-06,-2.873940e-06
1.718000e-10,-1.960151e-06,-2.872622e-06
1.720000e-10,-1.965626e-06,-2.871310e-06
1.722000e-10,-1.968500e-06,-2.870224e-06
1.724000e-10,-1.968850e-06,-2.869471e-06
1.726000e-10,-1.966968e-06,-2.869048e-06
1.728000e-10,-1.963344e-06,-2.868871e-06
1.730000e-10,-1.958606e-06,-2.868807e-06
1.732000e-10,-1.953465e-06,-2.868716e-06
1.734000e-10,-1.948644e-06,-2.868486e-06
1.736000e-10,-1.944806e-06,-2.868056e-06
1.738000e-10,-1.942493e-06,-2.867430e-06
1.740000e-10,-1.942074e-06,-2.866666e-06
1.742000e-10,-1.943714e-06,-2.865860e-06
1.744000e-10,-1.947359e-06,-2.865124e-06
1.746000e-10,-1.952753e-06,-2.864553e-06
1.748000e-10,-1.959466e-06,-2.864210e-06
1.750000e-10,-1.966943e-06,-2.864109e-06
1.752000e-10,-1.974570e-06,-2.864214e-06
1.754000e-10,-1.981735e-06,-2.864443e-06
1.756000e-10,-1.987896e-06,-2.864689e-06
1.758000e-10,-1.992630e-06,-2.864830e-06
1.760000e-10,-1.995673e-06,-2.864754e-06
1.762000e-10,-1.996936e-06,-2.864367e-06
1.764000e-10,-1.996507e-06,-2.863603e-06
1.766000e-10,-1.994625e-06,-2.862430e-06
1.768000e-10,-1.991652e-06,-2.860841e-06
1.770000e-10,-1.988024e-06,-2.858859e-06
1.772000e-10,-1.984201e-06,-2.856525e-06
1.774000e-10,-1.980625e-06,-2.853902e-06
1.776000e-10,-1.977677e-06,-2.851070e-06
1.778000e-10,-1.975643e-06,-2.848127e-06
1.780000e-10,-1.974699e-06,-2.845187e-06
1.782000e-10,-1.974898e-06,-2.842375e-06
1.784000e-10,-1.976179e-06,-2.839819e-06
1.786000e-10,-1.978376e-06,-2.837633e-06
1.788000e-10,-1.981247e-06,-2.835903e-06
1.790000e-10,-1.984495e-06,-2.834666e-06
1.792000e-10,-1.987806e-06,-2.833897e-06
1.794000e-10,-1.990879e-06,-2.833505e-06
1.796000e-10,-1.993456e-06,-2.833326e-06
1.798000e-10,-1.995343e-06,-2.833150e-06
1.800000e-10,-1.996431e-06,-2.832733e-06
1.802000e-10,-1.996696e-06,-2.831841e-06
1.804000e-10,-1.996198e-06,-2.830274e-06
1.806000e-10,-1.995066e-06,-2.827908e-06
1.808000e-10,-1.993475e-06,-2.824708e-06
1.810000e-10,-1.991618e-06,-2.820741e-06
1.812000e-10,-1.989685e-06,-2.816166e-06
1.814000e-10,-1.987830e-06,-2.811213e-06
1.816000e-10,-1.986163e-06,-2.806146e-06
1.818000e-10,-1.984735e-06,-2.801221e-06
1.820000e-10,-1.983545e-06,-2.796648e-06
1.822000e-10,-1.982545e-06,-2.792557e-06
1.824000e-10,-1.981662e-06,-2.788979e-06
1.826000e-10,-1.980814e-06,-2.785839e-06
1.828000e-10,-1.979931e-06,-2.782975e-06
1.830000e-10,-1.978964e-06,-2.780157e-06
1.832000e-10,-1.977897e-06,-2.777127e-06
1.834000e-10,-1.976743e-06,-2.773634e-06
1.836000e-10,-1.975540e-06,-2.769469e-06
1.838000e-10,-1.974333e-06,-2.764487e-06
1.840000e-10,-1.973165e-06,-2.758624e-06
1.842000e-10,-1.972061e-06,-2.751894e-06
1.844000e-10,-1.971017e-06,-2.744377e-06
1.846000e-10,-1.969997e-06,-2.736198e-06
1.848000e-10,-1.968936e-06,-2.727506e-06
1.850000e-10,-1.967744e-06,-2.718443e-06
1.852000e-10,-1.966318e-06,-2.709134e-06
1.854000e-10,-1.964552e-06,-2.699672e-06
1.856000e-10,-1.962352e-06,-2.690118e-06
1.858000e-10,-1.959646e-06,-2.680512e-06
1.860000e-10,-1.956389e-06,-2.670884e-06
1.862000e-10,-1.952569e-06,-2.661273e-06
1.864000e-10,-1.948205e-06,-2.651739e-06
1.866000e-10,-1.943348e-06,-2.642374e-06
1.868000e-10,-1.938073e-06,-2.633291e-06
1.870000e-10,-1.932475e-06,-2.624620e-06
1.872000e-10,-1.926656e-06,-2.616472e-06
1.874000e-10,-1.920723e-06,-2.608919e-06
1.876000e-10,-1.914772e-06,-2.601952e-06
1.878000e-10,-1.908888e-06,-2.595463e-06
1.880000e-10,-1.903134e-06,-2.589227e-06
1.882000e-10,-1.897554e-06,-2.582911e-06
1.884000e-10,-1.892172e-06,-2.576101e-06
1.886000e-10,-1.887001e-06,-2.568350e-06
1.888000e-10,-1.882052e-06,-2.559235e-06
1.890000e-10,-1.877343e-06,-2.548433e-06
1.892000e-10,-1.872913e-06,-2.535781e-06
1.894000e-10,-1.868822e-06,-2.521329e-06
1.896000e-10,-1.865163e-06,-2.505366e-06
1.898000e-10,-1.862050e-06,-2.488422e-06
1.900000e-10,-1.859612e-06,-2.471230e-06
1.902000e-10,-1.857983e-06,-2.454674e-06
1.904000e-10,-1.857280e-06,-2.439708e-06
1.906000e-10,-1.857594e-06,-2.427275e-06
1.908000e-10,-1.858974e-06,-2.418219e-06
1.910000e-10,-1.861422e-06,-2.413216e-06
1.912000e-10,-1.864886e-06,-2.412715e-06
1.914000e-10,-1.869266e-06,-2.416908e-06
1.916000e-10,-1.874412e-06,-2.425708e-06
1.918000e-10,-1.880135e-06,-2.438753e-06
1.920000e-10,-1.886215e-06,-2.455419e-06
1.922000e-10,-1.892408e-06,-2.474837e-06
1.924000e-10,-1.898460e-06,-2.495925e-06
1.926000e-10,-1.904121e-06,-2.517428e-06
1.928000e-10,-1.909160e-06,-2.537967e-06
1.930000e-10,-1.913383e-06,-2.556113e-06
1.932000e-10,-1.916655e-06,-2.570471e-06
1.934000e-10,-1.918917e-06,-2.579800e-06
1.936000e-10,-1.920199e-06,-2.583134e-06
1.938000e-10,-1.920634e-06,-2.579911e-06
1.940000e-10,-1.920450e-06,-2.570096e-06
1.942000e-10,-1.919966e-06,-2.554257e-06
1.944000e-10,-1.919570e-06,-2.533595e-06
1.946000e-10,-1.919687e-06,-2.509896e-06
1.948000e-10,-1.920749e-06,-2.485410e-06
1.950000e-10,-1.923152e-06,-2.462645e-06
1.952000e-10,-1.927224e-06,-2.444111e-06
1.954000e-10,-1.933191e-06,-2.432037e-06
1.956000e-10,-1.941153e-06,-2.428091e-06
1.958000e-10,-1.951076e-06,-2.433170e-06
1.960000e-10,-1.962789e-06,-2.447266e-06
1.962000e-10,-1.975996e-06,-2.469454e-06
1.964000e-10,-1.990301e-06,-2.498005e-06
1.966000e-10,-2.005236e-06,-2.530603e-06
1.968000e-10,-2.020302e-06,-2.564642e-06
1.970000e-10,-2.035008e-06,-2.597560e-06
1.972000e-10,-2.048905e-06,-2.627145e-06
1.974000e-10,-2.061625e-06,-2.651788e-06
1.976000e-10,-2.072911e-06,-2.670630e-06
1.978000e-10,-2.082636e-06,-2.683594e-06
1.980000e-10,-2.090818e-06,-2.691298e-06
1.982000e-10,-2.097624e-06,-2.694887e-06
1.984000e-10,-2.103362e-06,-2.695797e-06
1.986000e-10,-2.108462e-06,-2.695516e-06
1.988000e-10,-2.113453e-06,-2.695361e-06
1.990000e-10,-2.118923e-06,-2.696330e-06
1.992000e-10,-2.125473e-06,-2.699019e-06
1.994000e-10,-2.133674e-06,-2.703627e-06
1.996000e-10,-2.144012e-06,-2.710037e-06
1.998000e-10,-2.156846e-06,-2.717932e-06
2.000000e-10,-2.172372e-06,-2.726944e-06
2.002000e-10,-2.190598e-06,-2.736791e-06
2.004000e-10,-2.211340e-06,-2.747377e-06
2.006000e-10,-2.234237e-06,-2.758854e-06
2.008000e-10,-2.258772e-06,-2.771629e-06
2.010000e-10,-2.284330e-06,-2.786317e-06
2.012000e-10,-2.310246e-06,-2.803661e-06
2.014000e-10,-2.335870e-06,-2.824420e-06
2.016000e-10,-2.360629e-06,-2.849253e-06
2.018000e-10,-2.384078e-06,-2.878600e-06
2.020000e-10,-2.405944e-06,-2.912596e-06
2.022000e-10,-2.426145e-06,-2.950999e-06
2.024000e-10,-2.444799e-06,-2.993169e-06
2.026000e-10,-2.462213e-06,-3.038089e-06
2.028000e-10,-2.478849e-06,-3.084419e-06
2.030000e-10,-2.495287e-06,-3.130611e-06
2.032000e-10,-2.512174e-06,-3.175043e-06
2.034000e-10,-2.530172e-06,-3.216185e-06
2.036000e-10,-2.549905e-06,-3.252777e-06
2.038000e-10,-2.571917e-06,-3.283983e-06
2.040000e-10,-2.596631e-06,-3.309532e-06
2.042000e-10,-2.624324e-06,-3.329791e-06
2.044000e-10,-2.655116e-06,-3.345788e-06
2.046000e-10,-2.688970e-06,-3.359151e-06
2.048000e-10,-2.725701e-06,-3.371987e-06
2.050000e-10,-2.764997e-06,-3.386686e-06
2.052000e-10,-2.806454e-06,-3.405702e-06
2.054000e-10,-2.849609e-06,-3.431306e-06
2.056000e-10,-2.893976e-06,-3.465366e-06
2.058000e-10,-2.939092e-06,-3.509166e-06
2.060000e-10,-2.984545e-06,-3.563298e-06
2.062000e-10,-3.030009e-06,-3.627632e-06
2.064000e-10,-3.075267e-06,-3.701380e-06
2.066000e-10,-3.120224e-06,-3.783221e-06
2.068000e-10,-3.164916e-06,-3.871495e-06
2.070000e-10,-3.209506e-06,-3.964412e-06
2.072000e-10,-3.254275e-06,-4.060266e-06
2.074000e-10,-3.299606e-06,-4.157615e-06
2.076000e-10,-3.345960e-06,-4.255408e-06
2.078000e-10,-3.393856e-06,-4.353051e-06
2.080000e-10,-3.443839e-06,-4.450407e-06
2.082000e-10,-3.496456e-06,-4.547742e-06
2.084000e-10,-3.552228e-06,-4.645634e-06
2.086000e-10,-3.611628e-06,-4.744870e-06
2.088000e-10,-3.675057e-06,-4.846342e-06
2.090000e-10,-3.742829e-06,-4.950967e-06
2.092000e-10,-3.815162e-06,-5.059636e-06
2.094000e-10,-3.892169e-06,-5.173192e-06
2.096000e-10,-3.973861e-06,-5.292441e-06
2.098000e-10,-4.060158e-06,-5.418165e-06
2.100000e-10,-4.150904e-06,-5.551147e-06
2.102000e-10,-4.245886e-06,-5.692179e-06
2.104000e-10,-4.344858e-06,-5.842059e-06
2.106000e-10,-4.447571e-06,-6.001558e-06
2.108000e-10,-4.553800e-06,-6.171377e-06
2.110000e-10,-4.663362e-06,-6.352077e-06
2.112000e-10,-4.776141e-06,-6.544015e-06
2.114000e-10,-4.892096e-06,-6.747271e-06
2.116000e-10,-5.011270e-06,-6.961582e-06
2.118000e-10,-5.133779e-06,-7.186289e-06
2.120000e-10,-5.259808e-06,-7.420290e-06
2.122000e-10,-5.389587e-06,-7.662001e-06
2.124000e-10,-5.523371e-06,-7.909328e-06
2.126000e-10,-5.661407e-06,-8.159641e-06
2.128000e-10,-5.803913e-06,-8.409772e-06
2.130000e-10,-5.951041e-06,-8.656028e-06
2.132000e-10,-6.102852e-06,-8.894253e-06
2.134000e-10,-6.259290e-06,-9.119934e-06
2.136000e-10,-6.420155e-06,-9.328393e-06
2.138000e-10,-6.585085e-06,-9.515047e-06
2.140000e-10,-6.753536e-06,-9.675746e-06
2.142000e-10,-6.924772e-06,-9.807166e-06
2.144000e-10,-7.097857e-06,-9.907220e-06
2.146000e-10,-7.271660e-06,-9.975420e-06
2.148000e-10,-7.444859e-06,-1.001315e-05
2.150000e-10,-7.615969e-06,-1.002379e-05
2.152000e-10,-7.783378e-06,-1.001261e-05
2.154000e-10,-7.945399e-06,-9.986453e-06
2.156000e-10,-8.100337e-06,-9.953246e-06
2.158000e-10,-8.246578e-06,-9.921310e-06
2.160000e-10,-8.382677e-06,-9.898618e-06
2.162000e-10,-8.507464e-06,-9.892063e-06
