time,"I(RIN)","I(RX1)","I(RX2)","I(LQ|XBFR1)","I(LQ|XBFR2)"
1.727200e-09,5.003428e-06,6.115872e-04,5.327561e-04,6.479792e-05,6.479792e-05
1.727400e-09,5.003694e-06,6.149216e-04,5.289040e-04,6.360788e-05,6.360788e-05
1.727600e-09,5.003985e-06,6.182318e-04,5.250310e-04,6.234867e-05,6.234867e-05
1.727800e-09,5.004278e-06,6.215175e-04,5.211374e-04,6.101617e-05,6.101617e-05
1.728000e-09,5.004553e-06,6.247788e-04,5.172231e-04,5.960596e-05,5.960596e-05
1.728200e-09,5.004800e-06,6.280153e-04,5.132885e-04,5.811328e-05,5.811328e-05
1.728400e-09,5.005018e-06,6.312271e-04,5.093336e-04,5.653300e-05,5.653300e-05
1.728600e-09,5.005217e-06,6.344140e-04,5.053587e-04,5.485957e-05,5.485957e-05
1.728800e-09,5.005416e-06,6.375758e-04,5.013637e-04,5.308705e-05,5.308705e-05
1.729000e-09,5.005635e-06,6.407124e-04,4.973490e-04,5.120910e-05,5.120910e-05
1.729200e-09,5.005894e-06,6.438237e-04,4.933147e-04,4.921906e-05,4.921906e-05
1.729400e-09,5.006204e-06,6.469097e-04,4.892608e-04,4.711001e-05,4.711001e-05
1.729600e-09,5.006572e-06,6.499701e-04,4.851876e-04,4.487494e-05,4.487494e-05
1.729800e-09,5.006993e-06,6.530048e-04,4.810952e-04,4.250694e-05,4.250694e-05
1.730000e-09,5.007453e-06,6.560137e-04,4.769837e-04,3.999948e-05,3.999948e-05
1.730200e-09,5.007935e-06,6.589968e-04,4.728533e-04,3.734682e-05,3.734682e-05
1.730400e-09,5.008421e-06,6.619538e-04,4.687042e-04,3.454450e-05,3.454450e-05
1.730600e-09,5.008892e-06,6.648847e-04,4.645363e-04,3.158998e-05,3.158998e-05
1.730800e-09,5.009336e-06,6.677894e-04,4.603500e-04,2.848339e-05,2.848339e-05
1.731000e-09,5.009745e-06,6.706676e-04,4.561452e-04,2.522842e-05,2.522842e-05
1.731200e-09,5.010113e-06,6.735195e-04,4.519222e-04,2.183326e-05,2.183326e-05
1.731400e-09,5.010436e-06,6.763447e-04,4.476810e-04,1.831166e-05,1.831166e-05
1.731600e-09,5.010708e-06,6.791432e-04,4.434219e-04,1.468385e-05,1.468385e-05
1.731800e-09,5.010917e-06,6.819149e-04,4.391450e-04,1.097744e-05,1.097744e-05
1.732000e-09,5.011045e-06,6.846597e-04,4.348505e-04,7.227986e-06,7.227986e-06
1.732200e-09,5.011065e-06,6.873775e-04,4.305386e-04,3.479249e-06,3.479249e-06
1.732400e-09,5.010945e-06,6.900681e-04,4.262098e-04,-2.170381e-07,-2.170381e-07
1.732600e-09,5.010651e-06,6.927314e-04,4.218642e-04,-3.801926e-06,-3.801926e-06
1.732800e-09,5.010152e-06,6.953675e-04,4.175022e-04,-7.210576e-06,-7.210576e-06
1.733000e-09,5.009421e-06,6.979760e-04,4.131241e-04,-1.037410e-05,-1.037410e-05
1.733200e-09,5.008447e-06,7.005571e-04,4.087303e-04,-1.322186e-05,-1.322186e-05
1.733400e-09,5.007229e-06,7.031104e-04,4.043210e-04,-1.568414e-05,-1.568414e-05
1.733600e-09,5.005783e-06,7.056360e-04,3.998964e-04,-1.769502e-05,-1.769502e-05
1.733800e-09,5.004139e-06,7.081338e-04,3.954566e-04,-1.919541e-05,-1.919541e-05
1.734000e-09,5.002342e-06,7.106035e-04,3.910018e-04,-2.013607e-05,-2.013607e-05
1.734200e-09,5.000442e-06,7.130453e-04,3.865318e-04,-2.048057e-05,-2.048057e-05
1.734400e-09,4.998498e-06,7.154588e-04,3.820467e-04,-2.020799e-05,-2.020799e-05
1.734600e-09,4.996573e-06,7.178442e-04,3.775464e-04,-1.931535e-05,-1.931535e-05
1.734800e-09,4.994728e-06,7.202012e-04,3.730308e-04,-1.781962e-05,-1.781962e-05
1.735000e-09,4.993026e-06,7.225297e-04,3.685000e-04,-1.575916e-05,-1.575916e-05
1.735200e-09,4.991528e-06,7.248298e-04,3.639539e-04,-1.319461e-05,-1.319461e-05
1.735400e-09,4.990294e-06,7.271012e-04,3.593926e-04,-1.020877e-05,-1.020877e-05
1.735600e-09,4.989382e-06,7.293439e-04,3.548163e-04,-6.905551e-06,-6.905551e-06
1.735800e-09,4.988846e-06,7.315578e-04,3.502252e-04,-3.407440e-06,-3.407440e-06
1.736000e-09,4.988732e-06,7.337429e-04,3.456198e-04,1.485303e-07,1.485303e-07
1.736200e-09,4.989076e-06,7.358990e-04,3.410007e-04,3.616390e-06,3.616390e-06
1.736400e-09,4.989894e-06,7.380260e-04,3.363685e-04,6.848131e-06,6.848131e-06
1.736600e-09,4.991180e-06,7.401240e-04,3.317237e-04,9.701384e-06,9.701384e-06
1.736800e-09,4.992898e-06,7.421927e-04,3.270669e-04,1.204723e-05,1.204723e-05
1.737000e-09,4.994985e-06,7.442320e-04,3.223983e-04,1.377754e-05,1.377754e-05
1.737200e-09,4.997348e-06,7.462421e-04,3.177180e-04,1.481138e-05,1.481138e-05
1.737400e-09,4.999870e-06,7.482226e-04,3.130257e-04,1.510036e-05,1.510036e-05
1.737600e-09,5.002416e-06,7.501736e-04,3.083211e-04,1.463270e-05,1.463270e-05
1.737800e-09,5.004842e-06,7.520950e-04,3.036038e-04,1.343585e-05,1.343585e-05
1.738000e-09,5.007002e-06,7.539867e-04,2.988737e-04,1.157755e-05,1.157755e-05
1.738200e-09,5.008765e-06,7.558487e-04,2.941307e-04,9.164613e-06,9.164613e-06
1.738400e-09,5.010013e-06,7.576807e-04,2.893750e-04,6.339224e-06,6.339224e-06
1.738600e-09,5.010661e-06,7.594829e-04,2.846070e-04,3.272188e-06,3.272188e-06
1.738800e-09,5.010654e-06,7.612551e-04,2.798274e-04,1.533119e-07,1.533119e-07
1.739000e-09,5.009979e-06,7.629973e-04,2.750370e-04,-2.820633e-06,-2.820633e-06
1.739200e-09,5.008663e-06,7.647093e-04,2.702364e-04,-5.459357e-06,-5.459357e-06
1.739400e-09,5.006778e-06,7.663911e-04,2.654262e-04,-7.592626e-06,-7.592626e-06
1.739600e-09,5.004438e-06,7.680427e-04,2.606067e-04,-9.082711e-06,-9.082711e-06
1.739800e-09,5.001793e-06,7.696639e-04,2.557780e-04,-9.834738e-06,-9.834738e-06
1.740000e-09,4.999019e-06,7.712548e-04,2.509397e-04,-9.804320e-06,-9.804320e-06
1.740200e-09,4.996313e-06,7.728152e-04,2.460914e-04,-9.002109e-06,-9.002109e-06
1.740400e-09,4.993874e-06,7.743450e-04,2.412326e-04,-7.494926e-06,-7.494926e-06
1.740600e-09,4.991892e-06,7.758444e-04,2.363631e-04,-5.403043e-06,-5.403043e-06
1.740800e-09,4.990529e-06,7.773131e-04,2.314830e-04,-2.893143e-06,-2.893143e-06
1.741000e-09,4.989906e-06,7.787511e-04,2.265927e-04,-1.667661e-07,-1.667661e-07
1.741200e-09,4.990092e-06,7.801584e-04,2.216931e-04,2.555300e-06,2.555300e-06
1.741400e-09,4.991088e-06,7.815349e-04,2.167850e-04,5.051410e-06,5.051410e-06
1.741600e-09,4.992827e-06,7.828805e-04,2.118694e-04,7.118263e-06,7.118263e-06
1.741800e-09,4.995175e-06,7.841952e-04,2.069468e-04,8.588799e-06,8.588799e-06
1.742000e-09,4.997938e-06,7.854790e-04,2.020172e-04,9.347006e-06,9.347006e-06
1.742200e-09,5.000879e-06,7.867318e-04,1.970804e-04,9.338470e-06,9.338470e-06
1.742400e-09,5.003735e-06,7.879535e-04,1.921358e-04,8.575996e-06,8.575996e-06
1.742600e-09,5.006243e-06,7.891441e-04,1.871828e-04,7.139847e-06,7.139847e-06
1.742800e-09,5.008164e-06,7.903035e-04,1.822210e-04,5.172143e-06,5.172143e-06
1.743000e-09,5.009308e-06,7.914318e-04,1.772507e-04,2.865170e-06,2.865170e-06
1.743200e-09,5.009556e-06,7.925287e-04,1.722726e-04,4.439339e-07,4.439339e-07
1.743400e-09,5.008873e-06,7.935944e-04,1.672875e-04,-1.855656e-06,-1.855656e-06
1.743600e-09,5.007318e-06,7.946288e-04,1.622966e-04,-3.810584e-06,-3.810584e-06
1.743800e-09,5.005039e-06,7.956318e-04,1.573007e-04,-5.233596e-06,-5.233596e-06
1.744000e-09,5.002262e-06,7.966034e-04,1.522999e-04,-5.992457e-06,-5.992457e-06
1.744200e-09,4.999270e-06,7.975435e-04,1.472940e-04,-6.023617e-06,-6.023617e-06
1.744400e-09,4.996373e-06,7.984522e-04,1.422824e-04,-5.339126e-06,-5.339126e-06
1.744600e-09,4.993881e-06,7.993293e-04,1.372643e-04,-4.026113e-06,-4.026113e-06
1.744800e-09,4.992063e-06,8.001748e-04,1.322395e-04,-2.238494e-06,-2.238494e-06
1.745000e-09,4.991122e-06,8.009888e-04,1.272080e-04,-1.810787e-07,-1.810787e-07
1.745200e-09,4.991168e-06,8.017712e-04,1.221708e-04,1.912798e-06,1.912798e-06
1.745400e-09,4.992201e-06,8.025219e-04,1.171288e-04,3.807753e-06,3.807753e-06
1.745600e-09,4.994108e-06,8.032409e-04,1.120831e-04,5.293545e-06,5.293545e-06
1.745800e-09,4.996676e-06,8.039283e-04,1.070344e-04,6.209376e-06,6.209376e-06
1.746000e-09,4.999608e-06,8.045839e-04,1.019827e-04,6.462314e-06,6.462314e-06
1.746200e-09,5.002563e-06,8.052077e-04,9.692760e-05,6.037862e-06,6.037862e-06
1.746400e-09,5.005189e-06,8.057998e-04,9.186826e-05,5.001648e-06,5.001648e-06
1.746600e-09,5.007169e-06,8.063600e-04,8.680414e-05,3.491892e-06,3.491892e-06
1.746800e-09,5.008258e-06,8.068884e-04,8.173519e-05,1.702976e-06,1.702976e-06
1.747000e-09,5.008318e-06,8.073849e-04,7.666201e-05,-1.384834e-07,-1.384834e-07
1.747200e-09,5.007340e-06,8.078495e-04,7.158564e-05,-1.802309e-06,-1.802309e-06
1.747400e-09,5.005443e-06,8.082823e-04,6.650722e-05,-3.084290e-06,-3.084290e-06
1.747600e-09,5.002869e-06,8.086832e-04,6.142749e-05,-3.832323e-06,-3.832323e-06
1.747800e-09,4.999948e-06,8.090521e-04,5.634659e-05,-3.965608e-06,-3.965608e-06
1.748000e-09,4.997061e-06,8.093891e-04,5.126407e-05,-3.484523e-06,-3.484523e-06
1.748200e-09,4.994589e-06,8.096941e-04,4.617917e-05,-2.470060e-06,-2.470060e-06
1.748400e-09,4.992861e-06,8.099671e-04,4.109135e-05,-1.072772e-06,-1.072772e-06
1.748600e-09,4.992111e-06,8.102082e-04,3.600057e-05,5.077488e-07,5.077488e-07
1.748800e-09,4.992441e-06,8.104173e-04,3.090748e-05,2.050448e-06,2.050448e-06
1.749000e-09,4.993805e-06,8.105945e-04,2.581314e-05,3.343694e-06,3.343694e-06
1.749200e-09,4.996011e-06,8.107396e-04,2.071864e-05,4.214812e-06,4.214812e-06
1.749400e-09,4.998750e-06,8.108527e-04,1.562459e-05,4.553821e-06,4.553821e-06
1.749600e-09,5.001632e-06,8.109338e-04,1.053096e-05,4.328016e-06,4.328016e-06
1.749800e-09,5.004246e-06,8.109829e-04,5.437215e-06,3.585555e-06,3.585555e-06
1.750000e-09,5.006216e-06,8.110000e-04,3.426606e-07,2.447663e-06,2.447663e-06
1.750200e-09,5.007257e-06,8.109850e-04,-4.753058e-06,1.090376e-06,1.090376e-06
1.750400e-09,5.007219e-06,8.109381e-04,-9.849683e-06,-2.818465e-07,-2.818465e-07
1.750600e-09,5.006112e-06,8.108591e-04,-1.494639e-05,-1.466894e-06,-1.466894e-06
1.750800e-09,5.004106e-06,8.107481e-04,-2.004211e-05,-2.295384e-06,-2.295384e-06
1.751000e-09,5.001507e-06,8.106051e-04,-2.513603e-05,-2.655757e-06,-2.655757e-06
1.751200e-09,4.998712e-06,8.104301e-04,-3.022788e-05,-2.510198e-06,-2.510198e-06
1.751400e-09,4.996150e-06,8.102231e-04,-3.531796e-05,-1.899075e-06,-1.899075e-06
1.751600e-09,4.994214e-06,8.099841e-04,-4.040689e-05,-9.334056e-07,-9.334056e-07
1.751800e-09,4.993202e-06,8.097131e-04,-4.549510e-05,2.235185e-07,2.235185e-07
1.752000e-09,4.993266e-06,8.094102e-04,-5.058254e-05,1.382617e-06,1.382617e-06
1.752200e-09,4.994388e-06,8.090753e-04,-5.566857e-05,2.359493e-06,2.359493e-06
1.752400e-09,4.996383e-06,8.087085e-04,-6.075227e-05,3.003880e-06,3.003880e-06
1.752600e-09,4.998923e-06,8.083098e-04,-6.583281e-05,3.223113e-06,3.223113e-06
1.752800e-09,5.001594e-06,8.078791e-04,-7.090983e-05,2.995805e-06,2.995805e-06
1.753000e-09,5.003962e-06,8.074166e-04,-7.598348e-05,2.373695e-06,2.373695e-06
1.753200e-09,5.005642e-06,8.069222e-04,-8.105421e-05,1.471583e-06,1.471583e-06
1.753400e-09,5.006361e-06,8.063959e-04,-8.612240e-05,4.470789e-07,4.470789e-07
1.753600e-09,5.006011e-06,8.058378e-04,-9.118800e-05,-5.265105e-07,-5.265105e-07
1.753800e-09,5.004659e-06,8.052478e-04,-9.625052e-05,-1.289630e-06,-1.289630e-06
1.754000e-09,5.002542e-06,8.046261e-04,-1.013092e-04,-1.723159e-06,-1.723159e-06
1.754200e-09,5.000026e-06,8.039726e-04,-1.063632e-04,-1.767693e-06,-1.767693e-06
1.754400e-09,4.997544e-06,8.032874e-04,-1.114124e-04,-1.432151e-06,-1.432151e-06
1.754600e-09,4.995522e-06,8.025704e-04,-1.164567e-04,-7.904538e-07,-7.904538e-07
1.754800e-09,4.994301e-06,8.018218e-04,-1.214965e-04,3.296017e-08,3.296017e-08
1.755000e-09,4.994086e-06,8.010415e-04,-1.265320e-04,8.861234e-07,8.861234e-07
1.755200e-09,4.994902e-06,8.002296e-04,-1.315632e-04,1.616936e-06,1.616936e-06
1.755400e-09,4.996593e-06,7.993862e-04,-1.365894e-04,2.100058e-06,2.100058e-06
1.755600e-09,4.998849e-06,7.985111e-04,-1.416102e-04,2.258449e-06,2.258449e-06
1.755800e-09,5.001263e-06,7.976045e-04,-1.466250e-04,2.075712e-06,2.075712e-06
1.756000e-09,5.003401e-06,7.966665e-04,-1.516335e-04,1.597208e-06,1.597208e-06
1.756200e-09,5.004883e-06,7.956970e-04,-1.566357e-04,9.199915e-07,9.199915e-07
1.756400e-09,5.005449e-06,7.946961e-04,-1.616319e-04,1.736369e-07,1.736369e-07
1.756600e-09,5.005009e-06,7.936638e-04,-1.666220e-04,-5.044052e-07,-5.044052e-07
1.756800e-09,5.003657e-06,7.926001e-04,-1.716060e-04,-9.943015e-07,-9.943015e-07
1.757000e-09,5.001654e-06,7.915052e-04,-1.765834e-04,-1.215430e-06,-1.215430e-06
1.757200e-09,4.999379e-06,7.903790e-04,-1.815536e-04,-1.140095e-06,-1.140095e-06
1.757400e-09,4.997258e-06,7.892217e-04,-1.865164e-04,-7.969405e-07,-7.969405e-07
1.757600e-09,4.995684e-06,7.880331e-04,-1.914715e-04,-2.636811e-07,-2.636811e-07
1.757800e-09,4.994943e-06,7.868135e-04,-1.964190e-04,3.492211e-07,3.492211e-07
1.758000e-09,4.995161e-06,7.855628e-04,-2.013588e-04,9.206093e-07,9.206093e-07
1.758200e-09,4.996281e-06,7.842811e-04,-2.062910e-04,1.342079e-06,1.342079e-06
1.758400e-09,4.998076e-06,7.829684e-04,-2.112152e-04,1.538280e-06,1.538280e-06
1.758600e-09,5.000192e-06,7.816248e-04,-2.161311e-04,1.480230e-06,1.480230e-06
1.758800e-09,5.002218e-06,7.802504e-04,-2.210383e-04,1.189215e-06,1.189215e-06
1.759000e-09,5.003766e-06,7.788451e-04,-2.259366e-04,7.307944e-07,7.307944e-07
1.759200e-09,5.004544e-06,7.774091e-04,-2.308259e-04,2.003580e-07,2.003580e-07
1.759400e-09,5.004414e-06,7.759425e-04,-2.357061e-04,-2.966806e-07,-2.966806e-07
1.759600e-09,5.003419e-06,7.744451e-04,-2.405771e-04,-6.660014e-07,-6.660014e-07
1.759800e-09,5.001768e-06,7.729172e-04,-2.454387e-04,-8.425817e-07,-8.425817e-07
1.760000e-09,4.999798e-06,7.713588e-04,-2.502907e-04,-8.024472e-07,-8.024472e-07
1.760200e-09,4.997903e-06,7.697700e-04,-2.551328e-04,-5.658144e-07,-5.658144e-07
1.760400e-09,4.996458e-06,7.681507e-04,-2.599647e-04,-1.912619e-07,-1.912619e-07
1.760600e-09,4.995741e-06,7.665012e-04,-2.647863e-04,2.376047e-07,2.376047e-07
1.760800e-09,4.995881e-06,7.648213e-04,-2.695974e-04,6.300466e-07,6.300466e-07
1.761000e-09,4.996831e-06,7.631113e-04,-2.743979e-04,9.068605e-07,9.068605e-07
1.761200e-09,4.998386e-06,7.613712e-04,-2.791876e-04,1.015987e-06,1.015987e-06
1.761400e-09,5.000218e-06,7.596010e-04,-2.839663e-04,9.419736e-07,9.419736e-07
1.761600e-09,5.001950e-06,7.578008e-04,-2.887338e-04,7.075591e-07,7.075591e-07
1.761800e-09,5.003234e-06,7.559707e-04,-2.934899e-04,3.673366e-07,3.673366e-07
1.762000e-09,5.003815e-06,7.541107e-04,-2.982344e-04,-4.910471e-09,-4.910471e-09
1.762200e-09,5.003591e-06,7.522210e-04,-3.029671e-04,-3.323377e-07,-3.323377e-07
1.762400e-09,5.002625e-06,7.503015e-04,-3.076879e-04,-5.511407e-07,-5.511407e-07
1.762600e-09,5.001132e-06,7.483525e-04,-3.123965e-04,-6.232631e-07,-6.232631e-07
1.762800e-09,4.999431e-06,7.463739e-04,-3.170927e-04,-5.431736e-07,-5.431736e-07
1.763000e-09,4.997880e-06,7.443659e-04,-3.217765e-04,-3.375176e-07,-3.375176e-07
1.763200e-09,4.996796e-06,7.423284e-04,-3.264475e-04,-5.799950e-08,-5.799950e-08
1.763400e-09,4.996395e-06,7.402617e-04,-3.311057e-04,2.307237e-07,2.307237e-07
1.763600e-09,4.996745e-06,7.381657e-04,-3.357508e-04,4.653607e-07,4.653607e-07
1.763800e-09,4.997753e-06,7.360406e-04,-3.403826e-04,5.973693e-07,5.973693e-07
1.764000e-09,4.999192e-06,7.338864e-04,-3.450010e-04,6.025849e-07,6.025849e-07
1.764200e-09,5.000749e-06,7.317033e-04,-3.496058e-04,4.851866e-07,4.851866e-07
1.764400e-09,5.002091e-06,7.294913e-04,-3.541968e-04,2.753961e-07,2.753961e-07
1.764600e-09,5.002940e-06,7.272504e-04,-3.587738e-04,2.167643e-08,2.167643e-08
1.764800e-09,5.003128e-06,7.249809e-04,-3.633366e-04,-2.206387e-07,-2.206387e-07
1.765000e-09,5.002631e-06,7.226827e-04,-3.678851e-04,-4.016597e-07,-4.016597e-07
1.765200e-09,5.001573e-06,7.203560e-04,-3.724191e-04,-4.874787e-07,-4.874787e-07
1.765400e-09,5.000194e-06,7.180009e-04,-3.769383e-04,-4.667119e-07,-4.667119e-07
1.765600e-09,4.998797e-06,7.156174e-04,-3.814427e-04,-3.518015e-07,-3.518015e-07
1.765800e-09,4.997683e-06,7.132057e-04,-3.859320e-04,-1.750384e-07,-1.750384e-07
1.766000e-09,4.997084e-06,7.107658e-04,-3.904061e-04,1.956972e-08,1.956972e-08
1.766200e-09,4.997114e-06,7.082979e-04,-3.948647e-04,1.865927e-07,1.865927e-07
1.766400e-09,4.997750e-06,7.058020e-04,-3.993078e-04,2.892558e-07,2.892558e-07
1.766600e-09,4.998837e-06,7.032782e-04,-4.037351e-04,3.070809e-07,3.070809e-07
1.766800e-09,5.000126e-06,7.007267e-04,-4.081465e-04,2.395168e-07,2.395168e-07
1.767000e-09,5.001332e-06,6.981475e-04,-4.125418e-04,1.049528e-07,1.049528e-07
1.767200e-09,5.002195e-06,6.955408e-04,-4.169207e-04,-6.442787e-08,-6.442787e-08
1.767400e-09,5.002535e-06,6.929065e-04,-4.212833e-04,-2.305934e-07,-2.305934e-07
1.767600e-09,5.002294e-06,6.902450e-04,-4.256291e-04,-3.584824e-07,-3.584824e-07
1.767800e-09,5.001540e-06,6.875562e-04,-4.299582e-04,-4.236727e-07,-4.236727e-07
1.768000e-09,5.000455e-06,6.848402e-04,-4.342703e-04,-4.172357e-07,-4.172357e-07
1.768200e-09,4.999285e-06,6.820972e-04,-4.385653e-04,-3.468353e-07,-3.468353e-07
1.768400e-09,4.998290e-06,6.793273e-04,-4.428429e-04,-2.340252e-07,-2.340252e-07
1.768600e-09,4.997684e-06,6.765305e-04,-4.471031e-04,-1.085657e-07,-1.085657e-07
1.768800e-09,4.997587e-06,6.737071e-04,-4.513456e-04,-1.211743e-09,-1.211743e-09
1.769000e-09,4.998006e-06,6.708570e-04,-4.555703e-04,6.330357e-08,6.330357e-08
1.769200e-09,4.998831e-06,6.679805e-04,-4.597770e-04,7.150672e-08,7.150672e-08
1.769400e-09,4.999867e-06,6.650776e-04,-4.639656e-04,2.355011e-08,2.355011e-08
1.769600e-09,5.000877e-06,6.621484e-04,-4.681358e-04,-6.766689e-08,-6.766689e-08
1.769800e-09,5.001638e-06,6.591931e-04,-4.722876e-04,-1.802324e-07,-1.802324e-07
1.770000e-09,5.001988e-06,6.562118e-04,-4.764207e-04,-2.887889e-07,-2.887889e-07
1.770200e-09,5.001864e-06,6.532046e-04,-4.805350e-04,-3.705465e-07,-3.705465e-07
1.770400e-09,5.001307e-06,6.501715e-04,-4.846303e-04,-4.103342e-07,-4.103342e-07
1.770600e-09,5.000456e-06,6.471129e-04,-4.887065e-04,-4.035848e-07,-4.035848e-07
1.770800e-09,4.999510e-06,6.440286e-04,-4.927634e-04,-3.566925e-07,-3.566925e-07
1.771000e-09,4.998683e-06,6.409190e-04,-4.968009e-04,-2.848218e-07,-2.848218e-07
1.771200e-09,4.998156e-06,6.377840e-04,-5.008187e-04,-2.078350e-07,-2.078350e-07
1.771400e-09,4.998035e-06,6.346239e-04,-5.048168e-04,-1.453989e-07,-1.453989e-07
1.771600e-09,4.998333e-06,6.314387e-04,-5.087949e-04,-1.124582e-07,-1.124582e-07
1.771800e-09,4.998969e-06,6.282286e-04,-5.127530e-04,-1.161022e-07,-1.161022e-07
1.772000e-09,4.999788e-06,6.249937e-04,-5.166908e-04,-1.544638e-07,-1.544638e-07
1.772200e-09,5.000599e-06,6.217341e-04,-5.206082e-04,-2.177723e-07,-2.177723e-07
1.772400e-09,5.001222e-06,6.184499e-04,-5.245051e-04,-2.911724e-07,-2.911724e-07
1.772600e-09,5.001522e-06,6.151414e-04,-5.283812e-04,-3.585340e-07,-3.585340e-07
1.772800e-09,5.001443e-06,6.118085e-04,-5.322365e-04,-4.062936e-07,-4.062936e-07
1.773000e-09,5.001018e-06,6.084515e-04,-5.360708e-04,-4.264284e-07,-4.264284e-07
1.773200e-09,5.000354e-06,6.050705e-04,-5.398839e-04,-4.179240e-07,-4.179240e-07
1.773400e-09,4.999608e-06,6.016656e-04,-5.436757e-04,-3.864981e-07,-3.864981e-07
1.773600e-09,4.998951e-06,5.982370e-04,-5.474460e-04,-3.427676e-07,-3.427676e-07
1.773800e-09,4.998527e-06,5.947847e-04,-5.511948e-04,-2.993999e-07,-2.993999e-07
1.774000e-09,4.998421e-06,5.913089e-04,-5.549217e-04,-2.679937e-07,-2.679937e-07
1.774200e-09,4.998646e-06,5.878098e-04,-5.586268e-04,-2.564425e-07,-2.564425e-07
1.774400e-09,4.999136e-06,5.842875e-04,-5.623098e-04,-2.673685e-07,-2.673685e-07
1.774600e-09,4.999772e-06,5.807422e-04,-5.659706e-04,-2.979160e-07,-2.979160e-07
1.774800e-09,5.000404e-06,5.771739e-04,-5.696091e-04,-3.408530e-07,-3.408530e-07
1.775000e-09,5.000890e-06,5.735828e-04,-5.732250e-04,-3.866185e-07,-3.866185e-07
1.775200e-09,5.001126e-06,5.699691e-04,-5.768184e-04,-4.257604e-07,-4.257604e-07
1.775400e-09,5.001069e-06,5.663328e-04,-5.803890e-04,-4.511534e-07,-4.511534e-07
1.775600e-09,5.000743e-06,5.626743e-04,-5.839366e-04,-4.594886e-07,-4.594886e-07
1.775800e-09,5.000232e-06,5.589935e-04,-5.874612e-04,-4.517384e-07,-4.517384e-07
1.776000e-09,4.999659e-06,5.552906e-04,-5.909626e-04,-4.325673e-07,-4.325673e-07
1.776200e-09,4.999153e-06,5.515658e-04,-5.944407e-04,-4.089157e-07,-4.089157e-07
1.776400e-09,4.998825e-06,5.478193e-04,-5.978953e-04,-3.881617e-07,-3.881617e-07
1.776600e-09,4.998741e-06,5.440511e-04,-6.013263e-04,-3.763353e-07,-3.763353e-07
1.776800e-09,4.998908e-06,5.402614e-04,-6.047336e-04,-3.768071e-07,-3.768071e-07
1.777000e-09,4.999277e-06,5.364504e-04,-6.081170e-04,-3.897253e-07,-3.897253e-07
1.777200e-09,4.999758e-06,5.326182e-04,-6.114764e-04,-4.122717e-07,-4.122717e-07
1.777400e-09,5.000236e-06,5.287650e-04,-6.148116e-04,-4.396033e-07,-4.396033e-07
1.777600e-09,5.000605e-06,5.248910e-04,-6.181226e-04,-4.661928e-07,-4.661928e-07
1.777800e-09,5.000787e-06,5.209962e-04,-6.214092e-04,-4.872102e-07,-4.872102e-07
1.778000e-09,5.000749e-06,5.170808e-04,-6.246712e-04,-4.996087e-07,-4.996087e-07
1.778200e-09,5.000510e-06,5.131450e-04,-6.279086e-04,-5.026795e-07,-5.026795e-07
1.778400e-09,5.000130e-06,5.091890e-04,-6.311212e-04,-4.979916e-07,-4.979916e-07
1.778600e-09,4.999701e-06,5.052129e-04,-6.343089e-04,-4.887888e-07,-4.887888e-07
1.778800e-09,4.999320e-06,5.012168e-04,-6.374715e-04,-4.790417e-07,-4.790417e-07
1.779000e-09,4.999068e-06,4.972009e-04,-6.406090e-04,-4.724192e-07,-4.724192e-07
1.779200e-09,4.998995e-06,4.931654e-04,-6.437212e-04,-4.714371e-07,-4.714371e-07
1.779400e-09,4.999107e-06,4.891105e-04,-6.468079e-04,-4.769743e-07,-4.769743e-07
1.779600e-09,4.999371e-06,4.850362e-04,-6.498692e-04,-4.882381e-07,-4.882381e-07
1.779800e-09,4.999720e-06,4.809428e-04,-6.529048e-04,-5.031396e-07,-5.031396e-07
1.780000e-09,5.000072e-06,4.768303e-04,-6.559146e-04,-5.189469e-07,-5.189469e-07
1.780200e-09,5.000350e-06,4.726991e-04,-6.588985e-04,-5.330228e-07,-5.330228e-07
1.780400e-09,5.000495e-06,4.685492e-04,-6.618564e-04,-5.434577e-07,-5.434577e-07
1.780600e-09,5.000482e-06,4.643808e-04,-6.647881e-04,-5.494508e-07,-5.494508e-07
1.780800e-09,5.000322e-06,4.601941e-04,-6.676936e-04,-5.513730e-07,-5.513730e-07
1.781000e-09,5.000055e-06,4.559892e-04,-6.705728e-04,-5.505302e-07,-5.505302e-07
1.781200e-09,4.999746e-06,4.517663e-04,-6.734255e-04,-5.487218e-07,-5.487218e-07
1.781400e-09,4.999463e-06,4.475256e-04,-6.762516e-04,-5.477279e-07,-5.477279e-07
1.781600e-09,4.999265e-06,4.432672e-04,-6.790510e-04,-5.488655e-07,-5.488655e-07
1.781800e-09,4.999191e-06,4.389913e-04,-6.818236e-04,-5.527166e-07,-5.527166e-07
1.782000e-09,4.999248e-06,4.346981e-04,-6.845693e-04,-5.590806e-07,-5.590806e-07
1.782200e-09,4.999417e-06,4.303877e-04,-6.872879e-04,-5.671346e-07,-5.671346e-07
1.782400e-09,4.999655e-06,4.260603e-04,-6.899794e-04,-5.757347e-07,-5.757347e-07
1.782600e-09,4.999906e-06,4.217161e-04,-6.926437e-04,-5.837632e-07,-5.837632e-07
1.782800e-09,5.000115e-06,4.173553e-04,-6.952806e-04,-5.904224e-07,-5.904224e-07
1.783000e-09,5.000239e-06,4.129779e-04,-6.978901e-04,-5.954033e-07,-5.954033e-07
