time,"I(RINA)","I(RINB)","I(RINC)","I(LQ|XCOUT)","I(LQ|XSUM)"
2.588000e-09,-5.000022e-06,-5.000022e-06,-5.000210e-06,-9.767756e-07,-1.601533e-06
2.588200e-09,-5.000042e-06,-5.000042e-06,-5.000204e-06,-9.742551e-07,-1.603100e-06
2.588400e-09,-5.000063e-06,-5.000063e-06,-5.000189e-06,-9.684014e-07,-1.605236e-06
2.588600e-09,-5.000080e-06,-5.000080e-06,-5.000159e-06,-9.606439e-07,-1.607573e-06
2.588800e-09,-5.000090e-06,-5.000090e-06,-5.000112e-06,-9.529049e-07,-1.609608e-06
2.589000e-09,-5.000093e-06,-5.000093e-06,-5.000049e-06,-9.472025e-07,-1.610785e-06
2.589200e-09,-5.000090e-06,-5.000090e-06,-4.999974e-06,-9.452455e-07,-1.610588e-06
2.589400e-09,-5.000087e-06,-5.000087e-06,-4.999895e-06,-9.481049e-07,-1.608621e-06
2.589600e-09,-5.000089e-06,-5.000089e-06,-4.999823e-06,-9.560199e-07,-1.604677e-06
2.589800e-09,-5.000104e-06,-5.000104e-06,-4.999767e-06,-9.683680e-07,-1.598764e-06
2.590000e-09,-5.000138e-06,-5.000138e-06,-4.999738e-06,-9.837962e-07,-1.591096e-06
2.590200e-09,-5.000196e-06,-5.000196e-06,-4.999742e-06,-1.000473e-06,-1.582059e-06
2.590400e-09,-5.000279e-06,-5.000279e-06,-4.999783e-06,-1.016412e-06,-1.572143e-06
2.590600e-09,-5.000383e-06,-5.000383e-06,-4.999857e-06,-1.029790e-06,-1.561869e-06
2.590800e-09,-5.000499e-06,-5.000499e-06,-4.999960e-06,-1.039221e-06,-1.551717e-06
2.591000e-09,-5.000613e-06,-5.000613e-06,-5.000078e-06,-1.043924e-06,-1.542076e-06
2.591200e-09,-5.000711e-06,-5.000711e-06,-5.000199e-06,-1.043785e-06,-1.533213e-06
2.591400e-09,-5.000775e-06,-5.000775e-06,-5.000308e-06,-1.039301e-06,-1.525284e-06
2.591600e-09,-5.000790e-06,-5.000790e-06,-5.000390e-06,-1.031450e-06,-1.518361e-06
2.591800e-09,-5.000747e-06,-5.000747e-06,-5.000433e-06,-1.021504e-06,-1.512489e-06
2.592000e-09,-5.000638e-06,-5.000638e-06,-5.000429e-06,-1.010841e-06,-1.507744e-06
2.592200e-09,-5.000466e-06,-5.000466e-06,-5.000373e-06,-1.000771e-06,-1.504285e-06
2.592400e-09,-5.000239e-06,-5.000239e-06,-5.000267e-06,-9.924203e-07,-1.502380e-06
2.592600e-09,-4.999971e-06,-4.999971e-06,-5.000117e-06,-9.866553e-07,-1.502391e-06
2.592800e-09,-4.999681e-06,-4.999681e-06,-4.999932e-06,-9.840612e-07,-1.504729e-06
2.593000e-09,-4.999393e-06,-4.999393e-06,-4.999726e-06,-9.849514e-07,-1.509754e-06
2.593200e-09,-4.999131e-06,-4.999131e-06,-4.999515e-06,-9.893946e-07,-1.517667e-06
2.593400e-09,-4.998915e-06,-4.998915e-06,-4.999313e-06,-9.972423e-07,-1.528382e-06
2.593600e-09,-4.998764e-06,-4.998764e-06,-4.999137e-06,-1.008151e-06,-1.541435e-06
2.593800e-09,-4.998687e-06,-4.998687e-06,-4.998999e-06,-1.021593e-06,-1.555927e-06
2.594000e-09,-4.998691e-06,-4.998691e-06,-4.998909e-06,-1.036870e-06,-1.570549e-06
2.594200e-09,-4.998772e-06,-4.998772e-06,-4.998873e-06,-1.053121e-06,-1.583675e-06
2.594400e-09,-4.998921e-06,-4.998921e-06,-4.998894e-06,-1.069361e-06,-1.593543e-06
2.594600e-09,-4.999124e-06,-4.999124e-06,-4.998970e-06,-1.084533e-06,-1.598485e-06
2.594800e-09,-4.999363e-06,-4.999363e-06,-4.999098e-06,-1.097584e-06,-1.597191e-06
2.595000e-09,-4.999616e-06,-4.999616e-06,-4.999267e-06,-1.107573e-06,-1.588945e-06
2.595200e-09,-4.999864e-06,-4.999864e-06,-4.999465e-06,-1.113772e-06,-1.573818e-06
2.595400e-09,-5.000085e-06,-5.000085e-06,-4.999676e-06,-1.115774e-06,-1.552750e-06
2.595600e-09,-5.000261e-06,-5.000261e-06,-4.999882e-06,-1.113575e-06,-1.527518e-06
2.595800e-09,-5.000377e-06,-5.000377e-06,-5.000062e-06,-1.107609e-06,-1.500577e-06
2.596000e-09,-5.000422e-06,-5.000422e-06,-5.000197e-06,-1.098748e-06,-1.474786e-06
2.596200e-09,-5.000392e-06,-5.000392e-06,-5.000270e-06,-1.088238e-06,-1.453058e-06
2.596400e-09,-5.000288e-06,-5.000288e-06,-5.000270e-06,-1.077584e-06,-1.437990e-06
2.596600e-09,-5.000115e-06,-5.000115e-06,-5.000189e-06,-1.068402e-06,-1.431510e-06
2.596800e-09,-4.999884e-06,-4.999884e-06,-5.000029e-06,-1.062244e-06,-1.434617e-06
2.597000e-09,-4.999612e-06,-4.999612e-06,-4.999797e-06,-1.060416e-06,-1.447232e-06
2.597200e-09,-4.999316e-06,-4.999316e-06,-4.999511e-06,-1.063824e-06,-1.468199e-06
2.597400e-09,-4.999017e-06,-4.999017e-06,-4.999192e-06,-1.072851e-06,-1.495411e-06
2.597600e-09,-4.998736e-06,-4.998736e-06,-4.998868e-06,-1.087296e-06,-1.526070e-06
2.597800e-09,-4.998492e-06,-4.998492e-06,-4.998568e-06,-1.106375e-06,-1.557011e-06
2.598000e-09,-4.998304e-06,-4.998304e-06,-4.998321e-06,-1.128786e-06,-1.585065e-06
2.598200e-09,-4.998186e-06,-4.998186e-06,-4.998150e-06,-1.152838e-06,-1.607402e-06
2.598400e-09,-4.998147e-06,-4.998147e-06,-4.998076e-06,-1.176628e-06,-1.621820e-06
2.598600e-09,-4.998192e-06,-4.998192e-06,-4.998107e-06,-1.198240e-06,-1.626946e-06
2.598800e-09,-4.998319e-06,-4.998319e-06,-4.998243e-06,-1.215958e-06,-1.622344e-06
2.599000e-09,-4.998520e-06,-4.998520e-06,-4.998470e-06,-1.228458e-06,-1.608521e-06
2.599200e-09,-4.998779e-06,-4.998779e-06,-4.998768e-06,-1.234963e-06,-1.586851e-06
2.599400e-09,-4.999076e-06,-4.999076e-06,-4.999106e-06,-1.235341e-06,-1.559425e-06
2.599600e-09,-4.999384e-06,-4.999384e-06,-4.999446e-06,-1.230141e-06,-1.528859e-06
2.599800e-09,-4.999673e-06,-4.999673e-06,-4.999750e-06,-1.220550e-06,-1.498066e-06
2.600000e-09,-4.999913e-06,-4.999913e-06,-4.999980e-06,-1.208281e-06,-1.470007e-06
2.600200e-09,-5.000074e-06,-5.000074e-06,-5.000107e-06,-1.195410e-06,-1.447446e-06
2.600400e-09,-5.000132e-06,-5.000132e-06,-5.000109e-06,-1.184150e-06,-1.432717e-06
2.600600e-09,-5.000073e-06,-5.000073e-06,-4.999977e-06,-1.176622e-06,-1.427504e-06
2.600800e-09,-4.999890e-06,-4.999890e-06,-4.999718e-06,-1.174612e-06,-1.432673e-06
2.601000e-09,-4.999589e-06,-4.999589e-06,-4.999351e-06,-1.179366e-06,-1.448157e-06
2.601200e-09,-4.999188e-06,-4.999188e-06,-4.998906e-06,-1.191431e-06,-1.472916e-06
2.601400e-09,-4.998717e-06,-4.998717e-06,-4.998426e-06,-1.210578e-06,-1.504992e-06
2.601600e-09,-4.998214e-06,-4.998214e-06,-4.997953e-06,-1.235802e-06,-1.541651e-06
2.601800e-09,-4.997721e-06,-4.997721e-06,-4.997532e-06,-1.265416e-06,-1.579625e-06
2.602000e-09,-4.997284e-06,-4.997284e-06,-4.997203e-06,-1.297229e-06,-1.615422e-06
2.602200e-09,-4.996943e-06,-4.996943e-06,-4.996993e-06,-1.328783e-06,-1.645674e-06
2.602400e-09,-4.996733e-06,-4.996733e-06,-4.996922e-06,-1.357632e-06,-1.667502e-06
2.602600e-09,-4.996675e-06,-4.996675e-06,-4.996991e-06,-1.381621e-06,-1.678828e-06
2.602800e-09,-4.996777e-06,-4.996777e-06,-4.997189e-06,-1.399141e-06,-1.678616e-06
2.603000e-09,-4.997028e-06,-4.997028e-06,-4.997491e-06,-1.409316e-06,-1.667004e-06
2.603200e-09,-4.997403e-06,-4.997403e-06,-4.997861e-06,-1.412118e-06,-1.645309e-06
2.603400e-09,-4.997861e-06,-4.997861e-06,-4.998253e-06,-1.408374e-06,-1.615899e-06
2.603600e-09,-4.998349e-06,-4.998349e-06,-4.998621e-06,-1.399679e-06,-1.581955e-06
2.603800e-09,-4.998809e-06,-4.998809e-06,-4.998920e-06,-1.388219e-06,-1.547147e-06
2.604000e-09,-4.999187e-06,-4.999187e-06,-4.999114e-06,-1.376532e-06,-1.515257e-06
2.604200e-09,-4.999433e-06,-4.999433e-06,-4.999176e-06,-1.367218e-06,-1.489794e-06
2.604400e-09,-4.999512e-06,-4.999512e-06,-4.999094e-06,-1.362656e-06,-1.473651e-06
2.604600e-09,-4.999404e-06,-4.999404e-06,-4.998869e-06,-1.364739e-06,-1.468816e-06
2.604800e-09,-4.999110e-06,-4.999110e-06,-4.998518e-06,-1.374668e-06,-1.476201e-06
2.605000e-09,-4.998650e-06,-4.998650e-06,-4.998067e-06,-1.392832e-06,-1.495563e-06
2.605200e-09,-4.998057e-06,-4.998057e-06,-4.997550e-06,-1.418770e-06,-1.525559e-06
2.605400e-09,-4.997381e-06,-4.997381e-06,-4.997005e-06,-1.451237e-06,-1.563894e-06
2.605600e-09,-4.996676e-06,-4.996676e-06,-4.996471e-06,-1.488353e-06,-1.607566e-06
2.605800e-09,-4.995999e-06,-4.995999e-06,-4.995982e-06,-1.527816e-06,-1.653167e-06
2.606000e-09,-4.995401e-06,-4.995401e-06,-4.995567e-06,-1.567163e-06,-1.697207e-06
2.606200e-09,-4.994922e-06,-4.994922e-06,-4.995245e-06,-1.604034e-06,-1.736440e-06
2.606400e-09,-4.994588e-06,-4.994588e-06,-4.995024e-06,-1.636423e-06,-1.768140e-06
2.606600e-09,-4.994407e-06,-4.994407e-06,-4.994901e-06,-1.662874e-06,-1.790331e-06
2.606800e-09,-4.994368e-06,-4.994368e-06,-4.994865e-06,-1.682624e-06,-1.801925e-06
2.607000e-09,-4.994447e-06,-4.994447e-06,-4.994895e-06,-1.695655e-06,-1.802782e-06
2.607200e-09,-4.994605e-06,-4.994605e-06,-4.994963e-06,-1.702672e-06,-1.793690e-06
2.607400e-09,-4.994800e-06,-4.994800e-06,-4.995043e-06,-1.705010e-06,-1.776263e-06
2.607600e-09,-4.994986e-06,-4.994986e-06,-4.995106e-06,-1.704477e-06,-1.752785e-06
2.607800e-09,-4.995124e-06,-4.995124e-06,-4.995129e-06,-1.703163e-06,-1.726008e-06
2.608000e-09,-4.995183e-06,-4.995183e-06,-4.995093e-06,-1.703229e-06,-1.698928e-06
2.608200e-09,-4.995143e-06,-4.995143e-06,-4.994984e-06,-1.706701e-06,-1.674548e-06
2.608400e-09,-4.994992e-06,-4.994992e-06,-4.994796e-06,-1.715297e-06,-1.655653e-06
2.608600e-09,-4.994731e-06,-4.994731e-06,-4.994525e-06,-1.730280e-06,-1.644608e-06
2.608800e-09,-4.994370e-06,-4.994370e-06,-4.994173e-06,-1.752379e-06,-1.643190e-06
2.609000e-09,-4.993921e-06,-4.993921e-06,-4.993745e-06,-1.781749e-06,-1.652470e-06
2.609200e-09,-4.993400e-06,-4.993400e-06,-4.993247e-06,-1.817997e-06,-1.672744e-06
2.609400e-09,-4.992823e-06,-4.992823e-06,-4.992687e-06,-1.860247e-06,-1.703529e-06
2.609600e-09,-4.992201e-06,-4.992201e-06,-4.992071e-06,-1.907249e-06,-1.743621e-06
2.609800e-09,-4.991538e-06,-4.991538e-06,-4.991403e-06,-1.957507e-06,-1.791210e-06
2.610000e-09,-4.990834e-06,-4.990834e-06,-4.990685e-06,-2.009426e-06,-1.844044e-06
2.610200e-09,-4.990083e-06,-4.990083e-06,-4.989915e-06,-2.061454e-06,-1.899624e-06
2.610400e-09,-4.989271e-06,-4.989271e-06,-4.989088e-06,-2.112211e-06,-1.955423e-06
2.610600e-09,-4.988387e-06,-4.988387e-06,-4.988199e-06,-2.160597e-06,-2.009093e-06
2.610800e-09,-4.987416e-06,-4.987416e-06,-4.987237e-06,-2.205870e-06,-2.058645e-06
2.611000e-09,-4.986348e-06,-4.986348e-06,-4.986195e-06,-2.247686e-06,-2.102592e-06
2.611200e-09,-4.985173e-06,-4.985173e-06,-4.985062e-06,-2.286110e-06,-2.140033e-06
2.611400e-09,-4.983886e-06,-4.983886e-06,-4.983829e-06,-2.321592e-06,-2.170679e-06
2.611600e-09,-4.982480e-06,-4.982480e-06,-4.982483e-06,-2.354917e-06,-2.194825e-06
2.611800e-09,-4.980951e-06,-4.980951e-06,-4.981012e-06,-2.387130e-06,-2.213275e-06
2.612000e-09,-4.979288e-06,-4.979288e-06,-4.979399e-06,-2.419454e-06,-2.227241e-06
2.612200e-09,-4.977478e-06,-4.977478e-06,-4.977625e-06,-2.453202e-06,-2.238219e-06
2.612400e-09,-4.975501e-06,-4.975501e-06,-4.975665e-06,-2.489686e-06,-2.247871e-06
2.612600e-09,-4.973327e-06,-4.973327e-06,-4.973492e-06,-2.530140e-06,-2.257915e-06
2.612800e-09,-4.970920e-06,-4.970920e-06,-4.971071e-06,-2.575660e-06,-2.270034e-06
2.613000e-09,-4.968237e-06,-4.968237e-06,-4.968362e-06,-2.627152e-06,-2.285802e-06
2.613200e-09,-4.965226e-06,-4.965226e-06,-4.965321e-06,-2.685307e-06,-2.306638e-06
2.613400e-09,-4.961828e-06,-4.961828e-06,-4.961895e-06,-2.750592e-06,-2.333766e-06
2.613600e-09,-4.957981e-06,-4.957981e-06,-4.958025e-06,-2.823262e-06,-2.368194e-06
2.613800e-09,-4.953616e-06,-4.953616e-06,-4.953646e-06,-2.903386e-06,-2.410709e-06
2.614000e-09,-4.948661e-06,-4.948661e-06,-4.948687e-06,-2.990889e-06,-2.461868e-06
2.614200e-09,-4.943042e-06,-4.943042e-06,-4.943073e-06,-3.085602e-06,-2.522016e-06
2.614400e-09,-4.936687e-06,-4.936687e-06,-4.936728e-06,-3.187319e-06,-2.591304e-06
2.614600e-09,-4.929526e-06,-4.929526e-06,-4.929577e-06,-3.295851e-06,-2.669719e-06
2.614800e-09,-4.921498e-06,-4.921498e-06,-4.921558e-06,-3.411077e-06,-2.757127e-06
2.615000e-09,-4.912569e-06,-4.912569e-06,-4.912631e-06,-3.532985e-06,-2.853317e-06
2.615200e-09,-4.902748e-06,-4.902748e-06,-4.902803e-06,-3.661698e-06,-2.958037e-06
2.615400e-09,-4.892121e-06,-4.892121e-06,-4.892162e-06,-3.797485e-06,-3.071017e-06
2.615600e-09,-4.880905e-06,-4.880905e-06,-4.880923e-06,-3.940755e-06,-3.191970e-06
2.615800e-09,-4.869511e-06,-4.869511e-06,-4.869501e-06,-4.092032e-06,-3.320544e-06
2.616000e-09,-4.858632e-06,-4.858632e-06,-4.858591e-06,-4.251917e-06,-3.456239e-06
2.616200e-09,-4.849319e-06,-4.849319e-06,-4.849250e-06,-4.421037e-06,-3.598265e-06
2.616400e-09,-4.843027e-06,-4.843027e-06,-4.842933e-06,-4.599983e-06,-3.745357e-06
2.616600e-09,-4.841552e-06,-4.841552e-06,-4.841443e-06,-4.789233e-06,-3.895553e-06
2.616800e-09,-4.846810e-06,-4.846810e-06,-4.846698e-06,-4.989069e-06,-4.045967e-06
2.617000e-09,-4.860412e-06,-4.860412e-06,-4.860311e-06,-5.199481e-06,-4.192602e-06
2.617200e-09,-4.883102e-06,-4.883102e-06,-4.883024e-06,-5.420059e-06,-4.330271e-06
2.617400e-09,-4.914250e-06,-4.914250e-06,-4.914205e-06,-5.649866e-06,-4.452700e-06
2.617600e-09,-4.951633e-06,-4.951633e-06,-4.951623e-06,-5.887309e-06,-4.552891e-06
2.617800e-09,-4.991677e-06,-4.991677e-06,-4.991699e-06,-6.130002e-06,-4.623796e-06
2.618000e-09,-5.030122e-06,-5.030122e-06,-5.030166e-06,-6.374643e-06,-4.659267e-06
2.618200e-09,-5.062895e-06,-5.062895e-06,-5.062948e-06,-6.616945e-06,-4.655198e-06
2.618400e-09,-5.086896e-06,-5.086896e-06,-5.086946e-06,-6.851636e-06,-4.610637e-06
2.618600e-09,-5.100452e-06,-5.100452e-06,-5.100491e-06,-7.072587e-06,-4.528632e-06
2.618800e-09,-5.103365e-06,-5.103365e-06,-5.103389e-06,-7.273105e-06,-4.416545e-06
2.619000e-09,-5.096612e-06,-5.096612e-06,-5.096620e-06,-7.446395e-06,-4.285676e-06
2.619200e-09,-5.081870e-06,-5.081870e-06,-5.081867e-06,-7.586197e-06,-4.150164e-06
2.619400e-09,-5.061071e-06,-5.061071e-06,-5.061059e-06,-7.687522e-06,-4.025285e-06
2.619600e-09,-5.036089e-06,-5.036089e-06,-5.036073e-06,-7.747422e-06,-3.925428e-06
2.619800e-09,-5.008628e-06,-5.008628e-06,-5.008610e-06,-7.765638e-06,-3.862119e-06
2.620000e-09,-4.980260e-06,-4.980260e-06,-4.980238e-06,-7.745033e-06,-3.842469e-06
2.620200e-09,-4.952556e-06,-4.952556e-06,-4.952529e-06,-7.691667e-06,-3.868342e-06
2.620400e-09,-4.927240e-06,-4.927240e-06,-4.927204e-06,-7.614481e-06,-3.936396e-06
2.620600e-09,-4.906261e-06,-4.906261e-06,-4.906212e-06,-7.524572e-06,-4.038935e-06
2.620800e-09,-4.891740e-06,-4.891740e-06,-4.891679e-06,-7.434151e-06,-4.165365e-06
2.621000e-09,-4.885718e-06,-4.885718e-06,-4.885648e-06,-7.355316e-06,-4.303889e-06
2.621200e-09,-4.889723e-06,-4.889723e-06,-4.889651e-06,-7.298807e-06,-4.443083e-06
2.621400e-09,-4.904244e-06,-4.904244e-06,-4.904182e-06,-7.272945e-06,-4.573047e-06
2.621600e-09,-4.928304e-06,-4.928304e-06,-4.928268e-06,-7.282876e-06,-4.685988e-06
2.621800e-09,-4.959347e-06,-4.959347e-06,-4.959348e-06,-7.330224e-06,-4.776283e-06
2.622000e-09,-4.993546e-06,-4.993546e-06,-4.993593e-06,-7.413155e-06,-4.840196e-06
2.622200e-09,-5.026495e-06,-5.026495e-06,-5.026589e-06,-7.526789e-06,-4.875531e-06
2.622400e-09,-5.054062e-06,-5.054062e-06,-5.054196e-06,-7.663866e-06,-4.881437e-06
2.622600e-09,-5.073138e-06,-5.073138e-06,-5.073299e-06,-7.815520e-06,-4.858494e-06
2.622800e-09,-5.082062e-06,-5.082062e-06,-5.082232e-06,-7.972075e-06,-4.809035e-06
2.623000e-09,-5.080665e-06,-5.080665e-06,-5.080826e-06,-8.123771e-06,-4.737552e-06
2.623200e-09,-5.070008e-06,-5.070008e-06,-5.070143e-06,-8.261410e-06,-4.650933e-06
2.623400e-09,-5.051967e-06,-5.051967e-06,-5.052061e-06,-8.376923e-06,-4.558316e-06
2.623600e-09,-5.028838e-06,-5.028838e-06,-5.028882e-06,-8.463887e-06,-4.470414e-06
2.623800e-09,-5.003061e-06,-5.003061e-06,-5.003047e-06,-8.518004e-06,-4.398329e-06
2.624000e-09,-4.977078e-06,-4.977078e-06,-4.977005e-06,-8.537522e-06,-4.352011e-06
2.624200e-09,-4.953294e-06,-4.953294e-06,-4.953165e-06,-8.523545e-06,-4.338651e-06
2.624400e-09,-4.934035e-06,-4.934035e-06,-4.933858e-06,-8.480157e-06,-4.361337e-06
2.624600e-09,-4.921427e-06,-4.921427e-06,-4.921219e-06,-8.414266e-06,-4.418296e-06
2.624800e-09,-4.917144e-06,-4.917144e-06,-4.916927e-06,-8.335126e-06,-4.502897e-06
2.625000e-09,-4.922048e-06,-4.922048e-06,-4.921851e-06,-8.253521e-06,-4.604486e-06
2.625200e-09,-4.935840e-06,-4.935840e-06,-4.935690e-06,-8.180673e-06,-4.709913e-06
2.625400e-09,-4.956890e-06,-4.956890e-06,-4.956811e-06,-8.126985e-06,-4.805511e-06
2.625600e-09,-4.982371e-06,-4.982371e-06,-4.982379e-06,-8.100791e-06,-4.879181e-06
2.625800e-09,-5.008722e-06,-5.008722e-06,-5.008818e-06,-8.107301e-06,-4.922233e-06
2.626000e-09,-5.032297e-06,-5.032297e-06,-5.032470e-06,-8.147896e-06,-4.930678e-06
2.626200e-09,-5.050039e-06,-5.050039e-06,-5.050268e-06,-8.219916e-06,-4.905766e-06
2.626400e-09,-5.059954e-06,-5.059954e-06,-5.060212e-06,-8.316972e-06,-4.853683e-06
2.626600e-09,-5.061313e-06,-5.061313e-06,-5.061570e-06,-8.429758e-06,-4.784459e-06
2.626800e-09,-5.054568e-06,-5.054568e-06,-5.054799e-06,-8.547253e-06,-4.710309e-06
2.627000e-09,-5.041099e-06,-5.041099e-06,-5.041281e-06,-8.658129e-06,-4.643655e-06
2.627200e-09,-5.022889e-06,-5.022889e-06,-5.023004e-06,-8.752182e-06,-4.595192e-06
2.627400e-09,-5.002243e-06,-5.002243e-06,-5.002278e-06,-8.821570e-06,-4.572282e-06
2.627600e-09,-4.981575e-06,-4.981575e-06,-4.981522e-06,-8.861707e-06,-4.577947e-06
2.627800e-09,-4.963239e-06,-4.963239e-06,-4.963099e-06,-8.871701e-06,-4.610580e-06
2.628000e-09,-4.949374e-06,-4.949374e-06,-4.949153e-06,-8.854296e-06,-4.664388e-06
2.628200e-09,-4.941688e-06,-4.941688e-06,-4.941404e-06,-8.815351e-06,-4.730464e-06
2.628400e-09,-4.941216e-06,-4.941216e-06,-4.940897e-06,-8.762942e-06,-4.798274e-06
2.628600e-09,-4.948078e-06,-4.948078e-06,-4.947762e-06,-8.706234e-06,-4.857318e-06
2.628800e-09,-4.961348e-06,-4.961348e-06,-4.961078e-06,-8.654263e-06,-4.898697e-06
2.629000e-09,-4.979112e-06,-4.979112e-06,-4.978926e-06,-8.614816e-06,-4.916359e-06
2.629200e-09,-4.998754e-06,-4.998754e-06,-4.998682e-06,-8.593523e-06,-4.907882e-06
2.629400e-09,-5.017411e-06,-5.017411e-06,-5.017468e-06,-8.593284e-06,-4.874702e-06
2.629600e-09,-5.032484e-06,-5.032484e-06,-5.032666e-06,-8.614084e-06,-4.821795e-06
2.629800e-09,-5.042063e-06,-5.042063e-06,-5.042348e-06,-8.653195e-06,-4.756873e-06
2.630000e-09,-5.045168e-06,-5.045168e-06,-5.045524e-06,-8.705714e-06,-4.689240e-06
2.630200e-09,-5.041801e-06,-5.041801e-06,-5.042186e-06,-8.765350e-06,-4.628459e-06
2.630400e-09,-5.032807e-06,-5.032807e-06,-5.033179e-06,-8.825339e-06,-4.583020e-06
2.630600e-09,-5.019667e-06,-5.019667e-06,-5.019985e-06,-8.879356e-06,-4.559187e-06
2.630800e-09,-5.004244e-06,-5.004244e-06,-5.004474e-06,-8.922304e-06,-4.560170e-06
2.631000e-09,-4.988566e-06,-4.988566e-06,-4.988682e-06,-8.950893e-06,-4.585711e-06
2.631200e-09,-4.974621e-06,-4.974621e-06,-4.974608e-06,-8.963944e-06,-4.632150e-06
2.631400e-09,-4.964166e-06,-4.964166e-06,-4.964023e-06,-8.962398e-06,-4.692932e-06
2.631600e-09,-4.958531e-06,-4.958531e-06,-4.958272e-06,-8.949060e-06,-4.759493e-06
2.631800e-09,-4.958432e-06,-4.958432e-06,-4.958087e-06,-8.928116e-06,-4.822406e-06
2.632000e-09,-4.963826e-06,-4.963826e-06,-4.963440e-06,-8.904493e-06,-4.872634e-06
2.632200e-09,-4.973871e-06,-4.973871e-06,-4.973495e-06,-8.883161e-06,-4.902725e-06
2.632400e-09,-4.987023e-06,-4.987023e-06,-4.986710e-06,-8.868451e-06,-4.907803e-06
2.632600e-09,-5.001286e-06,-5.001286e-06,-5.001079e-06,-8.863481e-06,-4.886215e-06
2.632800e-09,-5.014548e-06,-5.014548e-06,-5.014477e-06,-8.869747e-06,-4.839753e-06
2.633000e-09,-5.024945e-06,-5.024945e-06,-5.025017e-06,-8.886947e-06,-4.773406e-06
2.633200e-09,-5.031148e-06,-5.031148e-06,-5.031351e-06,-8.913036e-06,-4.694674e-06
2.633400e-09,-5.032525e-06,-5.032525e-06,-5.032831e-06,-8.944530e-06,-4.612527e-06
2.633600e-09,-5.029170e-06,-5.029170e-06,-5.029541e-06,-8.976985e-06,-4.536155e-06
2.633800e-09,-5.021809e-06,-5.021809e-06,-5.022201e-06,-9.005619e-06,-4.473670e-06
2.634000e-09,-5.011643e-06,-5.011643e-06,-5.012012e-06,-9.025962e-06,-4.430970e-06
2.634200e-09,-5.000155e-06,-5.000155e-06,-5.000466e-06,-9.034463e-06,-4.410906e-06
2.634400e-09,-4.988926e-06,-4.988926e-06,-4.989150e-06,-9.028954e-06,-4.412907e-06
2.634600e-09,-4.979450e-06,-4.979450e-06,-4.979571e-06,-9.008929e-06,-4.433095e-06
2.634800e-09,-4.972968e-06,-4.972968e-06,-4.972982e-06,-8.975582e-06,-4.464899e-06
2.635000e-09,-4.970308e-06,-4.970308e-06,-4.970226e-06,-8.931624e-06,-4.500071e-06
2.635200e-09,-4.971767e-06,-4.971767e-06,-4.971614e-06,-8.880892e-06,-4.529942e-06
2.635400e-09,-4.977051e-06,-4.977051e-06,-4.976861e-06,-8.827819e-06,-4.546753e-06
2.635600e-09,-4.985302e-06,-4.985302e-06,-4.985116e-06,-8.776840e-06,-4.544836e-06
2.635800e-09,-4.995232e-06,-4.995232e-06,-4.995090e-06,-8.731808e-06,-4.521468e-06
2.636000e-09,-5.005334e-06,-5.005334e-06,-5.005269e-06,-8.695516e-06,-4.477286e-06
2.636200e-09,-5.014131e-06,-5.014131e-06,-5.014163e-06,-8.669377e-06,-4.416174e-06
2.636400e-09,-5.020416e-06,-5.020416e-06,-5.020550e-06,-8.653325e-06,-4.344661e-06
2.636600e-09,-5.023421e-06,-5.023421e-06,-5.023645e-06,-8.645933e-06,-4.270919e-06
2.636800e-09,-5.022903e-06,-5.022903e-06,-5.023189e-06,-8.644737e-06,-4.203526e-06
2.637000e-09,-5.019130e-06,-5.019130e-06,-5.019440e-06,-8.646714e-06,-4.150196e-06
2.637200e-09,-5.012800e-06,-5.012800e-06,-5.013088e-06,-8.648838e-06,-4.116655e-06
2.637400e-09,-5.004912e-06,-5.004912e-06,-5.005131e-06,-8.648621e-06,-4.105868e-06
2.637600e-09,-4.996622e-06,-4.996622e-06,-4.996725e-06,-8.644569e-06,-4.117684e-06
2.637800e-09,-4.989086e-06,-4.989086e-06,-4.989036e-06,-8.636464e-06,-4.148984e-06
2.638000e-09,-4.983323e-06,-4.983323e-06,-4.983096e-06,-8.625453e-06,-4.194249e-06
2.638200e-09,-4.980084e-06,-4.980084e-06,-4.979673e-06,-8.613920e-06,-4.246468e-06
2.638400e-09,-4.979755e-06,-4.979755e-06,-4.979174e-06,-8.605162e-06,-4.298223e-06
2.638600e-09,-4.982297e-06,-4.982297e-06,-4.981584e-06,-8.602930e-06,-4.342763e-06
2.638800e-09,-4.987254e-06,-4.987254e-06,-4.986466e-06,-8.610878e-06,-4.374927e-06
2.639000e-09,-4.993820e-06,-4.993820e-06,-4.993026e-06,-8.632015e-06,-4.391766e-06
2.639200e-09,-5.000969e-06,-5.000969e-06,-5.000244e-06,-8.668222e-06,-4.392802e-06
2.639400e-09,-5.007623e-06,-5.007623e-06,-5.007037e-06,-8.719888e-06,-4.379909e-06
2.639600e-09,-5.012826e-06,-5.012826e-06,-5.012435e-06,-8.785735e-06,-4.356853e-06
2.639800e-09,-5.015883e-06,-5.015883e-06,-5.015725e-06,-8.862824e-06,-4.328601e-06
2.640000e-09,-5.016451e-06,-5.016451e-06,-5.016540e-06,-8.946767e-06,-4.300494e-06
2.640200e-09,-5.014566e-06,-5.014566e-06,-5.014894e-06,-9.032113e-06,-4.277444e-06
2.640400e-09,-5.010607e-06,-5.010607e-06,-5.011145e-06,-9.112869e-06,-4.263247e-06
