time,"I(RINA)","I(RINB)","I(RINC)","I(LQ|XBS)","I(LQ|XBC)"
5.300000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-6.113882e-07,-6.026483e-07
5.320000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-6.495655e-07,-3.488998e-07
5.340000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-6.316387e-07,-8.144864e-08
5.360000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-5.582913e-07,1.708452e-07
5.380000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-4.374309e-07,3.833892e-07
5.400000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.834857e-07,5.380209e-07
5.420000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.157242e-07,6.242043e-07
5.440000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,4.421384e-08,6.392545e-07
5.460000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.752449e-07,5.877062e-07
5.480000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.598058e-07,4.800236e-07
5.500000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.864047e-07,3.308993e-07
5.520000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.513543e-07,1.573896e-07
5.540000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.594022e-07,-2.289177e-08
5.560000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.313473e-08,-1.933550e-07
5.580000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.387761e-07,-3.396868e-07
5.600000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-3.042292e-07,-4.507349e-07
5.620000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-4.508584e-07,-5.190329e-07
5.640000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-5.592231e-07,-5.410117e-07
5.660000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-6.155434e-07,-5.169498e-07
5.680000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-6.135682e-07,-4.507182e-07
5.700000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-5.553064e-07,-3.493565e-07
5.720000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-4.505304e-07,-2.225038e-07
5.740000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-3.151530e-07,-8.169452e-08
5.760000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.687509e-07,6.047229e-08
5.780000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-3.163459e-08,1.912742e-07
5.800000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.808092e-08,2.988789e-07
5.820000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.469612e-07,3.733699e-07
5.840000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.679396e-07,4.076954e-07
5.860000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.409890e-07,3.984391e-07
5.880000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.272742e-08,3.463051e-07
5.900000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.492545e-08,2.562279e-07
5.920000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.367852e-07,1.370489e-07
5.940000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.467847e-07,7.519431e-10
5.960000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-3.403213e-07,-1.386916e-07
5.980000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-4.062187e-07,-2.667642e-07
6.000000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-4.380374e-07,-3.699724e-07
6.020000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-4.345863e-07,-4.373641e-07
6.040000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-3.996251e-07,-4.618024e-07
6.060000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-3.408688e-07,-4.408287e-07
6.080000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.685095e-07,-3.769944e-07
6.100000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.935205e-07,-2.776055e-07
6.120000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.260222e-07,-1.538994e-07
6.140000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-7.394800e-08,-1.974869e-08
6.160000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-4.218278e-08,1.099509e-07
6.180000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-3.224930e-08,2.210090e-07
6.200000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-4.252769e-08,3.015698e-07
6.220000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-6.890876e-08,3.434424e-07
6.240000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.057257e-07,3.429708e-07
6.260000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.467841e-07,3.013469e-07
6.280000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.863162e-07,2.243406e-07
6.300000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.197238e-07,1.214987e-07
6.320000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.440231e-07,4.925947e-09
6.340000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.579707e-07,-1.121865e-07
6.360000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.619021e-07,-2.170974e-07
6.380000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.573598e-07,-2.989301e-07
6.400000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.466103e-07,-3.498023e-07
6.420000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.321514e-07,-3.655556e-07
6.440000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.162960e-07,-3.460215e-07
6.460000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.008893e-07,-2.948255e-07
6.480000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.871790e-07,-2.187815e-07
6.500000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.758297e-07,-1.269772e-07
6.520000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.670406e-07,-2.967440e-08
6.540000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.607187e-07,6.283788e-08
6.560000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.566522e-07,1.413104e-07
6.580000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.546438e-07,1.984132e-07
6.600000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.545781e-07,2.293535e-07
6.620000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.564195e-07,2.321934e-07
6.640000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.601554e-07,2.078629e-07
6.660000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.657089e-07,1.598990e-07
6.680000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.728561e-07,9.395784e-08
6.700000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.811734e-07,1.716884e-08
6.720000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.900337e-07,-6.260141e-08
6.740000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.986571e-07,-1.375037e-07
6.760000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.062058e-07,-2.004176e-07
6.780000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.119035e-07,-2.455661e-07
6.800000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.151549e-07,-2.689932e-07
6.820000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.156391e-07,-2.688736e-07
6.840000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.133577e-07,-2.456376e-07
6.860000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.086309e-07,-2.019039e-07
6.880000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.020418e-07,-1.422261e-07
6.900000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.943436e-07,-7.266850e-08
6.920000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.863484e-07,-2.440340e-10
6.940000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.788205e-07,6.774667e-08
6.960000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.723912e-07,1.244185e-07
6.980000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.675101e-07,1.639861e-07
7.000000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.644329e-07,1.823624e-07
7.020000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.632431e-07,1.776076e-07
7.040000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.638925e-07,1.501736e-07
7.060000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.662469e-07,1.029081e-07
7.080000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.701210e-07,4.080296e-08
7.100000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.752936e-07,-2.949807e-08
7.120000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.815014e-07,-1.003894e-07
7.140000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.884151e-07,-1.641233e-07
7.160000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.956120e-07,-2.136698e-07
7.180000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.025592e-07,-2.435194e-07
7.200000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.086217e-07,-2.503315e-07
7.220000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.131058e-07,-2.333469e-07
7.240000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.153378e-07,-1.945073e-07
7.260000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.147700e-07,-1.382596e-07
7.280000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.110972e-07,-7.106099e-08
7.300000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.043598e-07,-6.382207e-10
7.320000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.950092e-07,6.491351e-08
7.340000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.839153e-07,1.180838e-07
7.360000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.723035e-07,1.528367e-07
7.380000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.616215e-07,1.653260e-07
7.400000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.533511e-07,1.543478e-07
7.420000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.487885e-07,1.214722e-07
7.440000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.488302e-07,7.083804e-08
7.460000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.537993e-07,8.635510e-09
7.480000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.633466e-07,-5.765752e-08
7.500000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.764486e-07,-1.201902e-07
7.520000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.915112e-07,-1.716894e-07
7.540000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.065683e-07,-2.063274e-07
7.560000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.195512e-07,-2.204005e-07
7.580000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.285880e-07,-2.127363e-07
7.600000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.322888e-07,-1.847830e-07
7.620000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.299700e-07,-1.403762e-07
7.640000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.217806e-07,-8.521762e-08
7.660000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.087071e-07,-2.613723e-08
7.680000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.924543e-07,2.976371e-08
7.700000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.752137e-07,7.598011e-08
7.720000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.593564e-07,1.073721e-07
7.740000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.470923e-07,1.207434e-07
7.760000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.401499e-07,1.151623e-07
7.780000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.395224e-07,9.199494e-08
7.800000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.453203e-07,5.465591e-08
7.820000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.567528e-07,8.117155e-09
7.840000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.722395e-07,-4.175410e-08
7.860000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.896373e-07,-8.894012e-08
7.880000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.065471e-07,-1.280044e-07
7.900000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.206549e-07,-1.547204e-07
7.920000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.300574e-07,-1.665245e-07
7.940000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.335251e-07,-1.627447e-07
7.960000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.306644e-07,-1.445890e-07
7.980000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.219599e-07,-1.149051e-07
8.000000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.086901e-07,-7.775517e-08
8.020000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.927348e-07,-3.786506e-08
8.040000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.763014e-07,-2.474105e-11
8.060000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.616132e-07,3.148528e-08
8.080000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.506039e-07,5.337242e-08
8.100000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.446610e-07,6.366301e-08
8.120000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.444518e-07,6.185473e-08
8.140000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.498549e-07,4.888343e-08
8.160000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.600005e-07,2.692083e-08
8.180000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.734118e-07,-9.611579e-10
8.200000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.882230e-07,-3.120957e-08
8.220000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.024423e-07,-6.023669e-08
8.240000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.142206e-07,-8.483824e-08
8.260000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.220919e-07,-1.025356e-07
8.280000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.251522e-07,-1.118075e-07
8.300000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.231581e-07,-1.121929e-07
8.320000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.165334e-07,-1.042628e-07
8.340000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.062887e-07,-8.947609e-08
8.360000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.938676e-07,-6.994630e-08
8.380000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.809433e-07,-4.815281e-08
8.400000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.691939e-07,-2.663615e-08
8.420000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.600864e-07,-7.712611e-09
8.440000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.546965e-07,6.761014e-09
8.460000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.535861e-07,1.555125e-08
8.480000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.567508e-07,1.812899e-08
8.500000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.636419e-07,1.466706e-08
8.520000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.732558e-07,5.963122e-09
8.540000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.842781e-07,-6.696545e-09
8.560000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.952614e-07,-2.171167e-08
8.580000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.048132e-07,-3.735906e-08
8.600000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.117702e-07,-5.197881e-08
8.620000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.153378e-07,-6.413725e-08
8.640000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.151785e-07,-7.275301e-08
8.660000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.114389e-07,-7.717742e-08
8.680000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.047160e-07,-7.722618e-08
8.700000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.959661e-07,-7.316377e-08
8.720000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.863723e-07,-6.564648e-08
8.740000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.771857e-07,-5.563275e-08
8.760000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.695636e-07,-4.427149e-08
8.780000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.644245e-07,-3.277998e-08
8.800000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.623366e-07,-2.232292e-08
8.820000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.634565e-07,-1.390296e-08
8.840000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.675214e-07,-8.271948e-09
8.860000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.738969e-07,-5.869645e-09
8.880000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.816716e-07,-6.794252e-09
8.900000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.897851e-07,-1.080644e-08
8.920000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.971727e-07,-1.736553e-08
8.940000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.029054e-07,-2.569369e-08
8.960000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.063076e-07,-3.486168e-08
8.980000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.070383e-07,-4.388744e-08
9.000000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.051234e-07,-5.183771e-08
9.020000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.009385e-07,-5.792250e-08
9.040000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.951446e-07,-6.157294e-08
9.060000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.885870e-07,-6.249449e-08
9.080000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.821733e-07,-6.069034e-08
9.100000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.767473e-07,-5.645275e-08
9.120000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.729766e-07,-5.032370e-08
9.140000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.712696e-07,-4.302944e-08
9.160000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.717315e-07,-3.539671e-08
9.180000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.741655e-07,-2.826000e-08
9.200000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.781157e-07,-2.237037e-08
9.220000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.829450e-07,-1.831615e-08
9.240000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.879343e-07,-1.646394e-08
9.260000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.923887e-07,-1.692613e-08
9.280000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.957349e-07,-1.955777e-08
9.300000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.975949e-07,-2.398236e-08
9.320000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.978284e-07,-2.964241e-08
9.340000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.965369e-07,-3.586838e-08
9.360000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.940332e-07,-4.195725e-08
9.380000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.907809e-07,-4.725162e-08
9.400000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.873156e-07,-5.121016e-08
9.420000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.841600e-07,-5.346203e-08
9.440000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.817470e-07,-5.383984e-08
9.460000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.803607e-07,-5.238845e-08
9.480000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.801045e-07,-4.934998e-08
9.500000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.808994e-07,-4.512783e-08
9.520000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.825096e-07,-4.023490e-08
9.540000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.845923e-07,-3.523244e-08
9.560000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.867600e-07,-3.066694e-08
9.580000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.886462e-07,-2.701175e-08
9.600000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.899631e-07,-2.461968e-08
9.620000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.905434e-07,-2.369101e-08
9.640000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.903592e-07,-2.425931e-08
9.660000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.895175e-07,-2.619580e-08
9.680000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.882330e-07,-2.923068e-08
9.700000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.867853e-07,-3.298830e-08
9.720000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.854668e-07,-3.703187e-08
9.740000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.845313e-07,-4.091256e-08
9.760000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.841515e-07,-4.421781e-08
9.780000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.843919e-07,-4.661368e-08
9.800000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.852010e-07,-4.787742e-08
9.820000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.864231e-07,-4.791701e-08
9.840000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.878280e-07,-4.677625e-08
9.860000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.891517e-07,-4.462529e-08
9.880000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.901428e-07,-4.173800e-08
9.900000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.906047e-07,-3.845899e-08
9.920000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.904295e-07,-3.516392e-08
9.940000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.896159e-07,-3.221747e-08
9.960000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.882703e-07,-2.993366e-08
9.980000e-11,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.865896e-07,-2.854263e-08
1.000000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.848308e-07,-2.816748e-08
1.002000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.805613e-07,-2.883979e-08
1.004000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.745644e-07,-3.047372e-08
1.006000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.683256e-07,-3.289541e-08
1.008000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.630903e-07,-3.586992e-08
1.010000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.596026e-07,-3.912950e-08
1.012000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.581321e-07,-4.240222e-08
1.014000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.585912e-07,-4.543816e-08
1.016000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.606435e-07,-4.803057e-08
1.018000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.637648e-07,-5.003046e-08
1.020000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.672707e-07,-5.135441e-08
1.022000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.703534e-07,-5.198630e-08
1.024000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.721629e-07,-5.197422e-08
1.026000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.719422e-07,-5.142382e-08
1.028000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.691850e-07,-5.048900e-08
1.030000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.637628e-07,-4.936028e-08
1.032000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.559730e-07,-4.825084e-08
1.034000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.464879e-07,-4.738008e-08
1.036000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.362235e-07,-4.695464e-08
1.038000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.261688e-07,-4.714769e-08
1.040000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.172233e-07,-4.807809e-08
1.042000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.100716e-07,-4.979197e-08
1.044000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.051064e-07,-5.224972e-08
1.046000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.023956e-07,-5.532162e-08
1.048000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.016845e-07,-5.879449e-08
1.050000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.024285e-07,-6.239044e-08
1.052000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.038575e-07,-6.579708e-08
1.054000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.050752e-07,-6.870609e-08
1.056000e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.051885e-07,-7.085555e-08
