time,"I(LQ|X1)","I(LQ|X2)"
1.144000e-10,3.294555e-06,1.299150e-06
1.146000e-10,3.309225e-06,1.336599e-06
1.148000e-10,3.316388e-06,1.375020e-06
1.150000e-10,3.316102e-06,1.414499e-06
1.152000e-10,3.309753e-06,1.455099e-06
1.154000e-10,3.299754e-06,1.496886e-06
1.156000e-10,3.289068e-06,1.539959e-06
1.158000e-10,3.280628e-06,1.584482e-06
1.160000e-10,3.276794e-06,1.630710e-06
1.162000e-10,3.278915e-06,1.679002e-06
1.164000e-10,3.287099e-06,1.729826e-06
1.166000e-10,3.300221e-06,1.783747e-06
1.168000e-10,3.316159e-06,1.841401e-06
1.170000e-10,3.332207e-06,1.903466e-06
1.172000e-10,3.345588e-06,1.970620e-06
1.174000e-10,3.353965e-06,2.043505e-06
1.176000e-10,3.355849e-06,2.122699e-06
1.178000e-10,3.350841e-06,2.208695e-06
1.180000e-10,3.339649e-06,2.301910e-06
1.182000e-10,3.323906e-06,2.402711e-06
1.184000e-10,3.305810e-06,2.511455e-06
1.186000e-10,3.287674e-06,2.628546e-06
1.188000e-10,3.271463e-06,2.754489e-06
1.190000e-10,3.258420e-06,2.889949e-06
1.192000e-10,3.248830e-06,3.035779e-06
1.194000e-10,3.241982e-06,3.193047e-06
1.196000e-10,3.236307e-06,3.363035e-06
1.198000e-10,3.229675e-06,3.547234e-06
1.200000e-10,3.219774e-06,3.747337e-06
1.202000e-10,3.204502e-06,3.965231e-06
1.204000e-10,3.182295e-06,4.203016e-06
1.206000e-10,3.152333e-06,4.463026e-06
1.208000e-10,3.114580e-06,4.747887e-06
1.210000e-10,3.069673e-06,5.060575e-06
1.212000e-10,3.018669e-06,5.404499e-06
1.214000e-10,2.962717e-06,5.783589e-06
1.216000e-10,2.902710e-06,6.202388e-06
1.218000e-10,2.838981e-06,6.666163e-06
1.220000e-10,2.771097e-06,7.181014e-06
1.222000e-10,2.697778e-06,7.754007e-06
1.224000e-10,2.616947e-06,8.393325e-06
1.226000e-10,2.525890e-06,9.108443e-06
1.228000e-10,2.421484e-06,9.910327e-06
1.230000e-10,2.300436e-06,1.081167e-05
1.232000e-10,2.159495e-06,1.182716e-05
1.234000e-10,1.995574e-06,1.297375e-05
1.236000e-10,1.805773e-06,1.427102e-05
1.238000e-10,1.587278e-06,1.574149e-05
1.240000e-10,1.337180e-06,1.741101e-05
1.242000e-10,1.052227e-06,1.930903e-05
1.244000e-10,7.285848e-07,2.146889e-05
1.246000e-10,3.616539e-07,2.392780e-05
1.248000e-10,-5.396590e-08,2.672651e-05
1.250000e-10,-5.242966e-07,2.990817e-05
1.252000e-10,-1.055490e-06,3.351620e-05
1.254000e-10,-1.652923e-06,3.759018e-05
1.256000e-10,-2.319750e-06,4.215932e-05
1.258000e-10,-3.054819e-06,4.723225e-05
1.260000e-10,-3.849913e-06,5.278274e-05
1.262000e-10,-4.686545e-06,5.873166e-05
1.264000e-10,-5.533021e-06,6.492785e-05
1.266000e-10,-6.343150e-06,7.113408e-05
1.268000e-10,-7.058572e-06,7.702739e-05
1.270000e-10,-7.616346e-06,8.222329e-05
1.272000e-10,-7.961750e-06,8.632694e-05
1.274000e-10,-8.063438e-06,8.900319e-05
1.276000e-10,-7.925714e-06,9.004598e-05
1.278000e-10,-7.592597e-06,8.942482e-05
1.280000e-10,-7.140871e-06,8.729310e-05
1.282000e-10,-6.663454e-06,8.395749e-05
1.284000e-10,-6.247997e-06,7.982019e-05
1.286000e-10,-5.957234e-06,7.531308e-05
1.288000e-10,-5.816703e-06,7.084102e-05
1.290000e-10,-5.812815e-06,6.674483e-05
1.292000e-10,-5.900966e-06,6.328571e-05
1.294000e-10,-6.020742e-06,6.064684e-05
1.296000e-10,-6.113781e-06,5.894486e-05
1.298000e-10,-6.139708e-06,5.824411e-05
1.300000e-10,-6.086489e-06,5.856800e-05
1.302000e-10,-5.973091e-06,5.990418e-05
1.304000e-10,-5.844074e-06,6.220220e-05
1.306000e-10,-5.757480e-06,6.536429e-05
1.308000e-10,-5.768802e-06,6.923215e-05
1.310000e-10,-5.914904e-06,7.357531e-05
1.312000e-10,-6.202172e-06,7.808865e-05
1.314000e-10,-6.602519e-06,8.240697e-05
1.316000e-10,-7.058944e-06,8.614097e-05
1.318000e-10,-7.499394e-06,8.893133e-05
1.320000e-10,-7.854745e-06,9.050885e-05
1.322000e-10,-8.075186e-06,9.074381e-05
1.324000e-10,-8.140030e-06,8.966927e-05
1.326000e-10,-8.058670e-06,8.747192e-05
1.328000e-10,-7.863681e-06,8.445475e-05
1.330000e-10,-7.599599e-06,8.098412e-05
1.332000e-10,-7.311576e-06,7.743598e-05
1.334000e-10,-7.037203e-06,7.415280e-05
1.336000e-10,-6.802905e-06,7.141629e-05
1.338000e-10,-6.624465e-06,6.943548e-05
1.340000e-10,-6.510016e-06,6.834527e-05
1.342000e-10,-6.463481e-06,6.821007e-05
1.344000e-10,-6.486779e-06,6.902771e-05
1.346000e-10,-6.579882e-06,7.073104e-05
1.348000e-10,-6.738837e-06,7.318727e-05
1.350000e-10,-6.952767e-06,7.619765e-05
1.352000e-10,-7.201558e-06,7.950224e-05
1.354000e-10,-7.455990e-06,8.279488e-05
1.356000e-10,-7.681402e-06,8.575142e-05
1.358000e-10,-7.844555e-06,8.806958e-05
1.360000e-10,-7.921820e-06,8.951326e-05
1.362000e-10,-7.905845e-06,8.995030e-05
1.364000e-10,-7.808123e-06,8.937319e-05
1.366000e-10,-7.656266e-06,8.789718e-05
1.368000e-10,-7.486794e-06,8.573704e-05
1.370000e-10,-7.335775e-06,8.316980e-05
1.372000e-10,-7.230290e-06,8.049340e-05
1.374000e-10,-7.183160e-06,7.798999e-05
1.376000e-10,-7.192067e-06,7.589925e-05
1.378000e-10,-7.242725e-06,7.440264e-05
1.380000e-10,-7.314631e-06,7.361667e-05
1.382000e-10,-7.387407e-06,7.359184e-05
1.384000e-10,-7.445860e-06,7.431426e-05
1.386000e-10,-7.482566e-06,7.570808e-05
1.388000e-10,-7.497685e-06,7.763924e-05
1.390000e-10,-7.496611e-06,7.992203e-05
1.392000e-10,-7.486736e-06,8.233118e-05
1.394000e-10,-7.474687e-06,8.462137e-05
1.396000e-10,-7.465004e-06,8.655390e-05
1.398000e-10,-7.460396e-06,8.792706e-05
1.400000e-10,-7.462900e-06,8.860436e-05
1.402000e-10,-7.474861e-06,8.853402e-05
1.404000e-10,-7.498871e-06,8.775484e-05
1.406000e-10,-7.536495e-06,8.638736e-05
1.408000e-10,-7.586391e-06,8.461287e-05
1.410000e-10,-7.642889e-06,8.264596e-05
1.412000e-10,-7.696008e-06,8.070621e-05
1.414000e-10,-7.733270e-06,7.899412e-05
1.416000e-10,-7.742952e-06,7.767349e-05
1.418000e-10,-7.717745e-06,7.686058e-05
1.420000e-10,-7.657607e-06,7.661877e-05
1.422000e-10,-7.570767e-06,7.695716e-05
1.424000e-10,-7.472454e-06,7.783173e-05
1.426000e-10,-7.381589e-06,7.914891e-05
1.428000e-10,-7.316347e-06,8.077209e-05
1.430000e-10,-7.289853e-06,8.253234e-05
1.432000e-10,-7.307254e-06,8.424381e-05
1.434000e-10,-7.364944e-06,8.572371e-05
1.436000e-10,-7.452020e-06,8.681436e-05
1.438000e-10,-7.553308e-06,8.740377e-05
1.440000e-10,-7.652898e-06,8.744059e-05
1.442000e-10,-7.737112e-06,8.694003e-05
1.444000e-10,-7.796267e-06,8.597970e-05
1.446000e-10,-7.825148e-06,8.468653e-05
1.448000e-10,-7.822587e-06,8.321791e-05
1.450000e-10,-7.790704e-06,8.174099e-05
1.452000e-10,-7.734254e-06,8.041348e-05
1.454000e-10,-7.660228e-06,7.936827e-05
1.456000e-10,-7.577556e-06,7.870276e-05
1.458000e-10,-7.496608e-06,7.847256e-05
1.460000e-10,-7.428233e-06,7.868896e-05
1.462000e-10,-7.382287e-06,7.931951e-05
1.464000e-10,-7.365863e-06,8.029135e-05
1.466000e-10,-7.381680e-06,8.149767e-05
1.468000e-10,-7.427152e-06,8.280743e-05
1.470000e-10,-7.494570e-06,8.407838e-05
1.472000e-10,-7.572480e-06,8.517266e-05
1.474000e-10,-7.647994e-06,8.597317e-05
1.476000e-10,-7.709429e-06,8.639811e-05
1.478000e-10,-7.748553e-06,8.641107e-05
1.480000e-10,-7.761860e-06,8.602477e-05
1.482000e-10,-7.750638e-06,8.529773e-05
1.484000e-10,-7.719970e-06,8.432476e-05
1.486000e-10,-7.677107e-06,8.322341e-05
1.488000e-10,-7.629765e-06,8.211886e-05
1.490000e-10,-7.584768e-06,8.112957e-05
1.492000e-10,-7.547281e-06,8.035548e-05
1.494000e-10,-7.520584e-06,7.986933e-05
1.496000e-10,-7.506235e-06,7.971149e-05
1.498000e-10,-7.504353e-06,7.988784e-05
1.500000e-10,-7.513866e-06,8.037050e-05
1.502000e-10,-7.532710e-06,8.110108e-05
1.504000e-10,-7.562297e-06,8.199640e-05
1.506000e-10,-7.609061e-06,8.295648e-05
1.508000e-10,-7.682196e-06,8.387493e-05
1.510000e-10,-7.788886e-06,8.465056e-05
1.512000e-10,-7.929342e-06,8.519912e-05
1.514000e-10,-8.094138e-06,8.546332e-05
1.516000e-10,-8.265410e-06,8.541948e-05
1.518000e-10,-8.421551e-06,8.507978e-05
1.520000e-10,-8.543442e-06,8.448954e-05
1.522000e-10,-8.619728e-06,8.372048e-05
1.524000e-10,-8.649326e-06,8.286100e-05
1.526000e-10,-8.640688e-06,8.200526e-05
1.528000e-10,-8.608630e-06,8.124261e-05
1.530000e-10,-8.570202e-06,8.064856e-05
1.532000e-10,-8.541054e-06,8.027789e-05
1.534000e-10,-8.533141e-06,8.016033e-05
1.536000e-10,-8.553901e-06,8.029869e-05
1.538000e-10,-8.606414e-06,8.066940e-05
1.540000e-10,-8.689905e-06,8.122527e-05
1.542000e-10,-8.800102e-06,8.190051e-05
1.544000e-10,-8.929443e-06,8.261753e-05
1.546000e-10,-9.067456e-06,8.329532e-05
1.548000e-10,-9.201757e-06,8.385843e-05
1.550000e-10,-9.319857e-06,8.424558e-05
1.552000e-10,-9.411482e-06,8.441662e-05
1.554000e-10,-9.470773e-06,8.435689e-05
1.556000e-10,-9.497574e-06,8.407823e-05
1.558000e-10,-9.497348e-06,8.361654e-05
1.560000e-10,-9.479686e-06,8.302650e-05
1.562000e-10,-9.455916e-06,8.237432e-05
1.564000e-10,-9.436593e-06,8.172972e-05
1.566000e-10,-9.429573e-06,8.115816e-05
1.568000e-10,-9.439121e-06,8.071428e-05
1.570000e-10,-9.466049e-06,8.043691e-05
1.572000e-10,-9.508588e-06,8.034612e-05
1.574000e-10,-9.563509e-06,8.044203e-05
1.576000e-10,-9.627113e-06,8.070564e-05
1.578000e-10,-9.695847e-06,8.110118e-05
1.580000e-10,-9.766541e-06,8.158010e-05
1.582000e-10,-9.836415e-06,8.208620e-05
1.584000e-10,-9.903025e-06,8.256160e-05
1.586000e-10,-9.964282e-06,8.295292e-05
1.588000e-10,-1.001855e-05,8.321704e-05
1.590000e-10,-1.006476e-05,8.332568e-05
1.592000e-10,-1.010244e-05,8.326815e-05
1.594000e-10,-1.013168e-05,8.305203e-05
1.596000e-10,-1.015293e-05,8.270158e-05
1.598000e-10,-1.016695e-05,8.225430e-05
1.600000e-10,-1.017475e-05,8.175623e-05
1.602000e-10,-1.017774e-05,8.125650e-05
1.604000e-10,-1.017791e-05,8.080205e-05
1.606000e-10,-1.017790e-05,8.043293e-05
1.608000e-10,-1.018096e-05,8.017869e-05
1.610000e-10,-1.019059e-05,8.005590e-05
1.612000e-10,-1.020996e-05,8.006719e-05
1.614000e-10,-1.024131e-05,8.020145e-05
1.616000e-10,-1.028526e-05,8.043534e-05
1.618000e-10,-1.034052e-05,8.073594e-05
1.620000e-10,-1.040384e-05,8.106421e-05
1.622000e-10,-1.047043e-05,8.137904e-05
1.624000e-10,-1.053467e-05,8.164161e-05
1.626000e-10,-1.059103e-05,8.181933e-05
1.628000e-10,-1.063495e-05,8.188923e-05
1.630000e-10,-1.066359e-05,8.184011e-05
1.632000e-10,-1.067628e-05,8.167332e-05
1.634000e-10,-1.067454e-05,8.140216e-05
1.636000e-10,-1.066184e-05,8.104984e-05
1.638000e-10,-1.064300e-05,8.064659e-05
1.640000e-10,-1.062345e-05,8.022608e-05
1.642000e-10,-1.060847e-05,7.982178e-05
1.644000e-10,-1.060249e-05,7.946364e-05
1.646000e-10,-1.060864e-05,7.917531e-05
1.648000e-10,-1.062848e-05,7.897222e-05
1.650000e-10,-1.066198e-05,7.886049e-05
1.652000e-10,-1.070777e-05,7.883685e-05
1.654000e-10,-1.076342e-05,7.888932e-05
1.656000e-10,-1.082586e-05,7.899871e-05
1.658000e-10,-1.089180e-05,7.914064e-05
1.660000e-10,-1.095798e-05,7.928806e-05
1.662000e-10,-1.102152e-05,7.941391e-05
1.664000e-10,-1.108000e-05,7.949367e-05
1.666000e-10,-1.113161e-05,7.950770e-05
1.668000e-10,-1.117515e-05,7.944291e-05
1.670000e-10,-1.121006e-05,7.929376e-05
1.672000e-10,-1.123634e-05,7.906248e-05
1.674000e-10,-1.125448e-05,7.875842e-05
1.676000e-10,-1.126541e-05,7.839677e-05
1.678000e-10,-1.127036e-05,7.799681e-05
1.680000e-10,-1.127072e-05,7.757982e-05
1.682000e-10,-1.126793e-05,7.716701e-05
1.684000e-10,-1.126329e-05,7.677763e-05
1.686000e-10,-1.125785e-05,7.642739e-05
1.688000e-10,-1.125226e-05,7.612732e-05
1.690000e-10,-1.124674e-05,7.588313e-05
1.692000e-10,-1.124100e-05,7.569503e-05
1.694000e-10,-1.123434e-05,7.555802e-05
1.696000e-10,-1.122575e-05,7.546259e-05
1.698000e-10,-1.121414e-05,7.539568e-05
1.700000e-10,-1.119848e-05,7.534192e-05
1.702000e-10,-1.117807e-05,7.528489e-05
1.704000e-10,-1.115264e-05,7.520851e-05
1.706000e-10,-1.112243e-05,7.509824e-05
1.708000e-10,-1.108814e-05,7.494211e-05
1.710000e-10,-1.105077e-05,7.473149e-05
1.712000e-10,-1.101140e-05,7.446152e-05
1.714000e-10,-1.097099e-05,7.413118e-05
1.716000e-10,-1.093013e-05,7.374310e-05
1.718000e-10,-1.088897e-05,7.330300e-05
1.720000e-10,-1.084718e-05,7.281897e-05
1.722000e-10,-1.080401e-05,7.230064e-05
1.724000e-10,-1.075848e-05,7.175827e-05
1.726000e-10,-1.070956e-05,7.120196e-05
1.728000e-10,-1.065636e-05,7.064082e-05
1.730000e-10,-1.059822e-05,7.008247e-05
1.732000e-10,-1.053476e-05,6.953255e-05
1.734000e-10,-1.046587e-05,6.899448e-05
1.736000e-10,-1.039162e-05,6.846942e-05
1.738000e-10,-1.031217e-05,6.795628e-05
1.740000e-10,-1.022770e-05,6.745190e-05
1.742000e-10,-1.013840e-05,6.695139e-05
1.744000e-10,-1.004450e-05,6.644838e-05
1.746000e-10,-9.946303e-06,6.593546e-05
1.748000e-10,-9.844281e-06,6.540450e-05
1.750000e-10,-9.739018e-06,6.484704e-05
1.752000e-10,-9.631153e-06,6.425460e-05
1.754000e-10,-9.521202e-06,6.361891e-05
1.756000e-10,-9.409325e-06,6.293214e-05
1.758000e-10,-9.295076e-06,6.218703e-05
1.760000e-10,-9.177201e-06,6.137693e-05
1.762000e-10,-9.053542e-06,6.049580e-05
1.764000e-10,-8.921089e-06,5.953817e-05
1.766000e-10,-8.776199e-06,5.849902e-05
1.768000e-10,-8.614942e-06,5.737359e-05
1.770000e-10,-8.433524e-06,5.615722e-05
1.772000e-10,-8.228708e-06,5.484511e-05
1.774000e-10,-7.998139e-06,5.343212e-05
1.776000e-10,-7.740514e-06,5.191248e-05
1.778000e-10,-7.455558e-06,5.027965e-05
1.780000e-10,-7.143812e-06,4.852613e-05
1.782000e-10,-6.806282e-06,4.664336e-05
1.784000e-10,-6.444006e-06,4.462171e-05
1.786000e-10,-6.057658e-06,4.245060e-05
1.788000e-10,-5.647242e-06,4.011883e-05
1.790000e-10,-5.211958e-06,3.761499e-05
1.792000e-10,-4.750277e-06,3.492829e-05
1.794000e-10,-4.260219e-06,3.204959e-05
1.796000e-10,-3.739806e-06,2.897280e-05
1.798000e-10,-3.187648e-06,2.569663e-05
1.800000e-10,-2.603573e-06,2.222671e-05
1.802000e-10,-1.989243e-06,1.857776e-05
1.804000e-10,-1.348657e-06,1.477581e-05
1.806000e-10,-6.884733e-07,1.085987e-05
1.808000e-10,-1.807250e-08,6.882819e-06
1.810000e-10,6.506709e-07,2.911019e-06
1.812000e-10,1.303908e-06,-9.775406e-07
1.814000e-10,1.926552e-06,-4.696485e-06
1.816000e-10,2.503118e-06,-8.155302e-06
1.818000e-10,3.018511e-06,-1.126396e-05
1.820000e-10,3.458669e-06,-1.393729e-05
1.822000e-10,3.811021e-06,-1.609865e-05
1.824000e-10,4.064818e-06,-1.768286e-05
1.826000e-10,4.211447e-06,-1.863862e-05
1.828000e-10,4.244858e-06,-1.893072e-05
1.830000e-10,4.162152e-06,-1.854251e-05
1.832000e-10,3.964297e-06,-1.747861e-05
1.834000e-10,3.656860e-06,-1.576776e-05
1.836000e-10,3.250575e-06,-1.346540e-05
1.838000e-10,2.761575e-06,-1.065533e-05
1.840000e-10,2.211134e-06,-7.449787e-06
1.842000e-10,1.624815e-06,-3.987109e-06
1.844000e-10,1.031027e-06,-4.265734e-07
1.846000e-10,4.591059e-07,3.059791e-06
1.848000e-10,-6.280536e-08,6.297707e-06
1.850000e-10,-5.097179e-07,9.122152e-06
1.852000e-10,-8.612500e-07,1.138821e-05
1.854000e-10,-1.102402e-06,1.297992e-05
1.856000e-10,-1.223745e-06,1.381663e-05
1.858000e-10,-1.221334e-06,1.385716e-05
1.860000e-10,-1.096737e-06,1.310272e-05
1.862000e-10,-8.573814e-07,1.159902e-05
1.864000e-10,-5.171623e-07,9.437535e-06
1.866000e-10,-9.688602e-08,6.754466e-06
1.868000e-10,3.759803e-07,3.725983e-06
1.870000e-10,8.686828e-07,5.582741e-07
1.872000e-10,1.345711e-06,-2.527342e-06
1.874000e-10,1.772069e-06,-5.312490e-06
1.876000e-10,2.116587e-06,-7.600100e-06
1.878000e-10,2.354630e-06,-9.230328e-06
1.880000e-10,2.469893e-06,-1.009247e-05
1.882000e-10,2.455347e-06,-1.013278e-05
1.884000e-10,2.313623e-06,-9.358892e-06
1.886000e-10,2.057050e-06,-7.841299e-06
1.888000e-10,1.707254e-06,-5.711263e-06
1.890000e-10,1.294021e-06,-3.153750e-06
1.892000e-10,8.530666e-07,-3.939713e-07
1.894000e-10,4.227114e-07,2.322358e-06
1.896000e-10,3.993370e-08,4.752830e-06
1.898000e-10,-2.634392e-07,6.682451e-06
1.900000e-10,-4.636879e-07,7.944309e-06
1.902000e-10,-5.470070e-07,8.434548e-06
1.904000e-10,-5.103032e-07,8.121212e-06
1.906000e-10,-3.613066e-07,7.047483e-06
1.908000e-10,-1.181394e-07,5.329461e-06
1.910000e-10,1.918510e-07,3.147695e-06
1.912000e-10,5.343612e-07,7.312710e-07
1.914000e-10,8.716401e-07,-1.665470e-06
1.916000e-10,1.166849e-06,-3.791165e-06
1.918000e-10,1.388435e-06,-5.426139e-06
1.920000e-10,1.513647e-06,-6.406866e-06
1.922000e-10,1.530719e-06,-6.643039e-06
1.924000e-10,1.439739e-06,-6.126322e-06
1.926000e-10,1.252453e-06,-4.931104e-06
1.928000e-10,9.911239e-07,-3.207453e-06
1.930000e-10,6.862874e-07,-1.165825e-06
1.932000e-10,3.732655e-07,9.465645e-07
1.934000e-10,8.765931e-08,2.875833e-06
1.936000e-10,-1.394070e-07,4.393653e-06
1.938000e-10,-2.852956e-07,5.326055e-06
1.940000e-10,-3.383907e-07,5.574275e-06
1.942000e-10,-2.989880e-07,5.125500e-06
1.944000e-10,-1.787778e-07,4.053407e-06
1.946000e-10,8.114697e-10,2.509033e-06
1.948000e-10,2.113324e-07,7.023832e-07
1.950000e-10,4.210718e-07,-1.124422e-06
1.952000e-10,5.995082e-07,-2.729781e-06
1.954000e-10,7.217071e-07,-3.906127e-06
1.956000e-10,7.717236e-07,-4.508425e-06
1.958000e-10,7.443875e-07,-4.472978e-06
1.960000e-10,6.453828e-07,-3.824429e-06
1.962000e-10,4.899187e-07,-2.671005e-06
1.964000e-10,3.003230e-07,-1.189055e-06
1.966000e-10,1.027637e-07,4.016828e-07
1.968000e-10,-7.665861e-08,1.869667e-06
1.970000e-10,-2.159321e-07,3.005751e-06
1.972000e-10,-3.004859e-07,3.654250e-06
1.974000e-10,-3.251585e-07,3.735344e-06
1.976000e-10,-2.944705e-07,3.255301e-06
1.978000e-10,-2.213595e-07,2.303627e-06
1.980000e-10,-1.247693e-07,1.038260e-06
1.982000e-10,-2.647862e-08,-3.390217e-07
1.984000e-10,5.246961e-08,-1.613889e-06
1.986000e-10,9.526826e-08,-2.593038e-06
1.988000e-10,9.213884e-08,-3.134555e-06
1.990000e-10,4.181033e-08,-3.169609e-06
1.992000e-10,-4.861719e-08,-2.711744e-06
1.994000e-10,-1.653024e-07,-1.852624e-06
1.996000e-10,-2.903665e-07,-7.455034e-07
1.998000e-10,-4.051626e-07,4.207295e-07
2.000000e-10,-4.936138e-07,1.452935e-06
2.002000e-10,-5.451097e-07,2.185651e-06
2.004000e-10,-5.564331e-07,2.508177e-06
2.006000e-10,-5.322945e-07,2.381968e-06
2.008000e-10,-4.843397e-07,1.845269e-06
2.010000e-10,-4.288490e-07,1.004467e-06
2.012000e-10,-3.836220e-07,1.405148e-08
2.014000e-10,-3.646427e-07,-9.511241e-07
2.016000e-10,-3.831079e-07,-1.726519e-06
2.018000e-10,-4.433257e-07,-2.186262e-06
2.020000e-10,-5.418772e-07,-2.264227e-06
2.022000e-10,-6.682277e-07,-1.964043e-06
2.024000e-10,-8.066893e-07,-1.356344e-06
2.026000e-10,-9.393493e-07,-5.640075e-07
2.028000e-10,-1.049385e-06,2.616200e-07
2.030000e-10,-1.124138e-06,9.689892e-07
2.032000e-10,-1.157384e-06,1.433898e-06
2.034000e-10,-1.150408e-06,1.581338e-06
2.036000e-10,-1.111710e-06,1.397714e-06
2.038000e-10,-1.055388e-06,9.313243e-07
2.040000e-10,-9.985423e-07,2.812287e-07
2.042000e-10,-9.581925e-07,-4.231306e-07
2.044000e-10,-9.483019e-07,-1.047442e-06
2.046000e-10,-9.774699e-07,-1.478176e-06
2.048000e-10,-1.047686e-06,-1.643474e-06
2.050000e-10,-1.154329e-06,-1.525415e-06
2.052000e-10,-1.287351e-06,-1.161518e-06
2.054000e-10,-1.433366e-06,-6.354604e-07
2.056000e-10,-1.578212e-06,-5.908252e-08
2.058000e-10,-1.709465e-06,4.505652e-07
2.060000e-10,-1.818440e-06,7.944535e-07
2.062000e-10,-1.901312e-06,9.104670e-07
2.064000e-10,-1.959232e-06,7.843275e-07
2.066000e-10,-1.997483e-06,4.506189e-07
2.068000e-10,-2.023956e-06,-1.599301e-08
2.070000e-10,-2.047301e-06,-5.172944e-07
2.072000e-10,-2.075187e-06,-9.522455e-07
2.074000e-10,-2.113010e-06,-1.237556e-06
2.076000e-10,-2.163295e-06,-1.323920e-06
2.078000e-10,-2.225846e-06,-1.204719e-06
2.080000e-10,-2.298526e-06,-9.156760e-07
2.082000e-10,-2.378402e-06,-5.258253e-07
2.084000e-10,-2.462940e-06,-1.219659e-07
2.086000e-10,-2.550942e-06,2.099723e-07
2.088000e-10,-2.642988e-06,4.026697e-07
2.090000e-10,-2.741313e-06,4.205970e-07
2.092000e-10,-2.849166e-06,2.660339e-07
2.094000e-10,-2.969841e-06,-2.307417e-08
2.096000e-10,-3.105670e-06,-3.826625e-07
2.098000e-10,-3.257221e-06,-7.371992e-07
2.100000e-10,-3.422953e-06,-1.016140e-06
2.102000e-10,-3.599392e-06,-1.168622e-06
2.104000e-10,-3.781818e-06,-1.173335e-06
2.106000e-10,-3.965287e-06,-1.041653e-06
2.108000e-10,-4.145746e-06,-8.136290e-07
2.110000e-10,-4.320981e-06,-5.480163e-07
2.112000e-10,-4.491166e-06,-3.087121e-07
2.114000e-10,-4.658895e-06,-1.507190e-07
2.116000e-10,-4.828697e-06,-1.086911e-07
2.118000e-10,-5.006169e-06,-1.904466e-07
2.120000e-10,-5.196932e-06,-3.766476e-07
2.122000e-10,-5.405690e-06,-6.264409e-07
2.124000e-10,-5.635590e-06,-8.875578e-07
2.126000e-10,-5.888055e-06,-1.108444e-06
2.128000e-10,-6.163098e-06,-1.249650e-06
2.130000e-10,-6.460034e-06,-1.291995e-06
2.132000e-10,-6.778402e-06,-1.239840e-06
2.134000e-10,-7.118856e-06,-1.118983e-06
2.136000e-10,-7.483800e-06,-9.698888e-07
2.138000e-10,-7.877617e-06,-8.379901e-07
2.140000e-10,-8.306437e-06,-7.633738e-07
2.142000e-10,-8.777499e-06,-7.721939e-07
2.144000e-10,-9.298258e-06,-8.716566e-07
2.146000e-10,-9.875448e-06,-1.049532e-06
2.148000e-10,-1.051427e-05,-1.278068e-06
2.150000e-10,-1.121780e-05,-1.521203e-06
2.152000e-10,-1.198672e-05,-1.743249e-06
2.154000e-10,-1.281909e-05,-1.916987e-06
2.156000e-10,-1.371009e-05,-2.029344e-06
2.158000e-10,-1.465153e-05,-2.083427e-06
2.160000e-10,-1.563083e-05,-2.096633e-06
2.162000e-10,-1.662969e-05,-2.095404e-06
2.164000e-10,-1.762273e-05,-2.108009e-06
2.166000e-10,-1.857669e-05,-2.157092e-06
2.168000e-10,-1.945091e-05,-2.253764e-06
2.170000e-10,-2.019982e-05,-2.394571e-06
2.172000e-10,-2.077749e-05,-2.562011e-06
2.174000e-10,-2.114401e-05,-2.728403e-06
2.176000e-10,-2.127265e-05,-2.862199e-06
2.178000e-10,-2.115642e-05,-2.935246e-06
2.180000e-10,-2.081244e-05,-2.929364e-06
2.182000e-10,-2.028287e-05,-2.840770e-06
2.184000e-10,-1.963171e-05,-2.681380e-06
2.186000e-10,-1.893765e-05,-2.476752e-06
2.188000e-10,-1.828405e-05,-2.261134e-06
2.190000e-10,-1.774794e-05,-2.070757e-06
2.192000e-10,-1.739009e-05,-1.936818e-06
2.194000e-10,-1.724805e-05,-1.879671e-06
2.196000e-10,-1.733342e-05,-1.905413e-06
2.198000e-10,-1.763322e-05,-2.005509e-06
2.200000e-10,-1.811476e-05,-2.159383e-06
2.202000e-10,-1.873218e-05,-2.339287e-06
2.204000e-10,-1.943311e-05,-2.516263e-06
2.206000e-10,-2.016400e-05,-2.665830e-06
2.208000e-10,-2.087361e-05,-2.772174e-06
2.210000e-10,-2.151486e-05,-2.830028e-06
2.212000e-10,-2.204593e-05,-2.844011e-06
2.214000e-10,-2.243160e-05,-2.825820e-06
2.216000e-10,-2.264546e-05,-2.790139e-06
2.218000e-10,-2.267315e-05,-2.750411e-06
2.220000e-10,-2.251598e-05,-2.715554e-06
2.222000e-10,-2.219379e-05,-2.688400e-06
2.224000e-10,-2.174583e-05,-2.666148e-06
2.226000e-10,-2.122854e-05,-2.642544e-06
2.228000e-10,-2.070999e-05,-2.611059e-06
2.230000e-10,-2.026137e-05,-2.568086e-06
2.232000e-10,-1.994701e-05,-2.515178e-06
2.234000e-10,-1.981462e-05,-2.459644e-06
2.236000e-10,-1.988775e-05,-2.413292e-06
2.238000e-10,-2.016194e-05,-2.389590e-06
2.240000e-10,-2.060532e-05,-2.400017e-06
2.242000e-10,-2.116361e-05,-2.450549e-06
2.244000e-10,-2.176839e-05,-2.539274e-06
2.246000e-10,-2.234736e-05,-2.655810e-06
2.248000e-10,-2.283457e-05,-2.782792e-06
2.250000e-10,-2.317933e-05,-2.899134e-06
2.252000e-10,-2.335228e-05,-2.984356e-06
2.254000e-10,-2.334816e-05,-3.022973e-06
2.256000e-10,-2.318511e-05,-3.007926e-06
